timestamp,ambient_temperature,environment_temperature,environment_relative_humidity,water_in_temperature,water_out_temperature,water_temperature_setpoint,water_flow,evaporating_pressure,evaporating_temperature,coil_temperature,suction_temperature,superheat,compressor_frequency,compressor_frequency_setpoint,compressor_power,fan_speed,fan_current,exv_opening,heating_capacity,power_total,cop,evaporator_capacity,water_delta_temperature,cycle,date,minute,early,evaporating_temperature_normal,coil_temperature_normal,suction_temperature_normal,heating_capacity_normal,cop_normal,evaporator_capacity_normal,water_delta_temperature_normal,z_r,z_a,z_coil,z_suction,D_Q,D_COP,D_Qe_proxy,D_deltaT,rate_1m,rate_3m,rate_5m,z_mean_5m,z_std_5m,z_lag_1m,z_lag_2m,z_lag_3m,z_lag_4m,z_lag_5m,phase
2026-07-16 11:40:00,-3.0600000000000005,,,44.5,49.025000000000006,50.0,1.4600000000000002,0.33999999999999997,-10.400000000000002,-6.4799999999999995,-2.73,7.6850000000000005,77.0,78.0,2.6092000000000004,400.5,0.4,155.0,7.072000000000001,2.806,2.5198209760653354,4.462350000000001,4.525000000000006,frost_cycle_000011,2026-07-16,10.0,True,-10.583505647090725,-6.63775361166119,-3.9273437391172723,7.067553268818838,2.536871744554905,4.4811482787236185,4.54801382005886,-0.1835056470907226,7.340000000000002,-0.15775361166119062,-1.1973437391172723,-0.0006291754744576217,0.00672117876127043,0.004194969136118831,0.005060191320737095,-0.1835056470907226,0.023982322140486307,-0.06128972473050496,-0.1598076082408116,0.24808883115470157,0.0,-0.5862834476333276,-0.2554526135121815,-0.056546917770440075,0.1229429765618022,cold candidate
2026-07-16 11:41:00,-3.2,,,44.5,49.02,50.0,1.4600000000000002,0.33999999999999997,-10.400000000000002,-6.5,-3.1,7.305,77.0,78.0,2.6026999999999996,401.0,0.4,155.0,7.103999999999999,2.7996,2.5364389825664477,4.502138888888888,4.520000000000003,frost_cycle_000011,2026-07-16,11.0,False,-10.675856021736392,-6.725032368795615,-4.011989250041253,7.056108053957974,2.534411532195635,4.472830295835976,4.531768845130263,-0.2758560217363897,7.200000000000002,-0.22503236879561506,-0.9119892500412532,-0.006787303379681253,-0.0007999688862905252,-0.006552583289421321,0.002596965011334662,-0.09235037464566709,0.10347580863231265,-0.04386182079318992,-0.22627410795717692,0.20724522106908866,-0.1835056470907226,0.0,-0.5862834476333276,-0.2554526135121815,-0.056546917770440075,cold candidate
2026-07-16 11:42:00,-3.3149999999999995,,,44.5,49.10000000000001,50.0,1.4600000000000002,0.33999999999999997,-10.400000000000002,-6.665,-3.8100000000000005,6.585,79.0,80.0,2.69205,401.0,0.4,155.0,7.344999999999999,2.8931999999999998,2.539564722103494,4.652399999999998,4.6000000000000085,frost_cycle_000011,2026-07-16,12.0,False,-11.082485293502595,-7.01717386859941,-4.199250551377803,7.141405935413425,2.4835885110277065,4.472662058638067,4.694415473744491,-0.6824852935025927,7.085000000000003,-0.3521738685994098,-0.3892505513778026,-0.028508961180455206,-0.022538440175270624,-0.04018589801901129,0.020112296040378452,-0.406629271766203,-0.22749509783419755,-0.08540653599808223,-0.33059717057920235,0.25642715403752075,-0.2758560217363897,-0.1835056470907226,0.0,-0.5862834476333276,-0.2554526135121815,cold candidate
2026-07-16 11:43:00,-3.48,,,44.5,49.150000000000006,50.0,1.4600000000000002,0.3365,-10.715,-7.0,-3.1500000000000004,7.5600000000000005,79.0,80.0,2.6916166666666665,401.0,0.4,155.0,7.349999999999999,2.892977777777778,2.5402640492154553,4.657666666666666,4.650000000000002,frost_cycle_000011,2026-07-16,13.0,False,-11.202092933953537,-7.123273689486229,-4.30007673433367,7.12392012311747,2.480976043272121,4.458688583714814,4.677222974719605,-0.48709293395353725,7.234999999999999,-0.12327368948622919,-1.1500767343336697,-0.03173531889400172,-0.023897048947373323,-0.044627042058647426,0.005820328615236625,0.19539235954905543,-0.10119576228760489,0.019838102735958076,-0.36920389065276166,0.26025978295818203,-0.6824852935025927,-0.2758560217363897,-0.1835056470907226,0.0,-0.5862834476333276,cold candidate
2026-07-16 11:44:00,-3.6750000000000007,,,44.5,49.2,50.0,1.4610000000000003,0.33,-11.3,-7.1,-3.1750000000000003,8.119999999999997,79.0,80.0,2.68515,400.5,0.4,155.0,7.05,2.8869500000000006,2.442023976404581,4.36485,4.695,frost_cycle_000011,2026-07-16,14.0,False,-11.353064172981936,-7.252084729941012,-4.417301895895713,7.099741314359346,2.4781897370879657,4.438644042555564,4.654766320619563,-0.05306417298193544,7.625,-0.15208472994101196,-1.242301895895713,0.007006074187343114,0.014593620553800646,0.016625357169456123,-0.008643544403552639,0.4340287609716018,0.07426394958481808,-0.010612834596387089,-0.2803340115441963,0.2623392565670204,-0.48709293395353725,-0.6824852935025927,-0.2758560217363897,-0.1835056470907226,0.0,cold candidate
2026-07-16 11:45:00,-3.794999999999999,,,44.5,49.18000000000001,50.0,1.463,0.33,-11.3,-7.1,-3.8,7.5,79.0,80.0,2.6777500000000005,400.0,0.4,155.5,7.0845,2.8800999999999997,2.461543803604292,4.40695,4.680000000000003,frost_cycle_000011,2026-07-16,15.0,False,-11.43772080457665,-7.310234735423584,-4.524349059559286,7.094347278001701,2.480323671406519,4.43579636808151,4.63406528651127,-0.1377208045766487,7.505000000000002,-0.21023473542358406,-0.7243490595592865,0.0013880456673209807,0.00757153915786235,0.006503086636049926,-0.009912401023446593,-0.08465663159471326,0.18158816297531466,0.009156968502814777,-0.3032874789736377,0.2377812551281472,-0.05306417298193544,-0.48709293395353725,-0.6824852935025927,-0.2758560217363897,-0.1835056470907226,cold candidate
2026-07-16 11:46:00,-3.9,,,44.5,49.190000000000005,50.0,1.4635000000000002,0.33,-11.3,-7.194999999999999,-4.205,7.084999999999999,80.0,81.0,2.68645,401.0,0.4,156.0,7.1195,2.88915,2.466309544353268,4.4398,4.690000000000005,frost_cycle_000011,2026-07-16,16.0,False,-11.645009723386485,-7.458587358002476,-4.68226807568894,7.149642827017917,2.4573769044993097,4.449607535147835,4.702963115829384,-0.34500972338648417,7.4,-0.2635873580024768,-0.47726807568894003,0.004215990609210518,-0.003635030441444753,0.002204134874899455,0.0027563719957206523,-0.20728891880983547,0.047361070189017695,-0.013830740330018899,-0.3302048250229313,0.23054085267959737,-0.1377208045766487,-0.05306417298193544,-0.48709293395353725,-0.6824852935025927,-0.2758560217363897,cold candidate
2026-07-16 11:47:00,-4.0,,,44.510000000000005,49.285,50.0,1.4600000000000002,0.33,-11.3,-7.380000000000001,-4.125,7.17,81.0,82.0,2.7676000000000003,400.0,0.4,156.0,7.321000000000001,2.9744222222222225,2.4613157513291006,4.5534,4.755000000000003,frost_cycle_000011,2026-07-16,17.0,False,-11.8941863975656,-7.633380030412748,-4.8132587170936585,7.1820980792158915,2.431410462476082,4.4389134060323405,4.796547765741266,-0.5941863975655988,7.300000000000001,-0.2533800304127469,-0.6882587170936585,-0.0193400200403937,-0.01229956410673827,-0.025791580843202766,0.008662014384181349,-0.2491766741791146,-0.18037407486122112,0.017659779187398784,-0.38325988766113284,0.251232507436971,-0.34500972338648417,-0.1377208045766487,-0.05306417298193544,-0.48709293395353725,-0.6824852935025927,cold candidate
2026-07-16 11:48:00,-4.190000000000001,,,44.60000000000001,49.44,50.0,1.464,0.33,-11.3,-7.5,-3.831666666666666,7.51,81.0,82.0,2.76335,400.5,0.4,156.0,7.324444444444444,2.9705000000000004,2.4657276789404716,4.561094444444445,4.839999999999993,frost_cycle_000011,2026-07-16,18.0,False,-12.010945458356211,-7.739895720982404,-4.913977864929583,7.170838733156214,2.426880254926866,4.427232564631626,4.760721663066324,-0.7109454583562105,7.109999999999999,-0.2398957209824042,-1.082311198262917,-0.021420884920754668,-0.01600714494863964,-0.03023601716390889,-0.01665258810417547,-0.11675906079061171,-0.19107488459318725,-0.04477050488053465,-0.3880032484700691,0.2581843747694768,-0.5941863975655988,-0.34500972338648417,-0.1377208045766487,-0.05306417298193544,-0.48709293395353725,cold candidate
2026-07-16 11:49:00,-4.299999999999999,,,44.605000000000004,49.3,50.0,1.4635,0.3215,-12.065,-7.5,-4.045,7.815,81.0,82.0,2.7513500000000004,400.5,0.4,156.0,7.064500000000001,2.9583,2.3880280629538335,4.31315,4.694999999999993,frost_cycle_000011,2026-07-16,19.0,False,-12.089678317654936,-7.809423954134464,-4.9824398573489646,7.159574715895219,2.425026003487624,4.41795965302667,4.751202892634294,-0.024678317654936777,7.765000000000001,-0.30942395413446366,-0.9374398573489646,0.013279380363772075,0.01525671909520998,0.023723542372068973,0.011829192291794355,0.6862671407012737,0.10677713524384913,0.005677171065399733,-0.3109341457536357,0.28977377966166623,-0.7109454583562105,-0.5941863975655988,-0.34500972338648417,-0.1377208045766487,-0.05306417298193544,cold candidate
2026-07-16 11:50:00,-4.369999999999999,,,44.60000000000001,49.3,50.0,1.4620000000000002,0.31999999999999995,-12.2,-7.5,-4.686111111111112,7.434444444444444,81.0,82.0,2.7458833333333335,401.0,0.4,156.0,7.0744444444444445,2.9524999999999997,2.3972881230009264,4.329344444444445,4.699999999999992,frost_cycle_000011,2026-07-16,20.0,False,-12.131327906988101,-7.8515456273604824,-5.028740151479486,7.155399585350731,2.423671551736472,4.415511343804374,4.747900101906097,0.06867209301189803,7.83,-0.35154562736048245,-0.34262904036837405,0.011313853257339468,0.010885727778024656,0.019514591323796293,0.010088692027634516,0.0933504106668348,0.22095283019249892,0.04127857951770934,-0.29064476808799683,0.3146357377899478,-0.024678317654936777,-0.7109454583562105,-0.5941863975655988,-0.34500972338648417,-0.1377208045766487,cold candidate
2026-07-16 11:51:00,-4.4,,,44.61,49.42,50.0,1.4610000000000003,0.31999999999999995,-12.2,-7.680000000000001,-5.404999999999999,6.795,83.0,84.0,2.8295500000000002,400.0,0.4,156.0,7.2890000000000015,3.0448,2.395915939730372,4.4594000000000005,4.794999999999998,frost_cycle_000011,2026-07-16,21.0,False,-12.49259977829513,-8.092110348762155,-5.168357721419593,7.2437092275053026,2.3744562808564145,4.415550442342026,4.9266040636081385,-0.2925997782951306,7.799999999999999,-0.41211034876215447,0.23664227858040654,-0.006252428289463152,-0.009037714885286263,-0.009930711522959434,0.02671293692551302,-0.36127187130702865,0.13944856002035996,0.01048198901827071,-0.31645793037441045,0.30580987715855923,0.06867209301189803,-0.024678317654936777,-0.7109454583562105,-0.5941863975655988,-0.34500972338648417,cold candidate
2026-07-16 11:52:00,-4.567222222222222,,,44.662222222222226,49.5,50.0,1.4637222222222221,0.31999999999999995,-12.2,-7.905000000000001,-5.143888888888889,7.056666666666667,83.0,84.0,2.8302,401.0,0.4,156.5,7.2905000000000015,3.0415000000000005,2.3982787620697765,4.46363888888889,4.844999999999999,frost_cycle_000011,2026-07-16,22.0,False,-12.576444651990743,-8.163816825996953,-5.297682848284676,7.246862842223466,2.3742780070517004,4.419811649756658,4.893739874591668,-0.3764446519907434,7.632777777777777,-0.2588168259969521,-0.1537939593957871,-0.006021523896145187,-0.010108654061063094,-0.009916087518038186,0.009959637381775521,-0.08384487369561278,-0.11725544477860221,0.043548349114971074,-0.321697085141787,0.30666493580736526,-0.2925997782951306,0.06867209301189803,-0.024678317654936777,-0.7109454583562105,-0.5941863975655988,cold candidate
