model,camera_group,training_protocol,modality,regret_threshold,sample_retained_fraction,eligible_image_coverage,scope,balanced_accuracy,macro_f1,auroc,image_count,cycle_count,experiment_count
hist_gradient_boosting,top_pair,pooled_views,rgb,0.01,1.0,0.6562160484246469,all_held_out_predictions,0.9161398467432951,0.9107123317649634,0.9647349936143039,1776,45,11
hist_gradient_boosting,top_pair,pooled_views,rgb,0.01,1.0,0.6562160484246469,exp_20260715,0.9583333333333333,0.9582608695652174,1.0,48,1,1
hist_gradient_boosting,top_pair,pooled_views,rgb,0.01,1.0,0.6562160484246469,exp_20260717,0.9166666666666667,0.916083916083916,0.9722222222222222,48,1,1
hist_gradient_boosting,top_pair,pooled_views,rgb,0.01,1.0,0.6562160484246469,exp_20260720,0.9583333333333333,0.9582608695652174,1.0,48,1,1
hist_gradient_boosting,top_pair,pooled_views,rgb,0.01,1.0,0.6562160484246469,exp_20260721,1.0,1.0,1.0,72,2,1
hist_gradient_boosting,top_pair,pooled_views,rgb,0.01,1.0,0.6562160484246469,exp_20260723,0.9479166666666667,0.9253576612067178,0.9824459876543209,216,6,1
hist_gradient_boosting,top_pair,pooled_views,rgb,0.01,1.0,0.6562160484246469,exp_20260724,0.9375,0.9373913043478261,0.994900173611111,192,4,1
hist_gradient_boosting,top_pair,pooled_views,rgb,0.01,1.0,0.6562160484246469,exp_20260727,0.9347222222222222,0.9191896517859648,0.94375,192,5,1
hist_gradient_boosting,top_pair,pooled_views,rgb,0.01,1.0,0.6562160484246469,exp_20260728,0.9322916666666667,0.9307908586259102,0.9632523148148149,240,6,1
hist_gradient_boosting,top_pair,pooled_views,rgb,0.01,1.0,0.6562160484246469,exp_20260729,0.9097222222222222,0.9018335082072166,0.9639756944444444,240,6,1
hist_gradient_boosting,top_pair,pooled_views,rgb,0.01,1.0,0.6562160484246469,exp_20260730,0.8472222222222222,0.8384239245978314,0.929542824074074,240,6,1
hist_gradient_boosting,top_pair,pooled_views,rgb,0.01,1.0,0.6562160484246469,exp_20260731,0.8948412698412698,0.8765432098765432,0.9455191798941799,240,7,1
mlp,top_pair,pooled_views,rgb,0.01,1.0,0.6562160484246469,all_held_out_predictions,0.9362707535121328,0.9218244078636484,0.9528855363984674,1776,45,11
mlp,top_pair,pooled_views,rgb,0.01,1.0,0.6562160484246469,exp_20260715,1.0,1.0,1.0,48,1,1
mlp,top_pair,pooled_views,rgb,0.01,1.0,0.6562160484246469,exp_20260717,0.9166666666666667,0.9165217391304348,0.9895833333333333,48,1,1
mlp,top_pair,pooled_views,rgb,0.01,1.0,0.6562160484246469,exp_20260720,1.0,1.0,1.0,48,1,1
mlp,top_pair,pooled_views,rgb,0.01,1.0,0.6562160484246469,exp_20260721,1.0,1.0,1.0,72,2,1
mlp,top_pair,pooled_views,rgb,0.01,1.0,0.6562160484246469,exp_20260723,0.9305555555555556,0.9017109574080815,0.9632523148148149,216,6,1
mlp,top_pair,pooled_views,rgb,0.01,1.0,0.6562160484246469,exp_20260724,0.96875,0.9687194525904204,0.9879557291666666,192,4,1
mlp,top_pair,pooled_views,rgb,0.01,1.0,0.6562160484246469,exp_20260727,0.925,0.9039039039039038,0.9599537037037037,192,5,1
mlp,top_pair,pooled_views,rgb,0.01,1.0,0.6562160484246469,exp_20260728,0.9652777777777778,0.9572619132416839,0.961154513888889,240,6,1
mlp,top_pair,pooled_views,rgb,0.01,1.0,0.6562160484246469,exp_20260729,0.9340277777777778,0.919660318187424,0.9371383101851851,240,6,1
mlp,top_pair,pooled_views,rgb,0.01,1.0,0.6562160484246469,exp_20260730,0.8854166666666667,0.8619607843137256,0.9067563657407408,240,6,1
mlp,top_pair,pooled_views,rgb,0.01,1.0,0.6562160484246469,exp_20260731,0.9226190476190477,0.8815939278937381,0.949404761904762,240,7,1
logistic,left_pair,pooled_views,rgb,0.01,1.0,0.6534812587485095,all_held_out_predictions,0.9273825517667882,0.919226998450944,0.9586105602115453,1774,45,11
logistic,left_pair,pooled_views,rgb,0.01,1.0,0.6534812587485095,exp_20260715,0.9583333333333333,0.9582608695652174,1.0,48,1,1
logistic,left_pair,pooled_views,rgb,0.01,1.0,0.6534812587485095,exp_20260717,0.9791666666666667,0.9791576204950065,1.0,48,1,1
logistic,left_pair,pooled_views,rgb,0.01,1.0,0.6534812587485095,exp_20260720,1.0,1.0,1.0,48,1,1
logistic,left_pair,pooled_views,rgb,0.01,1.0,0.6534812587485095,exp_20260721,1.0,1.0,1.0,72,2,1
logistic,left_pair,pooled_views,rgb,0.01,1.0,0.6534812587485095,exp_20260723,0.9513888888888888,0.9301487572761711,0.9869791666666666,216,6,1
logistic,left_pair,pooled_views,rgb,0.01,1.0,0.6534812587485095,exp_20260724,0.984375,0.9843711843711844,0.995876736111111,192,4,1
logistic,left_pair,pooled_views,rgb,0.01,1.0,0.6534812587485095,exp_20260727,0.9291666666666667,0.9090883770158482,0.9579861111111111,192,5,1
logistic,left_pair,pooled_views,rgb,0.01,1.0,0.6534812587485095,exp_20260728,0.9184027777777778,0.9176761567763716,0.9539207175925927,240,6,1
logistic,left_pair,pooled_views,rgb,0.01,1.0,0.6534812587485095,exp_20260729,0.9357638888888888,0.9236425339366516,0.9448784722222222,240,6,1
logistic,left_pair,pooled_views,rgb,0.01,1.0,0.6534812587485095,exp_20260730,0.8836805555555556,0.8618066339795153,0.9178240740740741,240,6,1
logistic,left_pair,pooled_views,rgb,0.01,1.0,0.6534812587485095,exp_20260731,0.8328313253012047,0.8380952380952381,0.9379183400267738,238,7,1
random_forest,left_pair,pooled_views,rgb,0.01,1.0,0.6534812587485095,all_held_out_predictions,0.9190617469558356,0.9115830505762473,0.954560781993048,1774,45,11
random_forest,left_pair,pooled_views,rgb,0.01,1.0,0.6534812587485095,exp_20260715,0.9583333333333333,0.9582608695652174,1.0,48,1,1
random_forest,left_pair,pooled_views,rgb,0.01,1.0,0.6534812587485095,exp_20260717,0.9791666666666667,0.9791576204950065,1.0,48,1,1
random_forest,left_pair,pooled_views,rgb,0.01,1.0,0.6534812587485095,exp_20260720,1.0,1.0,1.0,48,1,1
random_forest,left_pair,pooled_views,rgb,0.01,1.0,0.6534812587485095,exp_20260721,1.0,1.0,1.0,72,2,1
random_forest,left_pair,pooled_views,rgb,0.01,1.0,0.6534812587485095,exp_20260723,0.96875,0.9544592030360531,0.9886188271604939,216,6,1
random_forest,left_pair,pooled_views,rgb,0.01,1.0,0.6534812587485095,exp_20260724,0.9427083333333333,0.9427067791552506,0.9818793402777778,192,4,1
random_forest,left_pair,pooled_views,rgb,0.01,1.0,0.6534812587485095,exp_20260727,0.9333333333333333,0.9142857142857144,0.9444444444444444,192,5,1
random_forest,left_pair,pooled_views,rgb,0.01,1.0,0.6534812587485095,exp_20260728,0.9131944444444444,0.9131944444444444,0.9556568287037036,240,6,1
random_forest,left_pair,pooled_views,rgb,0.01,1.0,0.6534812587485095,exp_20260729,0.9357638888888888,0.9236425339366516,0.9358362268518519,240,6,1
random_forest,left_pair,pooled_views,rgb,0.01,1.0,0.6534812587485095,exp_20260730,0.8888888888888888,0.8660714285714286,0.8978587962962963,240,6,1
random_forest,left_pair,pooled_views,rgb,0.01,1.0,0.6534812587485095,exp_20260731,0.7879016064257028,0.7867694551515783,0.9357848058902276,238,7,1
rbf_svm,left_pair,pooled_views,rgb,0.01,1.0,0.6534812587485095,all_held_out_predictions,0.9218446783101956,0.914967799886538,0.94654319408014,1774,45,11
rbf_svm,left_pair,pooled_views,rgb,0.01,1.0,0.6534812587485095,exp_20260715,0.9583333333333333,0.9582608695652174,0.9965277777777777,48,1,1
rbf_svm,left_pair,pooled_views,rgb,0.01,1.0,0.6534812587485095,exp_20260717,1.0,1.0,1.0,48,1,1
rbf_svm,left_pair,pooled_views,rgb,0.01,1.0,0.6534812587485095,exp_20260720,1.0,1.0,1.0,48,1,1
rbf_svm,left_pair,pooled_views,rgb,0.01,1.0,0.6534812587485095,exp_20260721,1.0,1.0,1.0,72,2,1
rbf_svm,left_pair,pooled_views,rgb,0.01,1.0,0.6534812587485095,exp_20260723,0.90625,0.9148181011535049,0.9790702160493827,216,6,1
rbf_svm,left_pair,pooled_views,rgb,0.01,1.0,0.6534812587485095,exp_20260724,0.9114583333333333,0.9113404862148581,0.9742838541666666,192,4,1
rbf_svm,left_pair,pooled_views,rgb,0.01,1.0,0.6534812587485095,exp_20260727,0.9333333333333333,0.9142857142857144,0.9280092592592593,192,5,1
rbf_svm,left_pair,pooled_views,rgb,0.01,1.0,0.6534812587485095,exp_20260728,0.9444444444444444,0.9398237696110037,0.9625289351851852,240,6,1
rbf_svm,left_pair,pooled_views,rgb,0.01,1.0,0.6534812587485095,exp_20260729,0.9375,0.9238095238095239,0.9343894675925926,240,6,1
rbf_svm,left_pair,pooled_views,rgb,0.01,1.0,0.6534812587485095,exp_20260730,0.8854166666666667,0.8619607843137256,0.8824508101851852,240,6,1
rbf_svm,left_pair,pooled_views,rgb,0.01,1.0,0.6534812587485095,exp_20260731,0.8624497991967872,0.8539877300613496,0.9447791164658634,238,7,1
hist_gradient_boosting,left_pair,pooled_views,rgb,0.01,1.0,0.6534812587485095,all_held_out_predictions,0.9210076663894398,0.9128523894361769,0.9511634199134199,1774,45,11
hist_gradient_boosting,left_pair,pooled_views,rgb,0.01,1.0,0.6534812587485095,exp_20260715,0.9583333333333333,0.9582608695652174,0.9999999999999999,48,1,1
hist_gradient_boosting,left_pair,pooled_views,rgb,0.01,1.0,0.6534812587485095,exp_20260717,0.9791666666666667,0.9791576204950065,1.0,48,1,1
hist_gradient_boosting,left_pair,pooled_views,rgb,0.01,1.0,0.6534812587485095,exp_20260720,1.0,1.0,1.0,48,1,1
hist_gradient_boosting,left_pair,pooled_views,rgb,0.01,1.0,0.6534812587485095,exp_20260721,0.9791666666666667,0.9842070629524018,1.0,72,2,1
hist_gradient_boosting,left_pair,pooled_views,rgb,0.01,1.0,0.6534812587485095,exp_20260723,0.9791666666666667,0.9693617021276595,0.9943094135802469,216,6,1
hist_gradient_boosting,left_pair,pooled_views,rgb,0.01,1.0,0.6534812587485095,exp_20260724,0.9427083333333334,0.9426943426943426,0.9809027777777777,192,4,1
hist_gradient_boosting,left_pair,pooled_views,rgb,0.01,1.0,0.6534812587485095,exp_20260727,0.9263888888888889,0.9087631027253669,0.9133101851851853,192,5,1
hist_gradient_boosting,left_pair,pooled_views,rgb,0.01,1.0,0.6534812587485095,exp_20260728,0.9392361111111112,0.9354271672257,0.9496527777777778,240,6,1
hist_gradient_boosting,left_pair,pooled_views,rgb,0.01,1.0,0.6534812587485095,exp_20260729,0.9340277777777777,0.9234639642831833,0.9432870370370371,240,6,1
hist_gradient_boosting,left_pair,pooled_views,rgb,0.01,1.0,0.6534812587485095,exp_20260730,0.8663194444444444,0.8487289025842146,0.9154369212962963,240,6,1
hist_gradient_boosting,left_pair,pooled_views,rgb,0.01,1.0,0.6534812587485095,exp_20260731,0.8193607764390897,0.7982056590752243,0.8875083668005354,238,7,1
mlp,left_pair,pooled_views,rgb,0.01,1.0,0.6534812587485095,all_held_out_predictions,0.914904676604184,0.9035446113253964,0.9486117330944916,1774,45,11
mlp,left_pair,pooled_views,rgb,0.01,1.0,0.6534812587485095,exp_20260715,0.9583333333333333,0.9582608695652174,1.0,48,1,1
mlp,left_pair,pooled_views,rgb,0.01,1.0,0.6534812587485095,exp_20260717,0.7083333333333334,0.6812144212523719,1.0,48,1,1
mlp,left_pair,pooled_views,rgb,0.01,1.0,0.6534812587485095,exp_20260720,1.0,1.0,1.0,48,1,1
mlp,left_pair,pooled_views,rgb,0.01,1.0,0.6534812587485095,exp_20260721,1.0,1.0,1.0,72,2,1
mlp,left_pair,pooled_views,rgb,0.01,1.0,0.6534812587485095,exp_20260723,0.9444444444444444,0.9205882352941177,0.9985532407407408,216,6,1
mlp,left_pair,pooled_views,rgb,0.01,1.0,0.6534812587485095,exp_20260724,0.9739583333333333,0.9739406607128316,0.9983723958333334,192,4,1
mlp,left_pair,pooled_views,rgb,0.01,1.0,0.6534812587485095,exp_20260727,0.9333333333333333,0.9142857142857144,0.951388888888889,192,5,1
mlp,left_pair,pooled_views,rgb,0.01,1.0,0.6534812587485095,exp_20260728,0.9340277777777778,0.9310146593848807,0.9591290509259259,240,6,1
mlp,left_pair,pooled_views,rgb,0.01,1.0,0.6534812587485095,exp_20260729,0.9270833333333333,0.9151583710407241,0.9303385416666666,240,6,1
mlp,left_pair,pooled_views,rgb,0.01,1.0,0.6534812587485095,exp_20260730,0.8836805555555556,0.8618066339795153,0.9131221064814815,240,6,1
mlp,left_pair,pooled_views,rgb,0.01,1.0,0.6534812587485095,exp_20260731,0.8447958500669344,0.7985441002200779,0.8716532797858099,238,7,1
logistic,all,pooled_views,rgb,0.01,1.0,0.6560571897995211,all_held_out_predictions,0.9318229490816106,0.9203804279980203,0.9495501137600186,5289,45,11
logistic,all,pooled_views,rgb,0.01,1.0,0.6560571897995211,exp_20260715,0.975,0.9749982637683172,0.9988888888888889,120,1,1
logistic,all,pooled_views,rgb,0.01,1.0,0.6560571897995211,exp_20260717,0.7986111111111112,0.7983680169957993,0.8078703703703703,144,1,1
logistic,all,pooled_views,rgb,0.01,1.0,0.6560571897995211,exp_20260720,0.9930555555555556,0.9930552206414276,0.9998070987654322,144,1,1
logistic,all,pooled_views,rgb,0.01,1.0,0.6560571897995211,exp_20260721,1.0,1.0,1.0,216,2,1
logistic,all,pooled_views,rgb,0.01,1.0,0.6560571897995211,exp_20260723,0.9826388888888888,0.974387554248583,0.9981995884773663,648,6,1
logistic,all,pooled_views,rgb,0.01,1.0,0.6560571897995211,exp_20260724,0.9695012626262627,0.9697664648149377,0.9963762626262627,563,4,1
logistic,all,pooled_views,rgb,0.01,1.0,0.6560571897995211,exp_20260727,0.9291666666666667,0.9090883770158482,0.9563786008230453,576,5,1
logistic,all,pooled_views,rgb,0.01,1.0,0.6560571897995211,exp_20260728,0.9375,0.9339581256231306,0.9612268518518519,720,6,1
logistic,all,pooled_views,rgb,0.01,1.0,0.6560571897995211,exp_20260729,0.9311342592592593,0.9193698906267498,0.9318335262345678,720,6,1
logistic,all,pooled_views,rgb,0.01,1.0,0.6560571897995211,exp_20260730,0.880787037037037,0.857752709748898,0.9092962319958848,720,6,1
logistic,all,pooled_views,rgb,0.01,1.0,0.6560571897995211,exp_20260731,0.9073981850376274,0.8652751863213266,0.9261564851704294,718,7,1
random_forest,all,pooled_views,rgb,0.01,1.0,0.6560571897995211,all_held_out_predictions,0.9359598409553498,0.9251445733000077,0.9590157406842551,5289,45,11
random_forest,all,pooled_views,rgb,0.01,1.0,0.6560571897995211,exp_20260715,0.9833333333333334,0.9833287024173382,0.9894444444444446,120,1,1
random_forest,all,pooled_views,rgb,0.01,1.0,0.6560571897995211,exp_20260717,0.9236111111111112,0.9236074270557029,0.9558256172839505,144,1,1
random_forest,all,pooled_views,rgb,0.01,1.0,0.6560571897995211,exp_20260720,0.9722222222222222,0.9722007722007722,0.9998070987654321,144,1,1
random_forest,all,pooled_views,rgb,0.01,1.0,0.6560571897995211,exp_20260721,0.9965277777777778,0.9948095638591854,0.9999035493827161,216,2,1
random_forest,all,pooled_views,rgb,0.01,1.0,0.6560571897995211,exp_20260723,0.9675925925925926,0.954368934570957,0.9908264746227711,648,6,1
random_forest,all,pooled_views,rgb,0.01,1.0,0.6560571897995211,exp_20260724,0.9732196969696969,0.9733354803876064,0.9897095959595961,563,4,1
random_forest,all,pooled_views,rgb,0.01,1.0,0.6560571897995211,exp_20260727,0.9305555555555556,0.9108193472471666,0.9526748971193416,576,5,1
random_forest,all,pooled_views,rgb,0.01,1.0,0.6560571897995211,exp_20260728,0.953125,0.9471175701079286,0.9560024434156379,720,6,1
random_forest,all,pooled_views,rgb,0.01,1.0,0.6560571897995211,exp_20260729,0.9334490740740741,0.9208735310971732,0.948165830761317,720,6,1
random_forest,all,pooled_views,rgb,0.01,1.0,0.6560571897995211,exp_20260730,0.8715277777777778,0.8530415157717944,0.9167550797325104,720,6,1
random_forest,all,pooled_views,rgb,0.01,1.0,0.6560571897995211,exp_20260731,0.9140751807584477,0.8813083008619671,0.9552161723476463,718,7,1
rbf_svm,all,pooled_views,rgb,0.01,1.0,0.6560571897995211,all_held_out_predictions,0.939077235104139,0.9249531316374905,0.9516576266693993,5289,45,11
rbf_svm,all,pooled_views,rgb,0.01,1.0,0.6560571897995211,exp_20260715,0.9833333333333334,0.9833287024173382,0.9994444444444445,120,1,1
rbf_svm,all,pooled_views,rgb,0.01,1.0,0.6560571897995211,exp_20260717,0.9305555555555556,0.9302190346966466,0.9293981481481481,144,1,1
rbf_svm,all,pooled_views,rgb,0.01,1.0,0.6560571897995211,exp_20260720,0.9861111111111112,0.9861084314103801,0.9992283950617283,144,1,1
rbf_svm,all,pooled_views,rgb,0.01,1.0,0.6560571897995211,exp_20260721,0.9965277777777778,0.9948095638591854,1.0,216,2,1
rbf_svm,all,pooled_views,rgb,0.01,1.0,0.6560571897995211,exp_20260723,0.9652777777777778,0.9495468560216762,0.9984889403292182,648,6,1
rbf_svm,all,pooled_views,rgb,0.01,1.0,0.6560571897995211,exp_20260724,0.984375,0.9840134026180538,0.9930176767676767,563,4,1
rbf_svm,all,pooled_views,rgb,0.01,1.0,0.6560571897995211,exp_20260727,0.9222222222222223,0.9004542761208769,0.9484310699588477,576,5,1
rbf_svm,all,pooled_views,rgb,0.01,1.0,0.6560571897995211,exp_20260728,0.9583333333333334,0.9514744011608085,0.9550379372427984,720,6,1
rbf_svm,all,pooled_views,rgb,0.01,1.0,0.6560571897995211,exp_20260729,0.9334490740740741,0.9196049200848615,0.9344537680041152,720,6,1
rbf_svm,all,pooled_views,rgb,0.01,1.0,0.6560571897995211,exp_20260730,0.8831018518518519,0.8592200963699616,0.8912921167695473,720,6,1
rbf_svm,all,pooled_views,rgb,0.01,1.0,0.6560571897995211,exp_20260731,0.9143426294820718,0.8701474583827524,0.9396119226796518,718,7,1
hist_gradient_boosting,all,pooled_views,rgb,0.01,1.0,0.6560571897995211,all_held_out_predictions,0.9227847298624031,0.9143257863637966,0.9553439711697763,5289,45,11
hist_gradient_boosting,all,pooled_views,rgb,0.01,1.0,0.6560571897995211,exp_20260715,0.9833333333333334,0.9833287024173382,0.9969444444444444,120,1,1
hist_gradient_boosting,all,pooled_views,rgb,0.01,1.0,0.6560571897995211,exp_20260717,0.9097222222222222,0.9096830221450283,0.9419367283950617,144,1,1
hist_gradient_boosting,all,pooled_views,rgb,0.01,1.0,0.6560571897995211,exp_20260720,0.9791666666666667,0.9791576204950065,0.9990354938271605,144,1,1
hist_gradient_boosting,all,pooled_views,rgb,0.01,1.0,0.6560571897995211,exp_20260721,0.9895833333333334,0.9895833333333334,0.9993248456790124,216,2,1
hist_gradient_boosting,all,pooled_views,rgb,0.01,1.0,0.6560571897995211,exp_20260723,0.9502314814814814,0.9404872800745221,0.988565243484225,648,6,1
hist_gradient_boosting,all,pooled_views,rgb,0.01,1.0,0.6560571897995211,exp_20260724,0.9623926767676767,0.9626526918302172,0.9928535353535354,563,4,1
hist_gradient_boosting,all,pooled_views,rgb,0.01,1.0,0.6560571897995211,exp_20260727,0.9273148148148148,0.9088740472815146,0.9427597736625515,576,5,1
hist_gradient_boosting,all,pooled_views,rgb,0.01,1.0,0.6560571897995211,exp_20260728,0.9461805555555556,0.9412858634578092,0.9567740483539096,720,6,1
hist_gradient_boosting,all,pooled_views,rgb,0.01,1.0,0.6560571897995211,exp_20260729,0.9270833333333333,0.9164106973842924,0.9483024691358024,720,6,1
hist_gradient_boosting,all,pooled_views,rgb,0.01,1.0,0.6560571897995211,exp_20260730,0.8576388888888888,0.8438571503929947,0.9253472222222223,720,6,1
hist_gradient_boosting,all,pooled_views,rgb,0.01,1.0,0.6560571897995211,exp_20260731,0.867751217352811,0.8427742907628433,0.903049837686292,718,7,1
mlp,all,pooled_views,rgb,0.01,1.0,0.6560571897995211,all_held_out_predictions,0.93179485091292,0.9198630630749615,0.959417604599565,5289,45,11
mlp,all,pooled_views,rgb,0.01,1.0,0.6560571897995211,exp_20260715,0.9583333333333333,0.9583304396138621,0.9886111111111111,120,1,1
mlp,all,pooled_views,rgb,0.01,1.0,0.6560571897995211,exp_20260717,0.8541666666666667,0.8541596334699784,0.9209104938271605,144,1,1
mlp,all,pooled_views,rgb,0.01,1.0,0.6560571897995211,exp_20260720,0.9791666666666667,0.9791656619242826,0.9996141975308642,144,1,1
mlp,all,pooled_views,rgb,0.01,1.0,0.6560571897995211,exp_20260721,1.0,1.0,1.0,216,2,1
mlp,all,pooled_views,rgb,0.01,1.0,0.6560571897995211,exp_20260723,0.9733796296296297,0.9610510773412081,0.9985746742112483,648,6,1
mlp,all,pooled_views,rgb,0.01,1.0,0.6560571897995211,exp_20260724,0.960574494949495,0.9608691806096143,0.9945959595959596,563,4,1
mlp,all,pooled_views,rgb,0.01,1.0,0.6560571897995211,exp_20260727,0.9282407407407407,0.9089824663595156,0.9608410493827161,576,5,1
mlp,all,pooled_views,rgb,0.01,1.0,0.6560571897995211,exp_20260728,0.9427083333333334,0.938359969020708,0.9596032664609053,720,6,1
mlp,all,pooled_views,rgb,0.01,1.0,0.6560571897995211,exp_20260729,0.9299768518518519,0.9167253131132147,0.9319701646090535,720,6,1
mlp,all,pooled_views,rgb,0.01,1.0,0.6560571897995211,exp_20260730,0.875,0.8509054244183009,0.9125273276748972,720,6,1
mlp,all,pooled_views,rgb,0.01,1.0,0.6560571897995211,exp_20260731,0.9199959421572967,0.8797862848447471,0.9391323594510845,718,7,1
