camera_group,representation,model,held_out_experiment,repeat,training_experiment_count,training_cycle_count,training_image_count,test_image_count,fit_predict_seconds,balanced_accuracy,macro_f1,auroc,balanced_misclassification_regret
front,handcrafted,random_forest,exp_20260717,2,8,31,623,24,0.19850083300843835,0.9166666666666667,0.916083916083916,1.0,0.003923238076982359
front,handcrafted,rbf_svm,exp_20260717,2,8,31,623,24,0.006877792009618133,1.0,1.0,1.0,0.0
front,handcrafted,hist_gradient_boosting,exp_20260717,2,8,31,623,24,3.3796967919915915,1.0,1.0,1.0,0.0
front,handcrafted,mlp,exp_20260717,2,8,31,623,24,0.08332975002122112,1.0,1.0,1.0,0.0
front,handcrafted,logistic,exp_20260720,0,2,12,228,24,0.01196249999338761,1.0,1.0,1.0,0.0
front,handcrafted,random_forest,exp_20260720,0,2,12,228,24,0.1688704999978654,1.0,1.0,1.0,0.0
front,handcrafted,rbf_svm,exp_20260720,0,2,12,228,24,0.0055654589959885925,1.0,1.0,1.0,0.0
front,handcrafted,hist_gradient_boosting,exp_20260720,0,2,12,228,24,1.5619753329956438,1.0,1.0,1.0,0.0
front,handcrafted,mlp,exp_20260720,0,2,12,228,24,0.1331613750080578,1.0,1.0,1.0,0.0
front,handcrafted,logistic,exp_20260720,0,4,17,347,24,0.013581166014773771,1.0,1.0,1.0,0.0
front,handcrafted,random_forest,exp_20260720,0,4,17,347,24,0.19268187499255873,1.0,1.0,1.0,0.0
front,handcrafted,rbf_svm,exp_20260720,0,4,17,347,24,0.010344334004912525,1.0,1.0,1.0,0.0
front,handcrafted,hist_gradient_boosting,exp_20260720,0,4,17,347,24,3.041643792006653,1.0,1.0,1.0,0.0
front,handcrafted,mlp,exp_20260720,0,4,17,347,24,0.05887220898875967,1.0,1.0,1.0,0.0
front,handcrafted,logistic,exp_20260720,0,6,28,563,24,0.013071416993625462,1.0,1.0,1.0,0.0
front,handcrafted,random_forest,exp_20260720,0,6,28,563,24,0.19253162501263432,1.0,1.0,1.0,0.0
front,handcrafted,rbf_svm,exp_20260720,0,6,28,563,24,0.006937457976164296,1.0,1.0,1.0,0.0
front,handcrafted,hist_gradient_boosting,exp_20260720,0,6,28,563,24,3.405728666984942,1.0,1.0,1.0,0.0
front,handcrafted,mlp,exp_20260720,0,6,28,563,24,0.10480875000939704,1.0,1.0,1.0,0.0
front,handcrafted,logistic,exp_20260720,0,8,37,719,24,0.019695374998264015,1.0,1.0,1.0,0.0
front,handcrafted,random_forest,exp_20260720,0,8,37,719,24,0.1793239169928711,1.0,1.0,1.0,0.0
front,handcrafted,rbf_svm,exp_20260720,0,8,37,719,24,0.007920250005554408,1.0,1.0,1.0,0.0
front,handcrafted,hist_gradient_boosting,exp_20260720,0,8,37,719,24,2.8431495420227293,1.0,1.0,1.0,0.0
front,handcrafted,mlp,exp_20260720,0,8,37,719,24,0.07915574999060482,1.0,1.0,1.0,0.0
front,handcrafted,logistic,exp_20260720,0,10,44,863,24,0.014099084015469998,1.0,1.0,1.0,0.0
front,handcrafted,random_forest,exp_20260720,0,10,44,863,24,0.189765958028147,1.0,1.0,1.0,0.0
front,handcrafted,rbf_svm,exp_20260720,0,10,44,863,24,0.009664625016739592,1.0,1.0,1.0,0.0
front,handcrafted,hist_gradient_boosting,exp_20260720,0,10,44,863,24,2.8355728749884292,1.0,1.0,1.0,0.0
front,handcrafted,mlp,exp_20260720,0,10,44,863,24,0.08451324998168275,1.0,1.0,1.0,0.0
front,handcrafted,logistic,exp_20260720,1,2,7,132,24,0.009753749996889383,1.0,1.0,1.0,0.0
front,handcrafted,random_forest,exp_20260720,1,2,7,132,24,0.1499063330120407,1.0,1.0,1.0,0.0
front,handcrafted,rbf_svm,exp_20260720,1,2,7,132,24,0.004790292005054653,1.0,1.0,1.0,0.0
front,handcrafted,hist_gradient_boosting,exp_20260720,1,2,7,132,24,0.1876876659807749,1.0,1.0,1.0,0.0
front,handcrafted,mlp,exp_20260720,1,2,7,132,24,0.046143999992636964,1.0,1.0,1.0,0.0
front,handcrafted,logistic,exp_20260720,1,4,12,251,24,0.009779417014215142,1.0,1.0,1.0,0.0
front,handcrafted,random_forest,exp_20260720,1,4,12,251,24,0.1641805410035886,1.0,1.0,1.0,0.0
front,handcrafted,rbf_svm,exp_20260720,1,4,12,251,24,0.005040082993218675,1.0,1.0,1.0,0.0
front,handcrafted,hist_gradient_boosting,exp_20260720,1,4,12,251,24,0.5403127500030678,1.0,1.0,1.0,0.0
front,handcrafted,mlp,exp_20260720,1,4,12,251,24,0.046512958011589944,1.0,1.0,1.0,0.0
front,handcrafted,logistic,exp_20260720,1,6,24,479,24,0.011371166998287663,1.0,1.0,1.0,0.0
front,handcrafted,random_forest,exp_20260720,1,6,24,479,24,0.176249749987619,1.0,1.0,1.0,0.0
front,handcrafted,rbf_svm,exp_20260720,1,6,24,479,24,0.0060537079989444464,1.0,1.0,1.0,0.0
front,handcrafted,hist_gradient_boosting,exp_20260720,1,6,24,479,24,1.854919625009643,1.0,1.0,1.0,0.0
front,handcrafted,mlp,exp_20260720,1,6,24,479,24,0.06048195800394751,1.0,1.0,1.0,0.0
front,handcrafted,logistic,exp_20260720,1,8,37,719,24,0.012974665994988754,1.0,1.0,1.0,0.0
front,handcrafted,random_forest,exp_20260720,1,8,37,719,24,0.20188174999202602,1.0,1.0,1.0,0.0
front,handcrafted,rbf_svm,exp_20260720,1,8,37,719,24,0.007458834006683901,1.0,1.0,1.0,0.0
front,handcrafted,hist_gradient_boosting,exp_20260720,1,8,37,719,24,2.4287768749927636,1.0,1.0,1.0,0.0
front,handcrafted,mlp,exp_20260720,1,8,37,719,24,0.07555462498567067,1.0,1.0,1.0,0.0
front,handcrafted,logistic,exp_20260720,2,2,8,156,24,0.011109292012406513,1.0,1.0,1.0,0.0
front,handcrafted,random_forest,exp_20260720,2,2,8,156,24,0.167355374986073,0.9583333333333333,0.9582608695652174,1.0,0.00043294883634766414
front,handcrafted,rbf_svm,exp_20260720,2,2,8,156,24,0.005138667009305209,1.0,1.0,1.0,0.0
front,handcrafted,hist_gradient_boosting,exp_20260720,2,2,8,156,24,0.33365079198847525,0.9583333333333333,0.9582608695652174,1.0,0.00043294883634766414
front,handcrafted,mlp,exp_20260720,2,2,8,156,24,0.03623920798418112,0.9583333333333333,0.9582608695652174,1.0,0.00042193647554989474
front,handcrafted,logistic,exp_20260720,2,4,10,204,24,0.010791082982905209,1.0,1.0,1.0,0.0
front,handcrafted,random_forest,exp_20260720,2,4,10,204,24,0.1778804160130676,1.0,1.0,1.0,0.0
front,handcrafted,rbf_svm,exp_20260720,2,4,10,204,24,0.005321375007042661,1.0,1.0,1.0,0.0
front,handcrafted,hist_gradient_boosting,exp_20260720,2,4,10,204,24,0.5240298750286456,0.9583333333333333,0.9582608695652174,1.0,0.00043294883634766414
front,handcrafted,mlp,exp_20260720,2,4,10,204,24,0.039687749987933785,1.0,1.0,1.0,0.0
front,handcrafted,logistic,exp_20260720,2,6,20,407,24,0.010590541001874954,1.0,1.0,1.0,0.0
front,handcrafted,random_forest,exp_20260720,2,6,20,407,24,0.18137904099421576,0.9583333333333333,0.9582608695652174,1.0,0.00043294883634766414
front,handcrafted,rbf_svm,exp_20260720,2,6,20,407,24,0.006094541982747614,1.0,1.0,1.0,0.0
front,handcrafted,hist_gradient_boosting,exp_20260720,2,6,20,407,24,1.6359063330164645,0.9583333333333333,0.9582608695652174,1.0,0.00043294883634766414
front,handcrafted,mlp,exp_20260720,2,6,20,407,24,0.06702795799355954,1.0,1.0,1.0,0.0
front,handcrafted,logistic,exp_20260720,2,8,31,623,24,0.010241749987471849,1.0,1.0,1.0,0.0
front,handcrafted,random_forest,exp_20260720,2,8,31,623,24,0.20477087498875335,1.0,1.0,1.0,0.0
front,handcrafted,rbf_svm,exp_20260720,2,8,31,623,24,0.006912708020536229,1.0,1.0,1.0,0.0
front,handcrafted,hist_gradient_boosting,exp_20260720,2,8,31,623,24,2.8662156669888645,1.0,1.0,1.0,0.0
front,handcrafted,mlp,exp_20260720,2,8,31,623,24,0.0733627500012517,1.0,1.0,1.0,0.0
front,handcrafted,logistic,exp_20260721,0,2,11,216,36,0.008550041995476931,0.8958333333333333,0.855653568564555,0.829861111111111,0.019502731884846632
front,handcrafted,random_forest,exp_20260721,0,2,11,216,36,0.20251412500510924,1.0,1.0,1.0,0.0
front,handcrafted,rbf_svm,exp_20260721,0,2,11,216,36,0.0058941250026691705,1.0,1.0,1.0,0.0
front,handcrafted,hist_gradient_boosting,exp_20260721,0,2,11,216,36,0.49783541602664627,1.0,1.0,1.0,0.0
front,handcrafted,mlp,exp_20260721,0,2,11,216,36,0.031885167001746595,0.7916666666666667,0.7213622291021672,0.9305555555555555,0.01067149254069088
front,handcrafted,logistic,exp_20260721,0,4,13,264,36,0.008292667014757171,1.0,1.0,1.0,0.0
front,handcrafted,random_forest,exp_20260721,0,4,13,264,36,0.17829566600266844,1.0,1.0,1.0,0.0
front,handcrafted,rbf_svm,exp_20260721,0,4,13,264,36,0.005233291012700647,1.0,1.0,1.0,0.0
front,handcrafted,hist_gradient_boosting,exp_20260721,0,4,13,264,36,1.053314374992624,1.0,1.0,1.0,0.0
front,handcrafted,mlp,exp_20260721,0,4,13,264,36,0.04310983401956037,1.0,1.0,1.0,0.0
front,handcrafted,logistic,exp_20260721,0,6,23,467,36,0.010798292001709342,1.0,1.0,1.0,0.0
front,handcrafted,random_forest,exp_20260721,0,6,23,467,36,0.1777187919942662,1.0,1.0,1.0,0.0
front,handcrafted,rbf_svm,exp_20260721,0,6,23,467,36,0.0062947910046204925,1.0,1.0,1.0,0.0
front,handcrafted,hist_gradient_boosting,exp_20260721,0,6,23,467,36,1.6730803329846822,1.0,1.0,1.0,0.0
front,handcrafted,mlp,exp_20260721,0,6,23,467,36,0.07484454099903814,1.0,1.0,1.0,0.0
front,handcrafted,logistic,exp_20260721,0,8,35,707,36,0.012448542023776099,1.0,1.0,1.0,0.0
front,handcrafted,random_forest,exp_20260721,0,8,35,707,36,0.18860716701601632,1.0,1.0,1.0,0.0
front,handcrafted,rbf_svm,exp_20260721,0,8,35,707,36,0.008122917002765462,1.0,1.0,1.0,0.0
front,handcrafted,hist_gradient_boosting,exp_20260721,0,8,35,707,36,2.790940666978713,1.0,1.0,1.0,0.0
front,handcrafted,mlp,exp_20260721,0,8,35,707,36,0.07377279200591147,1.0,1.0,1.0,0.0
front,handcrafted,logistic,exp_20260721,0,10,43,851,36,0.013280167011544108,1.0,1.0,1.0,0.0
front,handcrafted,random_forest,exp_20260721,0,10,43,851,36,0.18633483300800435,1.0,1.0,1.0,0.0
front,handcrafted,rbf_svm,exp_20260721,0,10,43,851,36,0.009465709008509293,1.0,1.0,1.0,0.0
front,handcrafted,hist_gradient_boosting,exp_20260721,0,10,43,851,36,2.769670333014801,1.0,1.0,1.0,0.0
front,handcrafted,mlp,exp_20260721,0,10,43,851,36,0.07821725000394508,1.0,1.0,1.0,0.0
front,handcrafted,logistic,exp_20260721,1,2,11,215,36,0.010509125015232712,1.0,1.0,1.0,0.0
front,handcrafted,random_forest,exp_20260721,1,2,11,215,36,0.16847054101526737,1.0,1.0,1.0,0.0
front,handcrafted,rbf_svm,exp_20260721,1,2,11,215,36,0.005168000003322959,1.0,1.0,1.0,0.0
front,handcrafted,hist_gradient_boosting,exp_20260721,1,2,11,215,36,0.5530979169998318,1.0,1.0,1.0,0.0
front,handcrafted,mlp,exp_20260721,1,2,11,215,36,0.07155150000471622,1.0,1.0,1.0,0.0
front,handcrafted,logistic,exp_20260721,1,4,18,347,36,0.011106999998446554,1.0,1.0,1.0,0.0
front,handcrafted,random_forest,exp_20260721,1,4,18,347,36,0.16391833301167935,1.0,1.0,1.0,0.0
front,handcrafted,rbf_svm,exp_20260721,1,4,18,347,36,0.0056458339968230575,1.0,1.0,1.0,0.0
front,handcrafted,hist_gradient_boosting,exp_20260721,1,4,18,347,36,1.6081053340167273,1.0,1.0,1.0,0.0
front,handcrafted,mlp,exp_20260721,1,4,18,347,36,0.054514957999344915,1.0,1.0,1.0,0.0
front,handcrafted,logistic,exp_20260721,1,6,25,491,36,0.009703084011562169,1.0,1.0,1.0,0.0
front,handcrafted,random_forest,exp_20260721,1,6,25,491,36,0.17355304199736565,1.0,1.0,1.0,0.0
front,handcrafted,rbf_svm,exp_20260721,1,6,25,491,36,0.006799458002205938,1.0,1.0,1.0,0.0
front,handcrafted,hist_gradient_boosting,exp_20260721,1,6,25,491,36,1.9049429580045398,1.0,1.0,1.0,0.0
front,handcrafted,mlp,exp_20260721,1,6,25,491,36,0.06539408297976479,1.0,1.0,1.0,0.0
front,handcrafted,logistic,exp_20260721,1,8,36,707,36,0.012395875004585832,1.0,1.0,1.0,0.0
front,handcrafted,random_forest,exp_20260721,1,8,36,707,36,0.19270166699425317,1.0,1.0,1.0,0.0
front,handcrafted,rbf_svm,exp_20260721,1,8,36,707,36,0.008132666000165045,1.0,1.0,1.0,0.0
front,handcrafted,hist_gradient_boosting,exp_20260721,1,8,36,707,36,3.147018500021659,1.0,1.0,1.0,0.0
front,handcrafted,mlp,exp_20260721,1,8,36,707,36,0.08811024998431094,1.0,1.0,1.0,0.0
front,handcrafted,logistic,exp_20260721,2,2,12,228,36,0.010664292000001296,1.0,1.0,1.0,0.0
front,handcrafted,random_forest,exp_20260721,2,2,12,228,36,0.14973391697276384,1.0,1.0,1.0,0.0
front,handcrafted,rbf_svm,exp_20260721,2,2,12,228,36,0.004974083014531061,1.0,1.0,1.0,0.0
front,handcrafted,hist_gradient_boosting,exp_20260721,2,2,12,228,36,0.4262861250026617,1.0,1.0,1.0,0.0
front,handcrafted,mlp,exp_20260721,2,2,12,228,36,0.061386709014186636,1.0,1.0,1.0,0.0
front,handcrafted,logistic,exp_20260721,2,4,24,444,36,0.009912084002280608,1.0,1.0,1.0,0.0
front,handcrafted,random_forest,exp_20260721,2,4,24,444,36,0.17021045798901469,1.0,1.0,1.0,0.0
front,handcrafted,rbf_svm,exp_20260721,2,4,24,444,36,0.006371875002514571,1.0,1.0,1.0,0.0
front,handcrafted,hist_gradient_boosting,exp_20260721,2,4,24,444,36,2.160868125007255,0.9583333333333333,0.9680567879325643,1.0,0.0008664571231390875
front,handcrafted,mlp,exp_20260721,2,4,24,444,36,0.07769283300149255,1.0,1.0,1.0,0.0
front,handcrafted,logistic,exp_20260721,2,6,26,492,36,0.013741540984483436,1.0,1.0,1.0,0.0
front,handcrafted,random_forest,exp_20260721,2,6,26,492,36,0.1558815830212552,1.0,1.0,1.0,0.0
front,handcrafted,rbf_svm,exp_20260721,2,6,26,492,36,0.006720000004861504,1.0,1.0,1.0,0.0
front,handcrafted,hist_gradient_boosting,exp_20260721,2,6,26,492,36,1.5282091249828227,1.0,1.0,1.0,0.0
front,handcrafted,mlp,exp_20260721,2,6,26,492,36,0.10031129099661484,1.0,1.0,1.0,0.0
front,handcrafted,logistic,exp_20260721,2,8,38,732,36,0.01218979200348258,1.0,1.0,1.0,0.0
front,handcrafted,random_forest,exp_20260721,2,8,38,732,36,0.17316633299924433,1.0,1.0,1.0,0.0
front,handcrafted,rbf_svm,exp_20260721,2,8,38,732,36,0.008510250016115606,1.0,1.0,1.0,0.0
front,handcrafted,hist_gradient_boosting,exp_20260721,2,8,38,732,36,2.24836483297986,1.0,1.0,1.0,0.0
front,handcrafted,mlp,exp_20260721,2,8,38,732,36,0.08010137500241399,1.0,1.0,1.0,0.0
front,handcrafted,logistic,exp_20260723,0,2,7,144,108,0.010857000015676022,0.8263888888888888,0.8515071390798519,0.8121141975308642,0.005821862624508705
front,handcrafted,random_forest,exp_20260723,0,2,7,144,108,0.1574852500052657,0.8333333333333333,0.8615384615384616,0.994212962962963,0.005749013533954202
front,handcrafted,rbf_svm,exp_20260723,0,2,7,144,108,0.005453916994156316,0.8194444444444444,0.8416422287390029,0.9747299382716049,0.005960099084586775
front,handcrafted,hist_gradient_boosting,exp_20260723,0,2,7,144,108,0.2035359159926884,0.8263888888888888,0.8515071390798519,0.9618055555555555,0.005821862624508705
front,handcrafted,mlp,exp_20260723,0,2,7,144,108,0.03636749999714084,0.75,0.6666666666666666,0.804783950617284,0.013426123159157205
front,handcrafted,logistic,exp_20260723,0,4,15,300,108,0.011487291019875556,0.8263888888888888,0.8515071390798519,0.8279320987654321,0.005821862624508705
front,handcrafted,random_forest,exp_20260723,0,4,15,300,108,0.17324466700665653,0.8263888888888888,0.8515071390798519,0.9809027777777778,0.005821862624508705
front,handcrafted,rbf_svm,exp_20260723,0,4,15,300,108,0.006597458996111527,0.8194444444444444,0.8416422287390029,0.9764660493827161,0.005960099084586775
front,handcrafted,hist_gradient_boosting,exp_20260723,0,4,15,300,108,1.0300613330036867,0.8263888888888888,0.8515071390798519,0.9540895061728395,0.005821862624508705
front,handcrafted,mlp,exp_20260723,0,4,15,300,108,0.040659082995262,0.8194444444444444,0.7571774472500865,0.9683641975308641,0.00786972596431089
front,handcrafted,logistic,exp_20260723,0,6,26,516,108,0.011781084001995623,0.8194444444444444,0.8416422287390029,0.8549382716049383,0.005960099084586775
front,handcrafted,random_forest,exp_20260723,0,6,26,516,108,0.20652070897631347,0.8263888888888888,0.8515071390798519,0.9893904320987654,0.005821862624508705
front,handcrafted,rbf_svm,exp_20260723,0,6,26,516,108,0.00808558301650919,0.8194444444444444,0.8416422287390029,0.9787808641975309,0.005960099084586775
front,handcrafted,hist_gradient_boosting,exp_20260723,0,6,26,516,108,1.7425664170004893,0.8263888888888888,0.8515071390798519,0.9888117283950617,0.005821862624508705
front,handcrafted,mlp,exp_20260723,0,6,26,516,108,0.042391124996356666,0.7569444444444444,0.6758981394152448,0.9182098765432098,0.012749071277372315
front,handcrafted,logistic,exp_20260723,0,8,37,731,108,0.012118499987991527,0.9652777777777778,0.9588884659307195,0.9965277777777777,0.00035502652536986104
front,handcrafted,random_forest,exp_20260723,0,8,37,731,108,0.19003716699080542,0.9791666666666667,0.9693617021276595,0.9938271604938271,0.00021601479288111091
front,handcrafted,rbf_svm,exp_20260723,0,8,37,731,108,0.009576042008120567,0.9791666666666667,0.9693617021276595,0.9953703703703705,0.00021601479288111091
front,handcrafted,hist_gradient_boosting,exp_20260723,0,8,37,731,108,1.8541033749934286,0.9791666666666667,0.9693617021276595,0.9992283950617284,0.00021601479288111091
front,handcrafted,mlp,exp_20260723,0,8,37,731,108,0.07460920899757184,0.9305555555555556,0.9017109574080815,1.0,0.0019436441318511914
front,handcrafted,logistic,exp_20260723,0,10,39,779,108,0.011908375017810613,0.9652777777777778,0.9588884659307195,0.9965277777777777,0.00035502652536986104
front,handcrafted,random_forest,exp_20260723,0,10,39,779,108,0.1939267079869751,0.9791666666666667,0.9693617021276595,0.9953703703703703,0.00021601479288111091
front,handcrafted,rbf_svm,exp_20260723,0,10,39,779,108,0.011182499991264194,0.9791666666666667,0.9693617021276595,0.9953703703703705,0.00021601479288111091
front,handcrafted,hist_gradient_boosting,exp_20260723,0,10,39,779,108,2.3404579169873614,0.9791666666666667,0.9693617021276595,0.9949845679012346,0.00021601479288111091
front,handcrafted,mlp,exp_20260723,0,10,39,779,108,0.08149387498269789,0.9444444444444444,0.9205882352941177,1.0,0.0012385775685171169
front,handcrafted,logistic,exp_20260723,1,2,8,156,108,0.010452749993419275,0.8263888888888888,0.8515071390798519,0.8715277777777778,0.005821862624508705
front,handcrafted,random_forest,exp_20260723,1,2,8,156,108,0.15729804200236686,0.8263888888888888,0.8515071390798519,0.9820601851851851,0.005821862624508705
front,handcrafted,rbf_svm,exp_20260723,1,2,8,156,108,0.005225874978350475,0.8194444444444444,0.8416422287390029,0.9834104938271605,0.005960099084586775
front,handcrafted,hist_gradient_boosting,exp_20260723,1,2,8,156,108,0.3369429580052383,0.8125,0.8384615384615385,0.8526234567901234,0.006234639551849919
front,handcrafted,mlp,exp_20260723,1,2,8,156,108,0.04078641699743457,0.8333333333333333,0.775,0.9803240740740741,0.006254191094231963
front,handcrafted,logistic,exp_20260723,1,4,10,204,108,0.01123329100664705,0.8263888888888888,0.8515071390798519,0.9521604938271605,0.005821862624508705
front,handcrafted,random_forest,exp_20260723,1,4,10,204,108,0.1710763750015758,0.8194444444444444,0.8416422287390029,0.9861111111111112,0.005960099084586775
front,handcrafted,rbf_svm,exp_20260723,1,4,10,204,108,0.005490666982950643,0.8402777777777778,0.856953642384106,0.9807098765432098,0.0044643764236717495
front,handcrafted,hist_gradient_boosting,exp_20260723,1,4,10,204,108,0.3560086250072345,0.8263888888888888,0.8515071390798519,0.9664351851851851,0.005821862624508705
front,handcrafted,mlp,exp_20260723,1,4,10,204,108,0.045441499998560175,0.8333333333333333,0.775,0.9810956790123457,0.006254191094231963
front,handcrafted,logistic,exp_20260723,1,6,21,420,108,0.010969291994115338,0.8402777777777778,0.8642647674905739,0.9826388888888888,0.005413980442558418
front,handcrafted,random_forest,exp_20260723,1,6,21,420,108,0.1671257909911219,0.8263888888888888,0.8515071390798519,0.9832175925925926,0.005821862624508705
front,handcrafted,rbf_svm,exp_20260723,1,6,21,420,108,0.007155792001867667,0.8194444444444444,0.8416422287390029,0.9768518518518519,0.005960099084586775
front,handcrafted,hist_gradient_boosting,exp_20260723,1,6,21,420,108,1.0204923329874873,0.8402777777777778,0.8642647674905739,0.9787808641975309,0.005483969664979399
front,handcrafted,mlp,exp_20260723,1,6,21,420,108,0.04467074997955933,0.8194444444444444,0.7571774472500865,0.9702932098765432,0.007762174877735708
front,handcrafted,logistic,exp_20260723,1,8,34,660,108,0.012405999994371086,0.8263888888888888,0.8515071390798519,0.9101080246913579,0.005821862624508705
front,handcrafted,random_forest,exp_20260723,1,8,34,660,108,0.19792874998529442,0.8541666666666667,0.876750700280112,0.9924768518518519,0.00492981877366794
front,handcrafted,rbf_svm,exp_20260723,1,8,34,660,108,0.009754166996572167,0.8194444444444444,0.8416422287390029,0.9772376543209876,0.005960099084586775
front,handcrafted,hist_gradient_boosting,exp_20260723,1,8,34,660,108,3.4376023749937303,0.9097222222222223,0.9242712611439448,0.9930555555555556,0.002775071551049401
front,handcrafted,mlp,exp_20260723,1,8,34,660,108,0.04811800000607036,0.8194444444444444,0.7571774472500865,0.9363425925925926,0.00786972596431089
front,handcrafted,logistic,exp_20260723,2,2,8,156,108,0.009881832986138761,0.9305555555555556,0.9275792700450234,0.9880401234567902,0.0021475028866592824
front,handcrafted,random_forest,exp_20260723,2,2,8,156,108,0.1729873750009574,0.8958333333333334,0.904170363797693,0.9880401234567902,0.002890436630598571
front,handcrafted,rbf_svm,exp_20260723,2,2,8,156,108,0.005830000009154901,0.8194444444444444,0.8416422287390029,0.9834104938271604,0.005960099084586775
front,handcrafted,hist_gradient_boosting,exp_20260723,2,2,8,156,108,0.5181867910141591,0.8402777777777778,0.856953642384106,0.9747299382716048,0.0055714231735061156
front,handcrafted,mlp,exp_20260723,2,2,8,156,108,0.051341042009880766,0.8541666666666667,0.8017309205350118,0.9787808641975309,0.004800515775073415
front,handcrafted,logistic,exp_20260723,2,4,15,300,108,0.008717167016584426,0.8194444444444444,0.8416422287390029,0.9286265432098766,0.005960099084586775
front,handcrafted,random_forest,exp_20260723,2,4,15,300,108,0.1627742910059169,0.8194444444444444,0.8416422287390029,0.9864969135802469,0.005960099084586775
front,handcrafted,rbf_svm,exp_20260723,2,4,15,300,108,0.006090792012400925,0.8194444444444444,0.8416422287390029,0.9737654320987654,0.005960099084586775
front,handcrafted,hist_gradient_boosting,exp_20260723,2,4,15,300,108,1.617737666994799,0.9027777777777778,0.9141494435612083,0.9876543209876543,0.003086964899747497
front,handcrafted,mlp,exp_20260723,2,4,15,300,108,0.03369437498622574,0.8263888888888888,0.766092003811834,0.9760802469135803,0.006957254093937322
front,handcrafted,logistic,exp_20260723,2,6,27,516,108,0.012252541986526921,0.8194444444444444,0.8416422287390029,0.9178240740740741,0.005960099084586775
front,handcrafted,random_forest,exp_20260723,2,6,27,516,108,0.20392224998795427,0.8263888888888888,0.8515071390798519,0.9926697530864197,0.005821862624508705
front,handcrafted,rbf_svm,exp_20260723,2,6,27,516,108,0.008543208008632064,0.8194444444444444,0.8416422287390029,0.9783950617283951,0.005960099084586775
front,handcrafted,hist_gradient_boosting,exp_20260723,2,6,27,516,108,2.2598355000081938,0.8263888888888888,0.8515071390798519,0.9876543209876544,0.005821862624508705
front,handcrafted,mlp,exp_20260723,2,6,27,516,108,0.048883624986046925,0.8819444444444444,0.8375652481642042,0.9729938271604939,0.004039569814826189
front,handcrafted,logistic,exp_20260723,2,8,32,635,108,0.027169000008143485,0.9652777777777778,0.9588884659307195,0.9976851851851852,0.00035502652536986104
front,handcrafted,random_forest,exp_20260723,2,8,32,635,108,0.20121533298515715,0.9791666666666667,0.9693617021276595,0.998070987654321,0.00021601479288111091
front,handcrafted,rbf_svm,exp_20260723,2,8,32,635,108,0.00933495900244452,0.9791666666666667,0.9693617021276595,0.9953703703703705,0.00021601479288111091
front,handcrafted,hist_gradient_boosting,exp_20260723,2,8,32,635,108,1.6963709580013528,0.9791666666666667,0.9693617021276595,1.0,0.00021601479288111091
front,handcrafted,mlp,exp_20260723,2,8,32,635,108,0.062054208014160395,0.9305555555555556,0.9017109574080815,1.0,0.0019436441318511914
front,handcrafted,logistic,exp_20260724,0,2,7,132,95,0.009420375019544736,1.0,1.0,1.0,0.0
front,handcrafted,random_forest,exp_20260724,0,2,7,132,95,0.1624570410058368,0.9680851063829787,0.9683649683649684,1.0,0.0006206559096022767
front,handcrafted,rbf_svm,exp_20260724,0,2,7,132,95,0.004798999987542629,1.0,1.0,1.0,0.0
front,handcrafted,hist_gradient_boosting,exp_20260724,0,2,7,132,95,0.19505108398152515,0.9787234042553192,0.9789263531499557,1.0,0.0005709676380881133
front,handcrafted,mlp,exp_20260724,0,2,7,132,95,0.04662016700603999,0.9270833333333333,0.9260206919568361,1.0,0.0015552480330252817
front,handcrafted,logistic,exp_20260724,0,4,10,192,95,0.008520959003362805,1.0,1.0,1.0,0.0
front,handcrafted,random_forest,exp_20260724,0,4,10,192,95,0.16185516599216498,1.0,1.0,1.0,0.0
front,handcrafted,rbf_svm,exp_20260724,0,4,10,192,95,0.004853249993175268,1.0,1.0,1.0,0.0
front,handcrafted,hist_gradient_boosting,exp_20260724,0,4,10,192,95,1.2092268749838695,1.0,1.0,1.0,0.0
front,handcrafted,mlp,exp_20260724,0,4,10,192,95,0.0664840420067776,0.9166666666666667,0.9153297682709447,1.0,0.0019058252415206287
front,handcrafted,logistic,exp_20260724,0,6,22,408,95,0.02345091602182947,1.0,1.0,1.0,0.0
front,handcrafted,random_forest,exp_20260724,0,6,22,408,95,0.1803150410123635,1.0,1.0,1.0,0.0
front,handcrafted,rbf_svm,exp_20260724,0,6,22,408,95,0.00806687498698011,1.0,1.0,1.0,0.0
front,handcrafted,hist_gradient_boosting,exp_20260724,0,6,22,408,95,2.8802620000205934,0.9787234042553192,0.9789263531499557,1.0,0.0006126393806436036
front,handcrafted,mlp,exp_20260724,0,6,22,408,95,0.05969066600664519,0.9583333333333333,0.9578527062999113,1.0,0.000697693895315128
front,handcrafted,logistic,exp_20260724,0,8,29,552,95,0.012370667012874037,1.0,1.0,1.0,0.0
front,handcrafted,random_forest,exp_20260724,0,8,29,552,95,0.2056039159942884,1.0,1.0,1.0,0.0
front,handcrafted,rbf_svm,exp_20260724,0,8,29,552,95,0.008262624993221834,1.0,1.0,1.0,0.0
front,handcrafted,hist_gradient_boosting,exp_20260724,0,8,29,552,95,4.329066000005696,0.9680851063829787,0.9683649683649684,1.0,0.0008828437448553641
front,handcrafted,mlp,exp_20260724,0,8,29,552,95,0.057643208012450486,0.9166666666666667,0.9153297682709447,1.0,0.0019058252415206287
