cycle_name,cycle_stage,method,mode,n,metric_status,noise_ratio,noise_reduction,spike_ratio,spike_reduction,water_bias_kw,water_rmse_offset_kw,energy_error_pct,shortfall_area_error_pct,transient_retention,lag_seconds
frost_cycle_000045,recovery,wavelet_monotonic_offline,constrained,18,available,0.8161246350799486,0.1838753649200514,0.9041839524452704,0.09581604755472961,1.9448346483904948,1.4345546318508866,0.004913841541252491,0.12838362550137739,0.9748531550022737,0.0
frost_cycle_000045,recovery,nearly_isotonic_offline,constrained,18,available,0.8161246350799486,0.1838753649200514,0.9041839524452704,0.09581604755472961,1.9448346483904948,1.4345546318508866,0.004913841541252491,0.12838362550137739,0.9748531550022737,0.0
frost_cycle_000045,recovery,robust_monotone_offline,constrained,18,available,0.8161246350799486,0.1838753649200514,0.9041839524452704,0.09581604755472961,1.9448346483904948,1.4345546318508866,0.004913841541252491,0.12838362550137739,0.9748531550022737,0.0
frost_cycle_000045,frost_development,median_centered_60s,offline,715,available,0.5156250000000191,0.4843749999999809,0.5357261548687263,0.4642738451312737,0.02014189999999605,0.5189200761832069,0.01727258114051568,0.2741216600614975,0.37806301050174645,-10.0
frost_cycle_000045,frost_development,ewma_tau30s,online,715,available,1.1469626860837179,-0.14696268608371788,0.2944776561481337,0.7055223438518663,0.04902673084996234,0.49234873070707635,0.09283153956330131,3.5502390504588353,0.3578035311259351,10.0
frost_cycle_000045,frost_development,median30s_ewma30s,online,715,available,0.9588672322531346,0.04113276774686536,0.28732441718181834,0.7126755828181817,0.05344272143044293,0.4912803954675583,0.13361950700866784,4.191993934893907,0.324725266879803,20.0
frost_cycle_000045,frost_development,savgol_70s,offline,715,available,1.4017857142862842,-0.4017857142862842,0.4355584041526221,0.5644415958473779,0.024825118518529976,0.5120679123029725,0.0013879804677543214,0.6644663878230739,0.4740234483525039,0.0
frost_cycle_000045,frost_development,adaptive_offline,offline,715,available,0.5625795289325713,0.43742047106742865,0.10207303813415718,0.8979269618658429,0.058724830935705796,0.48485679052543185,0.04301363717837371,3.690686518799586,0.07745809007857705,-10.0
frost_cycle_000045,frost_development,wavelet_offline,offline,715,available,1.1935170795342998,-0.19351707953429975,0.7314414032185184,0.26855859678148164,0.03479805420621318,0.5115647919362126,0.00013958783781526176,0.5946743748557366,0.5359509734363813,0.0
frost_cycle_000045,frost_development,wavelet_monotonic_offline,constrained,715,available,0.0,1.0,0.13589009218107337,0.8641099078189266,0.04367512656090078,0.5739716556652024,0.0014614754775243495,2.689431097626698,0.028780190161616946,-120.0
frost_cycle_000045,frost_development,nearly_isotonic_offline,constrained,715,available,6.391356333068638e-07,0.9999993608643667,0.8127838706103925,0.18721612938960752,0.019214439999998056,0.5132824550381653,0.004384584949481274,0.4440086222799827,0.3967327887981396,0.0
frost_cycle_000045,frost_development,robust_monotone_offline,constrained,715,available,0.0,1.0,0.11095767299870364,0.8890423270012964,0.06597250178976122,0.5906508067813361,0.29254402822738734,0.12057058765466129,0.057634577356642645,-120.0
frost_cycle_000045,defrost_preparation,median_centered_60s,offline,1,insufficient_data,,,,,-1.2273756800000015,0.0,,,,
frost_cycle_000045,defrost_preparation,ewma_tau30s,online,1,insufficient_data,,,,,-1.2273756800000015,0.0,,,,
frost_cycle_000045,defrost_preparation,median30s_ewma30s,online,1,insufficient_data,,,,,-1.2273756800000015,0.0,,,,
frost_cycle_000045,defrost_preparation,savgol_70s,offline,1,insufficient_data,,,,,-1.2273756800000015,0.0,,,,
frost_cycle_000045,defrost_preparation,adaptive_offline,offline,1,insufficient_data,,,,,-1.2273756800000015,0.0,,,,
frost_cycle_000045,defrost_preparation,wavelet_offline,offline,1,insufficient_data,,,,,-1.2273756800000015,0.0,,,,
frost_cycle_000045,defrost_preparation,wavelet_monotonic_offline,constrained,1,insufficient_data,,,,,-1.2273756800000015,0.0,,,,
frost_cycle_000045,defrost_preparation,nearly_isotonic_offline,constrained,1,insufficient_data,,,,,-1.2273756800000015,0.0,,,,
frost_cycle_000045,defrost_preparation,robust_monotone_offline,constrained,1,insufficient_data,,,,,-1.2273756800000015,0.0,,,,
frost_cycle_000045,defrost,median_centered_60s,offline,0,insufficient_data,,,,,,,,,,
frost_cycle_000045,defrost,ewma_tau30s,online,0,insufficient_data,,,,,,,,,,
frost_cycle_000045,defrost,median30s_ewma30s,online,0,insufficient_data,,,,,,,,,,
frost_cycle_000045,defrost,savgol_70s,offline,0,insufficient_data,,,,,,,,,,
frost_cycle_000045,defrost,adaptive_offline,offline,0,insufficient_data,,,,,,,,,,
frost_cycle_000045,defrost,wavelet_offline,offline,0,insufficient_data,,,,,,,,,,
frost_cycle_000045,defrost,wavelet_monotonic_offline,constrained,0,insufficient_data,,,,,,,,,,
frost_cycle_000045,defrost,nearly_isotonic_offline,constrained,0,insufficient_data,,,,,,,,,,
frost_cycle_000045,defrost,robust_monotone_offline,constrained,0,insufficient_data,,,,,,,,,,
frost_cycle_000046,recovery,median_centered_60s,offline,18,available,0.6951331496786171,0.30486685032138294,0.08660647103085024,0.9133935289691497,1.938151427777786,1.0024596073171623,0.8648806233942959,3.9361012472061416,0.3769714217953287,-20.0
frost_cycle_000046,recovery,ewma_tau30s,online,18,available,0.2691982461642675,0.7308017538357325,0.30102179155645914,0.6989782084435409,2.2823729569041884,1.482749786747662,6.768208042324826,37.37112745534155,0.5577525243392684,-30.0
frost_cycle_000046,recovery,median30s_ewma30s,online,18,available,0.1964113255379161,0.8035886744620839,0.21424485306504573,0.7857551469349543,2.409441493639884,1.5202859345927462,8.397138177944248,44.15812755065275,0.7623816658961338,-30.0
frost_cycle_000046,recovery,savgol_70s,offline,18,available,1.2615330797148223,-0.2615330797148223,0.2624326680760085,0.7375673319239915,1.9551099551851907,1.245683664112786,0.5932772457520391,7.117895972624964,0.7803470492904855,10.0
frost_cycle_000046,recovery,adaptive_offline,offline,18,available,0.1694461321990862,0.8305538678009138,0.031509494500463704,0.9684905054995363,2.022095102478512,0.9866542974465713,0.46311035579865173,18.960571616464904,0.1470166035787739,-30.0
frost_cycle_000046,recovery,wavelet_offline,offline,18,available,1.0019586667161637,-0.0019586667161637372,0.8408718507945236,0.15912814920547635,1.9335148921364906,1.3246670722335956,0.012453503547090045,0.2911856161154811,1.0851841671038607,0.0
frost_cycle_000046,recovery,wavelet_monotonic_offline,constrained,18,available,1.0019586667161637,-0.0019586667161637372,0.8408718507945236,0.15912814920547635,1.9335148921364906,1.3246670722335956,0.012453503547090045,0.2911856161154811,1.0851841671038607,0.0
frost_cycle_000046,recovery,nearly_isotonic_offline,constrained,18,available,1.0019586667161637,-0.0019586667161637372,0.8408718507945236,0.15912814920547635,1.9335148921364906,1.3246670722335956,0.012453503547090045,0.2911856161154811,1.0851841671038607,0.0
frost_cycle_000046,recovery,robust_monotone_offline,constrained,18,available,1.0019586667161637,-0.0019586667161637372,0.8408718507945236,0.15912814920547635,1.9335148921364906,1.3246670722335956,0.012453503547090045,0.2911856161154811,1.0851841671038607,0.0
frost_cycle_000046,frost_development,median_centered_60s,offline,721,available,0.5555555555555666,0.44444444444443343,0.541682673837879,0.45831732616212095,-0.22321948000000802,0.6233034598031023,0.11308501205969507,0.48534634567919,0.45834565710342634,0.0
frost_cycle_000046,frost_development,ewma_tau30s,online,721,available,1.3636990053313105,-0.3636990053313105,0.30496027583526053,0.6950397241647395,-0.22900060160813762,0.6016752512609376,0.07681715271789324,2.6590668222492755,0.3674849786599619,10.0
frost_cycle_000046,frost_development,median30s_ewma30s,online,721,available,1.1200603982275354,-0.12006039822753545,0.2920521142205647,0.7079478857794352,-0.23138441180932556,0.6004632422130819,0.08911463571058442,3.018465175943313,0.33541890992843976,20.0
frost_cycle_000046,frost_development,savgol_70s,offline,721,available,1.8783068783067038,-0.8783068783067038,0.42278038974158844,0.5772196102584115,-0.22223491269839446,0.6212352475283685,0.00013628744566557198,0.3808828891192597,0.5767383557978074,0.0
frost_cycle_000046,frost_development,adaptive_offline,offline,721,available,0.6144976096655528,0.3855023903344472,0.1112982475642847,0.8887017524357153,-0.22114857285995715,0.5978577202911713,0.12522643728178906,0.9149502291640252,0.09559521578153718,0.0
frost_cycle_000046,frost_development,wavelet_offline,offline,721,available,1.54063482362844,-0.54063482362844,0.7523602692485892,0.24763973075141077,-0.21491531917918216,0.6199076746612501,0.0023277972253224997,0.3711900275776234,0.5632086416310388,0.0
frost_cycle_000046,frost_development,wavelet_monotonic_offline,constrained,721,available,0.0,1.0,0.2590945778885055,0.7409054221114946,-0.22567773338192332,0.6722505208787409,0.04269003074953295,1.891494966095993,0.0,-120.0
frost_cycle_000046,frost_development,nearly_isotonic_offline,constrained,721,available,2.3813346356541116e-08,0.9999999761866536,0.8384710763120312,0.16152892368796878,-0.21881253333333728,0.6215241886035694,0.005449099405650846,0.26479766208395433,0.5283323474317323,0.0
frost_cycle_000046,frost_development,robust_monotone_offline,constrained,721,available,0.0,1.0,0.12158569375463775,0.8784143062453622,-0.21390744591535338,0.6865159332093865,0.08148108566167192,2.130849327159131,0.04546950818552379,-120.0
frost_cycle_000046,defrost_preparation,median_centered_60s,offline,1,insufficient_data,,,,,-2.4805354499999996,0.0,,,,
frost_cycle_000046,defrost_preparation,ewma_tau30s,online,1,insufficient_data,,,,,-2.4805354499999996,0.0,,,,
frost_cycle_000046,defrost_preparation,median30s_ewma30s,online,1,insufficient_data,,,,,-2.4805354499999996,0.0,,,,
frost_cycle_000046,defrost_preparation,savgol_70s,offline,1,insufficient_data,,,,,-2.4805354499999996,0.0,,,,
frost_cycle_000046,defrost_preparation,adaptive_offline,offline,1,insufficient_data,,,,,-2.4805354499999996,0.0,,,,
frost_cycle_000046,defrost_preparation,wavelet_offline,offline,1,insufficient_data,,,,,-2.4805354499999996,0.0,,,,
frost_cycle_000046,defrost_preparation,wavelet_monotonic_offline,constrained,1,insufficient_data,,,,,-2.4805354499999996,0.0,,,,
frost_cycle_000046,defrost_preparation,nearly_isotonic_offline,constrained,1,insufficient_data,,,,,-2.4805354499999996,0.0,,,,
frost_cycle_000046,defrost_preparation,robust_monotone_offline,constrained,1,insufficient_data,,,,,-2.4805354499999996,0.0,,,,
frost_cycle_000046,defrost,median_centered_60s,offline,0,insufficient_data,,,,,,,,,,
frost_cycle_000046,defrost,ewma_tau30s,online,0,insufficient_data,,,,,,,,,,
frost_cycle_000046,defrost,median30s_ewma30s,online,0,insufficient_data,,,,,,,,,,
frost_cycle_000046,defrost,savgol_70s,offline,0,insufficient_data,,,,,,,,,,
frost_cycle_000046,defrost,adaptive_offline,offline,0,insufficient_data,,,,,,,,,,
frost_cycle_000046,defrost,wavelet_offline,offline,0,insufficient_data,,,,,,,,,,
frost_cycle_000046,defrost,wavelet_monotonic_offline,constrained,0,insufficient_data,,,,,,,,,,
frost_cycle_000046,defrost,nearly_isotonic_offline,constrained,0,insufficient_data,,,,,,,,,,
frost_cycle_000046,defrost,robust_monotone_offline,constrained,0,insufficient_data,,,,,,,,,,
frost_cycle_000047,recovery,median_centered_60s,offline,18,available,0.5893805309734872,0.4106194690265128,0.05956923031154924,0.9404307696884507,1.8603045150000086,1.4277912506008141,1.64882270667523,2.2021606276500205,0.24818087318087323,-30.0
frost_cycle_000047,recovery,ewma_tau30s,online,18,available,1.1581891403886644,-0.15818914038866438,0.3126993519126048,0.6873006480873952,2.2793414617110717,2.394110159127445,10.184699640767011,40.31262867331464,0.8017418933292186,-30.0
frost_cycle_000047,recovery,median30s_ewma30s,online,18,available,0.657318352932882,0.342681647067118,0.2626033919906054,0.7373966080093945,2.4568259909423538,2.4339053072789985,12.750084875688591,47.86041939209602,0.8152826868393719,-30.0
frost_cycle_000047,recovery,savgol_70s,offline,18,available,2.0523809523810574,-1.0523809523810574,0.3948840787123656,0.6051159212876345,1.8835520689682697,2.0261410364487547,0.7863383736408686,4.232533166072037,1.0361969111969052,10.0
frost_cycle_000047,recovery,adaptive_offline,offline,18,available,0.1895012597401118,0.8104987402598882,0.026542800971517327,0.9734571990284827,2.1854197153061032,1.370459897696793,0.18203834721555842,17.82815267280875,0.12321928598701995,-30.0
frost_cycle_000047,recovery,wavelet_offline,offline,18,available,0.9347979701659869,0.06520202983401313,0.9217893602904811,0.07821063970951891,1.9287054380844126,2.179812403575431,0.006792085533297746,0.4159370914379594,1.2365260664993671,0.0
frost_cycle_000047,recovery,wavelet_monotonic_offline,constrained,18,available,0.9347979701659869,0.06520202983401313,0.9217893602904811,0.07821063970951891,1.9287054380844126,2.179812403575431,0.006792085533297746,0.4159370914379594,1.2365260664993671,0.0
frost_cycle_000047,recovery,nearly_isotonic_offline,constrained,18,available,0.9347979701659869,0.06520202983401313,0.9217893602904811,0.07821063970951891,1.9287054380844126,2.179812403575431,0.006792085533297746,0.4159370914379594,1.2365260664993671,0.0
frost_cycle_000047,recovery,robust_monotone_offline,constrained,18,available,0.9347979701659869,0.06520202983401313,0.9217893602904811,0.07821063970951891,1.9287054380844126,2.179812403575431,0.006792085533297746,0.4159370914379594,1.2365260664993671,0.0
frost_cycle_000047,frost_development,median_centered_60s,offline,716,available,0.5000000000000278,0.49999999999997224,0.5554705432287673,0.4445294567712327,-0.1858775649999953,0.6371909618817959,0.016751637107979764,0.006924794637120437,0.3116279069767444,0.0
frost_cycle_000047,frost_development,ewma_tau30s,online,716,available,1.0130159939416556,-0.013015993941655646,0.32099842802232875,0.6790015719776712,-0.1709482057723979,0.6180984675780203,0.13323727336199398,2.946437475541788,0.3498053478608794,10.0
frost_cycle_000047,frost_development,median30s_ewma30s,online,716,available,0.8525423691733222,0.14745763082667784,0.3107881695060323,0.6892118304939677,-0.16620930278038948,0.6196948583317516,0.20987728720420284,3.7927312724887696,0.30450822158067875,20.0
frost_cycle_000047,frost_development,savgol_70s,offline,716,available,1.187499999999941,-0.18749999999994094,0.4458365212955886,0.5541634787044114,-0.17604317190474905,0.631312122384967,0.003591921137182971,0.5024886650411662,0.4695459579180519,0.0
frost_cycle_000047,frost_development,adaptive_offline,offline,716,available,0.6814452185370417,0.31855478146295835,0.12732022249938815,0.8726797775006119,-0.1728957119758867,0.625340606113458,0.11721910693617697,3.580058634870859,0.15663786701720508,0.0
frost_cycle_000047,frost_development,wavelet_offline,offline,716,available,1.018271660641721,-0.018271660641721033,0.8708466187022289,0.1291533812977711,-0.18218165020424815,0.6328978296838844,0.00765026656295373,0.2240645627699522,0.5310683547103692,0.0
frost_cycle_000047,frost_development,wavelet_monotonic_offline,constrained,716,available,0.0,1.0,0.339318395049105,0.660681604950895,-0.19402012781981037,0.6923249285853689,0.0026417228847473244,2.576846354979208,0.009302325581394369,0.0
frost_cycle_000047,frost_development,nearly_isotonic_offline,constrained,716,available,6.872280522429331e-11,0.9999999999312772,0.8003060443764335,0.1996939556235665,-0.18513647734567096,0.6332449589678848,0.0016797329390322694,0.4596827691472715,0.4417571059431403,0.0
frost_cycle_000047,frost_development,robust_monotone_offline,constrained,716,available,0.0,1.0,0.13683357943517768,0.8631664205648223,-0.17540657668317516,0.715647892054082,0.4233016358912444,1.9808836156392866,0.036038496818010926,-20.0
frost_cycle_000047,defrost_preparation,median_centered_60s,offline,1,insufficient_data,,,,,-0.9844118000000028,0.0,,,,
frost_cycle_000047,defrost_preparation,ewma_tau30s,online,1,insufficient_data,,,,,-0.9844118000000028,0.0,,,,
frost_cycle_000047,defrost_preparation,median30s_ewma30s,online,1,insufficient_data,,,,,-0.9844118000000028,0.0,,,,
frost_cycle_000047,defrost_preparation,savgol_70s,offline,1,insufficient_data,,,,,-0.9844118000000028,0.0,,,,
frost_cycle_000047,defrost_preparation,adaptive_offline,offline,1,insufficient_data,,,,,-0.9844118000000028,0.0,,,,
frost_cycle_000047,defrost_preparation,wavelet_offline,offline,1,insufficient_data,,,,,-0.9844118000000028,0.0,,,,
frost_cycle_000047,defrost_preparation,wavelet_monotonic_offline,constrained,1,insufficient_data,,,,,-0.9844118000000028,0.0,,,,
frost_cycle_000047,defrost_preparation,nearly_isotonic_offline,constrained,1,insufficient_data,,,,,-0.9844118000000028,0.0,,,,
frost_cycle_000047,defrost_preparation,robust_monotone_offline,constrained,1,insufficient_data,,,,,-0.9844118000000028,0.0,,,,
frost_cycle_000047,defrost,median_centered_60s,offline,0,insufficient_data,,,,,,,,,,
frost_cycle_000047,defrost,ewma_tau30s,online,0,insufficient_data,,,,,,,,,,
frost_cycle_000047,defrost,median30s_ewma30s,online,0,insufficient_data,,,,,,,,,,
frost_cycle_000047,defrost,savgol_70s,offline,0,insufficient_data,,,,,,,,,,
frost_cycle_000047,defrost,adaptive_offline,offline,0,insufficient_data,,,,,,,,,,
frost_cycle_000047,defrost,wavelet_offline,offline,0,insufficient_data,,,,,,,,,,
frost_cycle_000047,defrost,wavelet_monotonic_offline,constrained,0,insufficient_data,,,,,,,,,,
frost_cycle_000047,defrost,nearly_isotonic_offline,constrained,0,insufficient_data,,,,,,,,,,
frost_cycle_000047,defrost,robust_monotone_offline,constrained,0,insufficient_data,,,,,,,,,,
frost_cycle_000048,recovery,median_centered_60s,offline,18,available,1.3157894736842357,-0.3157894736842357,0.19477376155830584,0.8052262384416942,2.0647199549999975,2.839496712208932,2.7202125043573715,2.1471617289042113,0.16202971862156224,-10.0
frost_cycle_000048,recovery,ewma_tau30s,online,18,available,1.8161833561273593,-0.8161833561273593,0.4338211481278036,0.5661788518721964,2.554672360938378,3.916903575363032,11.541359092419702,42.400162200982045,0.6233381435489949,-40.0
frost_cycle_000048,recovery,median30s_ewma30s,online,18,available,1.443050014857796,-0.44305001485779605,0.3675465595010837,0.6324534404989163,2.767630811382926,3.9587174090034916,15.26918325322158,51.524200264840694,0.5653854954036933,-40.0
frost_cycle_000048,recovery,savgol_70s,offline,18,available,3.168128654970694,-2.168128654970694,0.7166336084275736,0.2833663915724264,1.993168283333342,3.7037391077584236,0.4070156394221107,1.771626981488334,0.8989657197055205,0.0
frost_cycle_000048,recovery,adaptive_offline,offline,18,available,0.15483837179349658,0.8451616282065034,0.024647584012020378,0.9753524159879796,2.574635748218399,2.561344928408027,0.6988312186545522,39.23864810757481,0.0531801360300661,-30.0
frost_cycle_000048,recovery,wavelet_offline,offline,18,available,2.7495750832363623,-1.7495750832363623,1.086978081448026,-0.0869780814480261,2.0319752819299888,3.8068321996943917,0.013188040508001767,1.9680171119210734,0.8595515954171182,0.0
frost_cycle_000048,recovery,wavelet_monotonic_offline,constrained,18,available,2.7495750832363623,-1.7495750832363623,1.086978081448026,-0.0869780814480261,2.0319752819299888,3.8068321996943917,0.013188040508001767,1.9680171119210734,0.8595515954171182,0.0
frost_cycle_000048,recovery,nearly_isotonic_offline,constrained,18,available,2.7495750832363623,-1.7495750832363623,1.086978081448026,-0.0869780814480261,2.0319752819299888,3.8068321996943917,0.013188040508001767,1.9680171119210734,0.8595515954171182,0.0
frost_cycle_000048,recovery,robust_monotone_offline,constrained,18,available,2.7495750832363623,-1.7495750832363623,1.086978081448026,-0.0869780814480261,2.0319752819299888,3.8068321996943917,0.013188040508001767,1.9680171119210734,0.8595515954171182,0.0
frost_cycle_000048,frost_development,median_centered_60s,offline,363,available,0.40000000000002667,0.5999999999999733,0.44493337025604657,0.5550666297439535,-0.24481279999999206,0.6871101858613219,0.002015551264247796,38.37799128722329,0.3847167325428205,0.0
frost_cycle_000048,frost_development,ewma_tau30s,online,363,available,0.7737523815379685,0.22624761846203145,0.2949686500404221,0.705031349959578,-0.24546218003601883,0.6655487737888157,0.07524027963472948,29.038623345718502,0.41177773761491665,10.0
frost_cycle_000048,frost_development,median30s_ewma30s,online,363,available,0.7062536007247397,0.29374639927526025,0.26929588114545977,0.7307041188545402,-0.24180817369526064,0.6607082431733016,0.10767237601146333,32.09525657349121,0.33125252418224066,20.0
frost_cycle_000048,frost_development,savgol_70s,offline,363,available,1.007936507936535,-0.007936507936534998,0.4732019231975319,0.526798076802468,-0.24706676825396023,0.6813937152379322,0.004161603770526019,14.830191789080182,0.5250015684798258,0.0
frost_cycle_000048,frost_development,adaptive_offline,offline,363,available,0.41431359719917243,0.5856864028008275,0.1255677850629667,0.8744322149370333,-0.24119228766860168,0.6850719476653963,0.03433329331177305,99.99119057026292,0.14648677687694117,10.0
frost_cycle_000048,frost_development,wavelet_offline,offline,363,available,0.7669630920165875,0.23303690798341248,0.857600115608887,0.14239988439111295,-0.24274658279196615,0.6808278406210321,0.004745799014226149,14.064353847347826,0.8739334228967608,0.0
frost_cycle_000048,frost_development,wavelet_monotonic_offline,constrained,363,available,0.0,1.0,0.09328252259349658,0.9067174774065034,-0.3277922580425532,0.851535547682088,0.022567311633281895,100.0,0.0,-120.0
frost_cycle_000048,frost_development,nearly_isotonic_offline,constrained,363,available,3.891287292390444e-09,0.9999999961087127,0.7339497625914388,0.26605023740856115,-0.2518128000000015,0.6845056887879465,0.0,26.353165841140815,0.48208168642950106,0.0
frost_cycle_000048,frost_development,robust_monotone_offline,constrained,363,available,0.0,1.0,0.07835641778696456,0.9216435822130354,-0.266060116167103,0.8562571937115471,0.545143447432448,100.0,0.0,-120.0
frost_cycle_000049,recovery,median_centered_60s,offline,44,available,0.35714285714285327,0.6428571428571468,0.2436630703236714,0.7563369296763286,1.294758719999995,0.30382119735519786,0.7367438343511892,22.7837135431706,0.24007285974499187,10.0
frost_cycle_000049,recovery,ewma_tau30s,online,44,available,0.3817043613361996,0.6182956386638003,0.24568706044600946,0.7543129395539905,1.204385342187856,0.31808453006314297,0.8023919700969822,10.842595299195517,0.20031228510583388,10.0
frost_cycle_000049,recovery,median30s_ewma30s,online,44,available,0.21954449746934676,0.7804555025306532,0.17371611258072614,0.8262838874192738,1.1847523439267191,0.3093336371035461,0.5641241430648118,10.316330379436149,0.16111762370012675,10.0
frost_cycle_000049,recovery,savgol_70s,offline,44,available,0.5891156462585316,0.41088435374146837,0.40154190884725094,0.5984580911527491,1.2190356249999938,0.3347986769890324,0.08787736870717754,8.035513753101936,0.33289964437505365,0.0
frost_cycle_000049,recovery,adaptive_offline,offline,44,available,0.06762652351718466,0.9323734764828153,0.06948674454976873,0.9305132554502312,1.259325069148126,0.3001197619944034,0.7151305492160299,21.732613992786582,0.09598154435323852,10.0
frost_cycle_000049,recovery,wavelet_offline,offline,44,available,0.45481811265580646,0.5451818873441936,0.447015273668239,0.552984726331761,1.242003884749451,0.340271598603449,0.07395775364562054,7.88987797722142,0.31958245704793803,0.0
frost_cycle_000049,recovery,wavelet_monotonic_offline,constrained,44,available,0.45481811265580646,0.5451818873441936,0.447015273668239,0.552984726331761,1.242003884749451,0.340271598603449,0.07395775364562054,7.88987797722142,0.31958245704793803,0.0
frost_cycle_000049,recovery,nearly_isotonic_offline,constrained,44,available,0.45481811265580646,0.5451818873441936,0.447015273668239,0.552984726331761,1.242003884749451,0.340271598603449,0.07395775364562054,7.88987797722142,0.31958245704793803,0.0
frost_cycle_000049,recovery,robust_monotone_offline,constrained,44,available,0.45481811265580646,0.5451818873441936,0.447015273668239,0.552984726331761,1.242003884749451,0.340271598603449,0.07395775364562054,7.88987797722142,0.31958245704793803,0.0
frost_cycle_000049,frost_development,median_centered_60s,offline,757,available,0.4500000000000666,0.5499999999999334,0.3642756525949722,0.6357243474050278,0.0914824999999988,0.707071288710367,0.050019478484748865,0.19836690376029692,0.2579529737206109,0.0
frost_cycle_000049,frost_development,ewma_tau30s,online,757,available,0.7864159168821749,0.21358408311782506,0.20398581184288642,0.7960141881571136,0.12628337798431488,0.6804405426435278,0.1115108076308753,0.8015932460772386,0.2628626202988188,0.0
frost_cycle_000049,frost_development,median30s_ewma30s,online,757,available,0.6093425746237062,0.3906574253762938,0.1818554315282358,0.8181445684717642,0.13295788212856863,0.6850912426413032,0.2479312883000873,1.1501687868962833,0.2069641929396201,20.0
frost_cycle_000049,frost_development,savgol_70s,offline,757,available,1.1000000000001333,-0.10000000000013332,0.28714493236657285,0.7128550676334271,0.1090608333333476,0.6969718355609472,0.004535768462761282,0.21298575144433887,0.3579990779161012,0.0
frost_cycle_000049,frost_development,adaptive_offline,offline,757,available,0.5172541870340234,0.48274581296597663,0.03629980756782422,0.9637001924321758,0.10957411447090415,0.6982627563682428,0.06301332021068771,0.23950572526999914,0.06175938643192816,0.0
frost_cycle_000049,frost_development,wavelet_offline,offline,757,available,1.017637631974223,-0.017637631974223078,0.7332216197192388,0.2667783802807612,0.1002180768756844,0.6989707417059242,0.00011670420317227122,0.19779725757279853,0.7448872254546527,0.0
frost_cycle_000049,frost_development,wavelet_monotonic_offline,constrained,757,available,0.0,1.0,0.1639268853042964,0.8360731146957037,0.11386870484858136,0.7197462823782892,0.010564465932863597,0.3528620510965056,0.0,-10.0
frost_cycle_000049,frost_development,nearly_isotonic_offline,constrained,757,available,1.3322676295503347e-12,0.9999999999986677,0.8014702645595847,0.1985297354404153,0.10768999999999895,0.7004282807816865,0.0009044109996005424,0.12471783683892003,0.4464038727524281,0.0
frost_cycle_000049,frost_development,robust_monotone_offline,constrained,757,available,0.0,1.0,0.07820953755219726,0.9217904624478027,0.10320297693922686,0.7382440529472757,0.15795813577637188,0.07016497559782245,0.06743035646956662,-40.0
frost_cycle_000049,defrost_preparation,median_centered_60s,offline,1,insufficient_data,,,,,-2.616377470000007,0.0,,,,
frost_cycle_000049,defrost_preparation,ewma_tau30s,online,1,insufficient_data,,,,,-2.616377470000007,0.0,,,,
frost_cycle_000049,defrost_preparation,median30s_ewma30s,online,1,insufficient_data,,,,,-2.616377470000007,0.0,,,,
frost_cycle_000049,defrost_preparation,savgol_70s,offline,1,insufficient_data,,,,,-2.616377470000007,0.0,,,,
frost_cycle_000049,defrost_preparation,adaptive_offline,offline,1,insufficient_data,,,,,-2.616377470000007,0.0,,,,
frost_cycle_000049,defrost_preparation,wavelet_offline,offline,1,insufficient_data,,,,,-2.616377470000007,0.0,,,,
frost_cycle_000049,defrost_preparation,wavelet_monotonic_offline,constrained,1,insufficient_data,,,,,-2.616377470000007,0.0,,,,
frost_cycle_000049,defrost_preparation,nearly_isotonic_offline,constrained,1,insufficient_data,,,,,-2.616377470000007,0.0,,,,
frost_cycle_000049,defrost_preparation,robust_monotone_offline,constrained,1,insufficient_data,,,,,-2.616377470000007,0.0,,,,
frost_cycle_000049,defrost,median_centered_60s,offline,0,insufficient_data,,,,,,,,,,
frost_cycle_000049,defrost,ewma_tau30s,online,0,insufficient_data,,,,,,,,,,
frost_cycle_000049,defrost,median30s_ewma30s,online,0,insufficient_data,,,,,,,,,,
frost_cycle_000049,defrost,savgol_70s,offline,0,insufficient_data,,,,,,,,,,
frost_cycle_000049,defrost,adaptive_offline,offline,0,insufficient_data,,,,,,,,,,
frost_cycle_000049,defrost,wavelet_offline,offline,0,insufficient_data,,,,,,,,,,
frost_cycle_000049,defrost,wavelet_monotonic_offline,constrained,0,insufficient_data,,,,,,,,,,
frost_cycle_000049,defrost,nearly_isotonic_offline,constrained,0,insufficient_data,,,,,,,,,,
frost_cycle_000049,defrost,robust_monotone_offline,constrained,0,insufficient_data,,,,,,,,,,
frost_cycle_000050,recovery,median_centered_60s,offline,17,available,0.7654867256637122,0.23451327433628777,0.04431934584122274,0.9556806541587772,1.972700600000005,2.8714739035201124,0.3695598982498679,2.9991085452306834,0.6792313377679233,10.0
frost_cycle_000050,recovery,ewma_tau30s,online,17,available,0.6441938445241246,0.35580615547587535,0.286612162753075,0.713387837246925,2.2433529697890684,3.461679421756877,4.1809154042887435,23.026175799516654,0.6477426476558341,10.0
frost_cycle_000050,recovery,median30s_ewma30s,online,17,available,0.4651180151083922,0.5348819848916078,0.1458021992351085,0.8541978007648915,2.392018193117809,3.4818849855425893,5.57852275276887,32.748656204326885,0.6154372191130639,10.0
