representation,model,camera_group,training_protocol,modality,regret_threshold,sample_retained_fraction,eligible_image_coverage,scope,balanced_accuracy,macro_f1,auroc,image_count,cycle_count,experiment_count
mobilenet_v3_small,mlp,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260721,0.8858695652173912,0.8851781200669393,0.9764884444844165,852,1,1
mobilenet_v3_small,mlp,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260723,,,,1560,3,1
mobilenet_v3_small,mlp,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260724,0.6726111111111112,0.6724905912388489,0.8355719434022951,2190,3,1
mobilenet_v3_small,mlp,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260727,0.8055886243386244,0.8042117234536624,0.9367763294875564,4140,5,1
mobilenet_v3_small,mlp,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260728,0.8728347740275003,0.872962682483684,0.9670216200489615,4759,6,1
mobilenet_v3_small,mlp,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260729,0.861417790149077,0.8606715504308142,0.9621883515813443,4811,6,1
mobilenet_v3_small,mlp,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260730,0.7797662958712984,0.7794512481658694,0.9108203432228191,3540,5,1
mobilenet_v3_small,mlp,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260731,0.6948509146225224,0.688328829771997,0.849834852692856,4488,6,1
mobilenet_v3_small,mlp,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260803,0.7990919246360789,0.789375475397418,0.9190330823468501,4776,6,1
mobilenet_v3_small,mlp,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260804,0.7892630347681443,0.7733986306031703,0.9108029803915793,5286,9,1
mobilenet_v3_small,mlp,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260805,0.7787871447028424,0.7811304767965334,0.9174017280991671,5004,6,1
mobilenet_v3_small,window_logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,all_held_out_predictions,0.7623012286463559,0.7647427833297243,0.9054713734887151,44631,62,14
mobilenet_v3_small,window_logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260715,0.7795965467682295,0.7779140286540335,0.9460431582712512,1521,3,1
mobilenet_v3_small,window_logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260717,0.6754298941798941,0.6780018005557912,0.7943126668748776,1656,2,1
mobilenet_v3_small,window_logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260720,,,,48,1,1
mobilenet_v3_small,window_logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260721,0.7821054750402577,0.7865347705136744,0.9219519998915042,852,1,1
mobilenet_v3_small,window_logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260723,,,,1560,3,1
mobilenet_v3_small,window_logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260724,0.702324074074074,0.702548850166074,0.8492762865083653,2190,3,1
mobilenet_v3_small,window_logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260727,0.8010251322751323,0.8015566290983326,0.9354855538408778,4140,5,1
mobilenet_v3_small,window_logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260728,0.8261880338750137,0.8266754713002156,0.9522431496324714,4759,6,1
mobilenet_v3_small,window_logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260729,0.8352589797583754,0.8328169030582044,0.9552101786253306,4811,6,1
mobilenet_v3_small,window_logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260730,0.747679044578835,0.7499314337046283,0.8917836148942557,3540,5,1
mobilenet_v3_small,window_logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260731,0.6437189730815644,0.6458413563497359,0.8360955745921642,4488,6,1
mobilenet_v3_small,window_logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260803,0.786910355629261,0.7895090767793661,0.9252741686703319,4776,6,1
mobilenet_v3_small,window_logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260804,0.6998548525896967,0.6978416386020183,0.8822832036900281,5286,9,1
mobilenet_v3_small,window_logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260805,0.788939132931381,0.7900770944068708,0.9290755266257932,5004,6,1
repvit_m0_9,logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,all_held_out_predictions,0.7852357133439675,0.7850306971143319,0.9157021612570079,44631,62,14
repvit_m0_9,logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260715,0.8308716004531238,0.838502457025773,0.9598669025626588,1521,3,1
repvit_m0_9,logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260717,0.6447585978835978,0.6420499048133872,0.8014884397045855,1656,2,1
repvit_m0_9,logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260720,,,,48,1,1
repvit_m0_9,logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260721,0.9245672302737521,0.9245329705452091,0.9877482733465812,852,1,1
repvit_m0_9,logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260723,,,,1560,3,1
repvit_m0_9,logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260724,0.7607283950617285,0.7602398499097528,0.8919346785166757,2190,3,1
repvit_m0_9,logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260727,0.8223544973544974,0.8222118307362914,0.9427455785812269,4140,5,1
repvit_m0_9,logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260728,0.8662703221030587,0.8664745729354001,0.9616852438877656,4759,6,1
repvit_m0_9,logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260729,0.8499900010535093,0.8497243787777586,0.9632833116568809,4811,6,1
repvit_m0_9,logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260730,0.7478513106156273,0.7455220695824676,0.8844611116554253,3540,5,1
repvit_m0_9,logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260731,0.6683701938814641,0.666787946852958,0.8497605546049624,4488,6,1
repvit_m0_9,logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260803,0.7986226276027271,0.788876534107791,0.9209995658863487,4776,6,1
repvit_m0_9,logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260804,0.7456184860642342,0.7403164407527179,0.8937215726062663,5286,9,1
repvit_m0_9,logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260805,0.7873510623026126,0.7853303714452601,0.9276787434221759,5004,6,1
repvit_m0_9,random_forest,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,all_held_out_predictions,0.8088188865425225,0.8073008331395797,0.9285840632367802,44631,62,14
repvit_m0_9,random_forest,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260715,0.8459711743789553,0.8519968152274474,0.9654978667890562,1521,3,1
repvit_m0_9,random_forest,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260717,0.7800925925925926,0.7825376801436258,0.9368647655178327,1656,2,1
repvit_m0_9,random_forest,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260720,,,,48,1,1
repvit_m0_9,random_forest,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260721,0.9270330112721418,0.9264568927619438,0.9939158040537454,852,1,1
repvit_m0_9,random_forest,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260723,,,,1560,3,1
repvit_m0_9,random_forest,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260724,0.7510092592592592,0.7160223444845505,0.913056844896864,2190,3,1
repvit_m0_9,random_forest,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260727,0.8155092592592593,0.8148500271261302,0.9581147731726435,4140,5,1
repvit_m0_9,random_forest,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260728,0.8398143819096356,0.8406606659144599,0.9539572977568916,4759,6,1
repvit_m0_9,random_forest,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260729,0.8666734917792613,0.8662457921727683,0.9682697596926588,4811,6,1
repvit_m0_9,random_forest,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260730,0.79996128950057,0.7987264338651997,0.9122710029114979,3540,5,1
repvit_m0_9,random_forest,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260731,0.6860959196382393,0.6750236882468875,0.8626156705811715,4488,6,1
repvit_m0_9,random_forest,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260803,0.8386366777224986,0.8240042711379288,0.9385122290847924,4776,6,1
repvit_m0_9,random_forest,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260804,0.7893459023636331,0.780639722921352,0.9044441494591707,5286,9,1
repvit_m0_9,random_forest,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260805,0.8391158842951478,0.8393453950795738,0.9462416249248049,5004,6,1
repvit_m0_9,rbf_svm,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,all_held_out_predictions,0.8087242153356673,0.8078057557463422,,44631,62,14
repvit_m0_9,rbf_svm,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260715,0.7925487108329033,0.799051755090284,,1521,3,1
repvit_m0_9,rbf_svm,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260717,0.7977017195767195,0.7977872907863198,,1656,2,1
repvit_m0_9,rbf_svm,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260720,,,,48,1,1
repvit_m0_9,rbf_svm,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260721,0.9399657809983898,0.9397351608672446,,852,1,1
repvit_m0_9,rbf_svm,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260723,,,,1560,3,1
repvit_m0_9,rbf_svm,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260724,0.7210617283950618,0.708827862186634,,2190,3,1
repvit_m0_9,rbf_svm,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260727,0.8146825396825398,0.8139354737941823,,4140,5,1
repvit_m0_9,rbf_svm,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260728,0.8644715752730262,0.8649797605250754,,4759,6,1
repvit_m0_9,rbf_svm,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260729,0.88532402280746,0.8850675253744414,,4811,6,1
repvit_m0_9,rbf_svm,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260730,0.7998284301057795,0.7983220567820659,,3540,5,1
repvit_m0_9,rbf_svm,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260731,0.6871694719283911,0.6805844931856772,,4488,6,1
repvit_m0_9,rbf_svm,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260803,0.8429029620416437,0.8294927723557529,,4776,6,1
repvit_m0_9,rbf_svm,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260804,0.7933218459888032,0.7852236244040597,,5286,9,1
repvit_m0_9,rbf_svm,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260805,0.8025812876830319,0.8042577337904487,,5004,6,1
repvit_m0_9,hist_gradient_boosting,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,all_held_out_predictions,0.8048668806713408,0.8033293104703333,0.9279470377420583,44631,62,14
repvit_m0_9,hist_gradient_boosting,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260715,0.8473033056049207,0.8544018973040929,0.9624421128967159,1521,3,1
repvit_m0_9,hist_gradient_boosting,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260717,0.7571924603174603,0.7607059898375509,0.9281131350431119,1656,2,1
repvit_m0_9,hist_gradient_boosting,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260720,,,,48,1,1
repvit_m0_9,hist_gradient_boosting,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260721,0.9278381642512077,0.9275309541296645,0.9920213212075012,852,1,1
repvit_m0_9,hist_gradient_boosting,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260723,,,,1560,3,1
repvit_m0_9,hist_gradient_boosting,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260724,0.7353148148148149,0.715412778549617,0.8848868064757861,2190,3,1
repvit_m0_9,hist_gradient_boosting,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260727,0.800760582010582,0.7996151855682658,0.9500374840779933,4140,5,1
repvit_m0_9,hist_gradient_boosting,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260728,0.8452074022399088,0.8458522807289853,0.9590994581656632,4759,6,1
repvit_m0_9,hist_gradient_boosting,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260729,0.8666440408705274,0.8665806598009883,0.967231816088861,4811,6,1
repvit_m0_9,hist_gradient_boosting,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260730,0.8034668572810326,0.8027082395084196,0.9160794367660978,3540,5,1
repvit_m0_9,hist_gradient_boosting,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260731,0.6871577000178283,0.6759069358914315,0.8653017688026701,4488,6,1
repvit_m0_9,hist_gradient_boosting,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260803,0.8328646121245624,0.8195329126469671,0.9414965062476099,4776,6,1
repvit_m0_9,hist_gradient_boosting,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260804,0.7878932839795644,0.7798380331665363,0.9066030444384697,5286,9,1
repvit_m0_9,hist_gradient_boosting,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260805,0.8220059933964973,0.8229236916161442,0.9418688244710397,5004,6,1
repvit_m0_9,mlp,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,all_held_out_predictions,0.7834572466831013,0.7819973384786278,0.9159650313735709,44631,62,14
repvit_m0_9,mlp,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260715,0.8286174587977558,0.8328109124445562,0.9605263462990874,1521,3,1
repvit_m0_9,mlp,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260717,0.7054398148148149,0.7051494085577068,0.8764858944799627,1656,2,1
repvit_m0_9,mlp,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260720,,,,48,1,1
repvit_m0_9,mlp,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260721,0.9200885668276974,0.9199141089097739,0.9840354822281038,852,1,1
repvit_m0_9,mlp,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260723,,,,1560,3,1
repvit_m0_9,mlp,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260724,0.6991944444444446,0.6845825883997271,0.8540333473994067,2190,3,1
repvit_m0_9,mlp,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260727,0.8058531746031745,0.8057709167329216,0.9295292046345286,4140,5,1
repvit_m0_9,mlp,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260728,0.8506429997913041,0.8509470678434883,0.9558450864599313,4759,6,1
repvit_m0_9,mlp,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260729,0.8552635178320939,0.8550573248799092,0.9635885310469415,4811,6,1
repvit_m0_9,mlp,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260730,0.7451959873874175,0.7447324874045997,0.8899529540233129,3540,5,1
repvit_m0_9,mlp,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260731,0.693397825021948,0.6883730338276548,0.8646643102106744,4488,6,1
repvit_m0_9,mlp,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260803,0.8124009581721024,0.7943760754516133,0.9214555616719055,4776,6,1
repvit_m0_9,mlp,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260804,0.7646562607604941,0.7505322076822388,0.8993295906944362,5286,9,1
repvit_m0_9,mlp,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260805,0.773516006316394,0.7746456844544847,0.9135842728785235,5004,6,1
repvit_m0_9,window_logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,all_held_out_predictions,0.7740514397995485,0.7767448939122099,0.914482936147559,44631,62,14
repvit_m0_9,window_logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260715,0.8206125601326858,0.8233942909408776,0.9512811901191823,1521,3,1
repvit_m0_9,window_logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260717,0.6804728835978836,0.6785154335438964,0.8517975792426024,1656,2,1
repvit_m0_9,window_logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260720,,,,48,1,1
repvit_m0_9,window_logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260721,0.890750805152979,0.8899577624103561,0.9897964436935395,852,1,1
repvit_m0_9,window_logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260723,,,,1560,3,1
repvit_m0_9,window_logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260724,0.7338256172839506,0.7331840711284885,0.8909099442543585,2190,3,1
repvit_m0_9,window_logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260727,0.8151455026455027,0.814824550380035,0.9431149385165588,4140,5,1
repvit_m0_9,window_logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260728,0.8355495028234894,0.8362934254768007,0.9518545778116153,4759,6,1
repvit_m0_9,window_logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260729,0.8245723914333567,0.8225138411850166,0.9572336565250049,4811,6,1
repvit_m0_9,window_logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260730,0.7304225404061769,0.7326964185537975,0.8740924912890092,3540,5,1
repvit_m0_9,window_logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260731,0.6769772519585925,0.6732718205618284,0.8493712532772125,4488,6,1
repvit_m0_9,window_logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260803,0.8121153491800257,0.8072374541163821,0.9334305415541525,4776,6,1
repvit_m0_9,window_logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260804,0.7305603816381366,0.7298487590339646,0.8957120243911616,5286,9,1
repvit_m0_9,window_logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260805,0.7735384366925064,0.7762094247407901,0.9276171947713857,5004,6,1
convnext_tiny,logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,all_held_out_predictions,0.7690469357534077,0.768303845484415,0.9002671835994205,44631,62,14
convnext_tiny,logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260715,0.6826323331492669,0.6981560600133162,0.8807493603382088,1521,3,1
convnext_tiny,logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260717,0.717013888888889,0.7184975585892062,0.8258169979668822,1656,2,1
convnext_tiny,logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260720,,,,48,1,1
convnext_tiny,logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260721,0.845511272141707,0.8434582675420371,0.9500829689445073,852,1,1
convnext_tiny,logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260723,,,,1560,3,1
convnext_tiny,logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260724,0.672753086419753,0.6777616448980283,0.8546508203533657,2190,3,1
convnext_tiny,logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260727,0.7981481481481483,0.7965978143466618,0.9244362629825593,4140,5,1
convnext_tiny,logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260728,0.836787571178236,0.8371562208434172,0.9516620842465482,4759,6,1
convnext_tiny,logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260729,0.8608211123117674,0.860252766909339,0.9651795311755954,4811,6,1
convnext_tiny,logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260730,0.7243514532517302,0.7188259069793208,0.8600448605565879,3540,5,1
convnext_tiny,logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260731,0.6833648435678589,0.6780863268741567,0.8633935965056247,4488,6,1
convnext_tiny,logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260803,0.8104546710889995,0.8007048816547835,0.921796757951085,4776,6,1
convnext_tiny,logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260804,0.7540734085354829,0.7423745267202375,0.887787084212386,5286,9,1
convnext_tiny,logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260805,0.7393769738730979,0.7445997983002662,0.8903203840581035,5004,6,1
convnext_tiny,random_forest,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,all_held_out_predictions,0.8103104639770363,0.8084225489080928,0.9285861184154355,44631,62,14
convnext_tiny,random_forest,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260715,0.8486972341167546,0.8555763411153444,0.9742657649097909,1521,3,1
convnext_tiny,random_forest,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260717,0.8349041005291005,0.8358083531355343,0.9479870526528513,1656,2,1
convnext_tiny,random_forest,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260720,,,,48,1,1
convnext_tiny,random_forest,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260721,0.9112822061191627,0.9102350642395137,0.9935258526912666,852,1,1
convnext_tiny,random_forest,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260723,,,,1560,3,1
convnext_tiny,random_forest,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260724,0.7367746913580246,0.6911042166180826,0.9028892112153467,2190,3,1
convnext_tiny,random_forest,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260727,0.8178240740740742,0.8174909461628302,0.954595238095238,4140,5,1
convnext_tiny,random_forest,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260728,0.8414057265753027,0.8421510486321315,0.9565978741252241,4759,6,1
convnext_tiny,random_forest,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260729,0.8615514766506793,0.8615927887103432,0.9644220702036481,4811,6,1
convnext_tiny,random_forest,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260730,0.8051779201477086,0.8039794128307468,0.9056763443571284,3540,5,1
convnext_tiny,random_forest,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260731,0.7050771650711941,0.6964543158837229,0.8765029420043624,4488,6,1
convnext_tiny,random_forest,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260803,0.8353124424175419,0.8240140497019515,0.9375448342901017,4776,6,1
convnext_tiny,random_forest,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260804,0.7890311786892564,0.7799939343532061,0.9064544073153095,5286,9,1
convnext_tiny,random_forest,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260805,0.823096109675567,0.8238652239508086,0.943384881678917,5004,6,1
convnext_tiny,rbf_svm,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,all_held_out_predictions,0.8104583486031345,0.8094264459519561,,44631,62,14
convnext_tiny,rbf_svm,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260715,0.7706270436512593,0.7792424307515268,,1521,3,1
convnext_tiny,rbf_svm,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260717,0.8240740740740741,0.8253540500620402,,1656,2,1
convnext_tiny,rbf_svm,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260720,,,,48,1,1
convnext_tiny,rbf_svm,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260721,0.935889694041868,0.935605597729558,,852,1,1
convnext_tiny,rbf_svm,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260723,,,,1560,3,1
convnext_tiny,rbf_svm,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260724,0.7517345679012347,0.7395069288019868,,2190,3,1
convnext_tiny,rbf_svm,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260727,0.8136243386243387,0.8129791761271701,,4140,5,1
convnext_tiny,rbf_svm,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260728,0.8671887898470668,0.8674945791699193,,4759,6,1
convnext_tiny,rbf_svm,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260729,0.8824197260703489,0.8822714964369284,,4811,6,1
convnext_tiny,rbf_svm,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260730,0.7968806904353726,0.7951351097776578,,3540,5,1
convnext_tiny,rbf_svm,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260731,0.7246812375562935,0.7172169835894784,,4488,6,1
convnext_tiny,rbf_svm,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260803,0.8472066749585406,0.8359969941270906,,4776,6,1
convnext_tiny,rbf_svm,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260804,0.7819123589588576,0.7755518965031154,,5286,9,1
convnext_tiny,rbf_svm,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260805,0.7735294645420615,0.7762536366026564,,5004,6,1
convnext_tiny,hist_gradient_boosting,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,all_held_out_predictions,0.8053078790104392,0.8035637495093497,0.9295664191495376,44631,62,14
convnext_tiny,hist_gradient_boosting,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260715,0.790058476192853,0.7997302935833671,0.9520186290069818,1521,3,1
convnext_tiny,hist_gradient_boosting,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260717,0.8063822751322752,0.8062471112114279,0.9425333826303156,1656,2,1
convnext_tiny,hist_gradient_boosting,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260720,,,,48,1,1
convnext_tiny,hist_gradient_boosting,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260721,0.9179247181964573,0.9174110210105945,0.9907774116044815,852,1,1
convnext_tiny,hist_gradient_boosting,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260723,,,,1560,3,1
convnext_tiny,hist_gradient_boosting,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260724,0.7480509259259259,0.7222329581490644,0.8938220459991401,2190,3,1
convnext_tiny,hist_gradient_boosting,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260727,0.8170634920634922,0.8167026737270868,0.9507135631001372,4140,5,1
convnext_tiny,hist_gradient_boosting,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260728,0.85048432054877,0.8509734789082132,0.9642238540152862,4759,6,1
convnext_tiny,hist_gradient_boosting,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260729,0.8665904535616051,0.8666988463801042,0.9701030538306371,4811,6,1
convnext_tiny,hist_gradient_boosting,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260730,0.790097095508918,0.7884107780428483,0.9117915966739392,3540,5,1
