experiment_id,evaluable,recall_before,recall_within,recall_after,balanced_accuracy,macro_f1,auroc,balanced_misclassification_regret,image_count,cycle_count,representation,model,camera_group,modality,regret_threshold
exp_20260803,True,0.9359452736318408,0.5960648148148148,0.9729166666666667,0.8349755850377741,0.819791549099398,0.9404026828987204,0.0014497591174386585,4776,6,mobilenet_v3_small,random_forest,all,rgb,0.01
exp_20260804,True,0.8442211055276382,0.7652505446623094,0.8013182674199624,0.8035966392033034,0.7927539656620528,0.9083508040507304,0.00244422767531915,5286,9,mobilenet_v3_small,random_forest,all,rgb,0.01
exp_20260805,True,0.84375,0.7454780361757106,0.9814814814814815,0.8569031725523973,0.8569211208459669,0.9536086204081871,0.001711802434709837,5004,6,mobilenet_v3_small,random_forest,all,rgb,0.01
exp_20260715,True,0.9856115107913669,0.7877237851662404,0.8781609195402299,0.8838320718326124,0.8910842797190507,0.9727176647003932,0.0011396130691873256,1521,3,mobilenet_v3_small,rbf_svm,all,rgb,0.01
exp_20260717,True,0.8194444444444444,0.7857142857142857,0.6666666666666666,0.7572751322751322,0.7594564832190929,0.9167086915784832,0.011862599187813702,1656,2,mobilenet_v3_small,rbf_svm,all,rgb,0.01
exp_20260720,False,,,,,,,,48,1,mobilenet_v3_small,rbf_svm,all,rgb,0.01
exp_20260721,True,0.8576388888888888,0.8731884057971014,0.9930555555555556,0.9079609500805154,0.9077151834810908,0.9802986007611837,0.0013353457503846075,852,1,mobilenet_v3_small,rbf_svm,all,rgb,0.01
exp_20260723,False,,,,,,,,1560,3,mobilenet_v3_small,rbf_svm,all,rgb,0.01
exp_20260724,True,0.8697916666666666,0.6747685185185185,0.7426666666666667,0.7624089506172839,0.7578727647698441,0.9047136329669994,0.003992730593574494,2190,3,mobilenet_v3_small,rbf_svm,all,rgb,0.01
exp_20260727,True,0.8291666666666667,0.6388888888888888,0.9770833333333333,0.8150462962962962,0.8147314694492996,0.9400376739173035,0.001972227069919968,4140,5,mobilenet_v3_small,rbf_svm,all,rgb,0.01
exp_20260728,True,0.9458186101295641,0.8224489795918367,0.8145820238843494,0.8609498712019167,0.861073804442786,0.9636066022120335,0.001666103659141254,4759,6,mobilenet_v3_small,rbf_svm,all,rgb,0.01
exp_20260729,True,0.9373479318734793,0.83125,0.8894035900405327,0.8860005073046707,0.8855059900834812,0.9721111169284479,0.001196962713329115,4811,6,mobilenet_v3_small,rbf_svm,all,rgb,0.01
exp_20260730,True,0.8259075907590759,0.7319223985890653,0.9036850921273032,0.8205050271584815,0.8199908665352883,0.9093943541260936,0.0018821079463218204,3540,5,mobilenet_v3_small,rbf_svm,all,rgb,0.01
exp_20260731,True,0.9106002554278416,0.48415977961432505,0.7789115646258503,0.7245571998893391,0.7164273119275361,0.8572572201932555,0.0033861686355284464,4488,6,mobilenet_v3_small,rbf_svm,all,rgb,0.01
exp_20260803,True,0.9359452736318408,0.6429398148148148,0.9395833333333333,0.8394894739266628,0.8286374198117964,0.9161638246292374,0.0014861056662152999,4776,6,mobilenet_v3_small,rbf_svm,all,rgb,0.01
exp_20260804,True,0.8505025125628141,0.7369281045751634,0.7928436911487758,0.7934247694289178,0.782133277154505,0.9008829706158624,0.0025703586028124393,5286,9,mobilenet_v3_small,rbf_svm,all,rgb,0.01
exp_20260805,True,0.859375,0.748062015503876,0.8686342592592593,0.8253570915877116,0.8268093329318283,0.9365773316822384,0.002650286917121688,5004,6,mobilenet_v3_small,rbf_svm,all,rgb,0.01
exp_20260715,True,0.9928057553956835,0.6982097186700768,0.8505747126436781,0.8471967289031461,0.8571046685313273,0.9728406872837495,0.0016515809668376045,1521,3,mobilenet_v3_small,hist_gradient_boosting,all,rgb,0.01
exp_20260717,True,0.9097222222222222,0.7420634920634921,0.8854166666666666,0.845734126984127,0.8460655530398281,0.956155960648148,0.0034077478703028615,1656,2,mobilenet_v3_small,hist_gradient_boosting,all,rgb,0.01
exp_20260720,False,,,,,,,,48,1,mobilenet_v3_small,hist_gradient_boosting,all,rgb,0.01
exp_20260721,True,0.8784722222222222,0.8586956521739131,0.9895833333333334,0.9089170692431563,0.9085092384417899,0.9821530222502027,0.0011297031967919871,852,1,mobilenet_v3_small,hist_gradient_boosting,all,rgb,0.01
exp_20260723,False,,,,,,,,1560,3,mobilenet_v3_small,hist_gradient_boosting,all,rgb,0.01
exp_20260724,True,0.9149305555555556,0.6851851851851852,0.7626666666666667,0.7875941358024692,0.7786334795441062,0.9179725310009125,0.0031583287150925153,2190,3,mobilenet_v3_small,hist_gradient_boosting,all,rgb,0.01
exp_20260727,True,0.8319444444444445,0.6285714285714286,0.9847222222222223,0.8150793650793652,0.8143215280125012,0.9468398184891241,0.0019402048247290614,4140,5,mobilenet_v3_small,hist_gradient_boosting,all,rgb,0.01
exp_20260728,True,0.9511189634864546,0.8149659863945579,0.819610307982401,0.8618984192878045,0.8620647506716143,0.965397034792285,0.0016168618818070862,4759,6,mobilenet_v3_small,hist_gradient_boosting,all,rgb,0.01
exp_20260729,True,0.9148418491484185,0.8173611111111111,0.8697162709901564,0.8673064104165621,0.8667826959913429,0.9723363972195359,0.0015548195550415006,4811,6,mobilenet_v3_small,hist_gradient_boosting,all,rgb,0.01
exp_20260730,True,0.8201320132013201,0.7028218694885362,0.9087102177554439,0.8105547001484333,0.8097434922639337,0.9194251159990969,0.002083113498013283,3540,5,mobilenet_v3_small,hist_gradient_boosting,all,rgb,0.01
exp_20260731,True,0.9112388250319284,0.4559228650137741,0.7795918367346939,0.7155845089267988,0.7054229345920278,0.8683306496852533,0.003415823034079446,4488,6,mobilenet_v3_small,hist_gradient_boosting,all,rgb,0.01
exp_20260803,True,0.945273631840796,0.6024305555555556,0.9409722222222222,0.8295588032061914,0.8159632404851876,0.9347479654250433,0.001494282276008413,4776,6,mobilenet_v3_small,hist_gradient_boosting,all,rgb,0.01
exp_20260804,True,0.8454773869346733,0.7342047930283224,0.7994350282485876,0.793039069403861,0.7811904624093651,0.9118276759273632,0.0026022423088501345,5286,9,mobilenet_v3_small,hist_gradient_boosting,all,rgb,0.01
exp_20260805,True,0.8559027777777778,0.7609819121447028,0.9241898148148148,0.8470248349124319,0.8477719009725114,0.9551930300106711,0.0020032479092815733,5004,6,mobilenet_v3_small,hist_gradient_boosting,all,rgb,0.01
exp_20260715,True,0.981294964028777,0.618925831202046,0.7540229885057471,0.7847479279121901,0.7966652907187418,0.923362276887273,0.004025390699749723,1521,3,mobilenet_v3_small,mlp,all,rgb,0.01
exp_20260717,True,0.953125,0.43452380952380953,0.8263888888888888,0.7380125661375662,0.7271802226358847,0.8921854332010581,0.004995502429641628,1656,2,mobilenet_v3_small,mlp,all,rgb,0.01
exp_20260720,False,,,,,,,,48,1,mobilenet_v3_small,mlp,all,rgb,0.01
exp_20260721,True,0.8958333333333334,0.782608695652174,0.9791666666666666,0.8858695652173912,0.8851781200669393,0.9764884444844165,0.0021620702390811857,852,1,mobilenet_v3_small,mlp,all,rgb,0.01
exp_20260723,False,,,,,,,,1560,3,mobilenet_v3_small,mlp,all,rgb,0.01
exp_20260724,True,0.71875,0.59375,0.7053333333333334,0.6726111111111112,0.6724905912388489,0.8355719434022951,0.008640456515616892,2190,3,mobilenet_v3_small,mlp,all,rgb,0.01
exp_20260727,True,0.8645833333333334,0.5841269841269842,0.9680555555555556,0.8055886243386244,0.8042117234536624,0.9367763294875564,0.001937372508180396,4140,5,mobilenet_v3_small,mlp,all,rgb,0.01
exp_20260728,True,0.9428739693757362,0.8258503401360544,0.8497800125707102,0.8728347740275003,0.872962682483684,0.9670216200489615,0.0016262743634288708,4759,6,mobilenet_v3_small,mlp,all,rgb,0.01
exp_20260729,True,0.9349148418491484,0.7923611111111111,0.8569774174869716,0.861417790149077,0.8606715504308142,0.9621883515813443,0.0018053080650023482,4811,6,mobilenet_v3_small,mlp,all,rgb,0.01
exp_20260730,True,0.783003300330033,0.6869488536155203,0.8693467336683417,0.7797662958712984,0.7794512481658694,0.9108203432228191,0.0033495562155419017,3540,5,mobilenet_v3_small,mlp,all,rgb,0.01
exp_20260731,True,0.9022988505747126,0.4951790633608815,0.6870748299319728,0.6948509146225224,0.688328829771997,0.849834852692856,0.004997843372330863,4488,6,mobilenet_v3_small,mlp,all,rgb,0.01
exp_20260803,True,0.9291044776119403,0.6070601851851852,0.8611111111111112,0.7990919246360789,0.789375475397418,0.9190330823468501,0.002375781483095763,4776,6,mobilenet_v3_small,mlp,all,rgb,0.01
exp_20260804,True,0.8488274706867671,0.6884531590413944,0.8305084745762712,0.7892630347681443,0.7733986306031703,0.9108029803915793,0.0026934620312900593,5286,9,mobilenet_v3_small,mlp,all,rgb,0.01
exp_20260805,True,0.8616898148148148,0.6679586563307494,0.8067129629629629,0.7787871447028424,0.7811304767965334,0.9174017280991671,0.0033590208026231965,5004,6,mobilenet_v3_small,mlp,all,rgb,0.01
exp_20260715,True,0.920863309352518,0.8363171355498721,0.5816091954022988,0.7795965467682295,0.7779140286540335,0.9460431582712512,0.00996817603358978,1521,3,mobilenet_v3_small,window_logistic,all,rgb,0.01
exp_20260717,True,0.6753472222222222,0.6964285714285714,0.6545138888888888,0.6754298941798941,0.6780018005557912,0.7943126668748776,0.01711189701034559,1656,2,mobilenet_v3_small,window_logistic,all,rgb,0.01
exp_20260720,False,,,,,,,,48,1,mobilenet_v3_small,window_logistic,all,rgb,0.01
exp_20260721,True,0.7395833333333334,0.8115942028985508,0.7951388888888888,0.7821054750402577,0.7865347705136744,0.9219519998915042,0.01196073695530774,852,1,mobilenet_v3_small,window_logistic,all,rgb,0.01
exp_20260723,False,,,,,,,,1560,3,mobilenet_v3_small,window_logistic,all,rgb,0.01
exp_20260724,True,0.8368055555555556,0.6875,0.5826666666666667,0.702324074074074,0.702548850166074,0.8492762865083653,0.004930569992933624,2190,3,mobilenet_v3_small,window_logistic,all,rgb,0.01
exp_20260727,True,0.7701388888888889,0.7023809523809523,0.9305555555555556,0.8010251322751323,0.8015566290983326,0.9354855538408778,0.002910996848501267,4140,5,mobilenet_v3_small,window_logistic,all,rgb,0.01
exp_20260728,True,0.9028268551236749,0.8346938775510204,0.7410433689503457,0.8261880338750137,0.8266754713002156,0.9522431496324714,0.00271110595907082,4759,6,mobilenet_v3_small,window_logistic,all,rgb,0.01
exp_20260729,True,0.8789537712895377,0.8763888888888889,0.7504342790966995,0.8352589797583754,0.8328169030582044,0.9552101786253306,0.003037837522017731,4811,6,mobilenet_v3_small,window_logistic,all,rgb,0.01
exp_20260730,True,0.735973597359736,0.7072310405643739,0.7998324958123953,0.747679044578835,0.7499314337046283,0.8917836148942557,0.0041022257332123885,3540,5,mobilenet_v3_small,window_logistic,all,rgb,0.01
exp_20260731,True,0.801404853128991,0.5964187327823691,0.5333333333333333,0.6437189730815644,0.6458413563497359,0.8360955745921642,0.008960739832188933,4488,6,mobilenet_v3_small,window_logistic,all,rgb,0.01
exp_20260803,True,0.802860696517413,0.7453703703703703,0.8125,0.786910355629261,0.7895090767793661,0.9252741686703319,0.0035007859465922843,4776,6,mobilenet_v3_small,window_logistic,all,rgb,0.01
exp_20260804,True,0.8220268006700168,0.6579520697167756,0.6195856873822976,0.6998548525896967,0.6978416386020183,0.8822832036900281,0.005099321775754132,5286,9,mobilenet_v3_small,window_logistic,all,rgb,0.01
exp_20260805,True,0.8194444444444444,0.7047803617571059,0.8425925925925926,0.788939132931381,0.7900770944068708,0.9290755266257932,0.0031350340816739234,5004,6,mobilenet_v3_small,window_logistic,all,rgb,0.01
exp_20260715,True,0.9453237410071943,0.7289002557544757,0.8183908045977012,0.8308716004531238,0.838502457025773,0.9598669025626588,0.0038264917522430985,1521,3,repvit_m0_9,logistic,all,rgb,0.01
exp_20260717,True,0.625,0.7936507936507936,0.515625,0.6447585978835978,0.6420499048133872,0.8014884397045855,0.029161585863326244,1656,2,repvit_m0_9,logistic,all,rgb,0.01
exp_20260720,False,,,,,,,,48,1,repvit_m0_9,logistic,all,rgb,0.01
exp_20260721,True,0.9027777777777778,0.9021739130434783,0.96875,0.9245672302737521,0.9245329705452091,0.9877482733465812,0.0013511008543735114,852,1,repvit_m0_9,logistic,all,rgb,0.01
exp_20260723,False,,,,,,,,1560,3,repvit_m0_9,logistic,all,rgb,0.01
exp_20260724,True,0.8958333333333334,0.7476851851851852,0.6386666666666667,0.7607283950617285,0.7602398499097528,0.8919346785166757,0.0034071009099410185,2190,3,repvit_m0_9,logistic,all,rgb,0.01
exp_20260727,True,0.8402777777777778,0.6753968253968254,0.9513888888888888,0.8223544973544974,0.8222118307362914,0.9427455785812269,0.002033891819551112,4140,5,repvit_m0_9,logistic,all,rgb,0.01
exp_20260728,True,0.9216725559481743,0.8374149659863945,0.8397234443746072,0.8662703221030587,0.8664745729354001,0.9616852438877656,0.0018721446740851654,4759,6,repvit_m0_9,logistic,all,rgb,0.01
exp_20260729,True,0.9178832116788321,0.7861111111111111,0.8459756803705848,0.8499900010535093,0.8497243787777586,0.9632833116568809,0.0018170937586669425,4811,6,repvit_m0_9,logistic,all,rgb,0.01
exp_20260730,True,0.8283828382838284,0.5952380952380952,0.8199329983249581,0.7478513106156273,0.7455220695824676,0.8844611116554253,0.0032050313675775328,3540,5,repvit_m0_9,logistic,all,rgb,0.01
exp_20260731,True,0.876117496807152,0.5344352617079889,0.5945578231292517,0.6683701938814641,0.666787946852958,0.8497605546049624,0.007747198904529683,4488,6,repvit_m0_9,logistic,all,rgb,0.01
exp_20260803,True,0.900497512437811,0.6099537037037037,0.8854166666666666,0.7986226276027271,0.788876534107791,0.9209995658863487,0.002442477218979185,4776,6,repvit_m0_9,logistic,all,rgb,0.01
exp_20260804,True,0.8450586264656617,0.684640522875817,0.7071563088512242,0.7456184860642342,0.7403164407527179,0.8937215726062663,0.0034516092197354672,5286,9,repvit_m0_9,logistic,all,rgb,0.01
exp_20260805,True,0.8611111111111112,0.5923772609819121,0.9085648148148148,0.7873510623026126,0.7853303714452601,0.9276787434221759,0.003088351725655251,5004,6,repvit_m0_9,logistic,all,rgb,0.01
exp_20260715,True,0.9525179856115108,0.7647058823529411,0.8206896551724138,0.8459711743789553,0.8519968152274474,0.9654978667890562,0.0026635495148805053,1521,3,repvit_m0_9,random_forest,all,rgb,0.01
exp_20260717,True,0.7847222222222222,0.75,0.8055555555555556,0.7800925925925926,0.7825376801436258,0.9368647655178327,0.007819018780648095,1656,2,repvit_m0_9,random_forest,all,rgb,0.01
exp_20260720,False,,,,,,,,48,1,repvit_m0_9,random_forest,all,rgb,0.01
exp_20260721,True,0.9583333333333334,0.8297101449275363,0.9930555555555556,0.9270330112721418,0.9264568927619438,0.9939158040537454,0.0006394356167905927,852,1,repvit_m0_9,random_forest,all,rgb,0.01
exp_20260723,False,,,,,,,,1560,3,repvit_m0_9,random_forest,all,rgb,0.01
exp_20260724,True,1.0,0.4756944444444444,0.7773333333333333,0.7510092592592592,0.7160223444845505,0.913056844896864,0.0022378821256092926,2190,3,repvit_m0_9,random_forest,all,rgb,0.01
exp_20260727,True,0.7604166666666666,0.7,0.9861111111111112,0.8155092592592593,0.8148500271261302,0.9581147731726435,0.002497584779925604,4140,5,repvit_m0_9,random_forest,all,rgb,0.01
exp_20260728,True,0.9375736160188457,0.7748299319727892,0.8070395977372722,0.8398143819096356,0.8406606659144599,0.9539572977568916,0.0019051121311840947,4759,6,repvit_m0_9,random_forest,all,rgb,0.01
exp_20260729,True,0.9330900243309003,0.8111111111111111,0.855819339895773,0.8666734917792613,0.8662457921727683,0.9682697596926588,0.0014552944357685514,4811,6,repvit_m0_9,random_forest,all,rgb,0.01
exp_20260730,True,0.8341584158415841,0.6746031746031746,0.8911222780569514,0.79996128950057,0.7987264338651997,0.9122710029114979,0.0020188379160580214,3540,5,repvit_m0_9,random_forest,all,rgb,0.01
exp_20260731,True,0.9042145593869731,0.41597796143250687,0.7380952380952381,0.6860959196382393,0.6750236882468875,0.8626156705811715,0.004241031171510894,4488,6,repvit_m0_9,random_forest,all,rgb,0.01
exp_20260803,True,0.9291044776119403,0.6076388888888888,0.9791666666666666,0.8386366777224986,0.8240042711379288,0.9385122290847924,0.0014714042962261462,4776,6,repvit_m0_9,random_forest,all,rgb,0.01
exp_20260804,True,0.8232830820770519,0.7745098039215687,0.7702448210922788,0.7893459023636331,0.780639722921352,0.9044441494591707,0.003134929798797264,5286,9,repvit_m0_9,random_forest,all,rgb,0.01
exp_20260805,True,0.8020833333333334,0.7609819121447028,0.9542824074074074,0.8391158842951478,0.8393453950795738,0.9462416249248049,0.0021587864131746948,5004,6,repvit_m0_9,random_forest,all,rgb,0.01
exp_20260715,True,0.9266187050359712,0.7544757033248082,0.696551724137931,0.7925487108329033,0.799051755090284,0.9562416522173058,0.006659794958329222,1521,3,repvit_m0_9,rbf_svm,all,rgb,0.01
exp_20260717,True,0.8541666666666666,0.7281746031746031,0.8107638888888888,0.7977017195767195,0.7977872907863198,0.9186101466049384,0.006202231620804455,1656,2,repvit_m0_9,rbf_svm,all,rgb,0.01
exp_20260720,False,,,,,,,,48,1,repvit_m0_9,rbf_svm,all,rgb,0.01
exp_20260721,True,0.90625,0.927536231884058,0.9861111111111112,0.9399657809983898,0.9397351608672446,0.9895479562105276,0.0007645558238051437,852,1,repvit_m0_9,rbf_svm,all,rgb,0.01
exp_20260723,False,,,,,,,,1560,3,repvit_m0_9,rbf_svm,all,rgb,0.01
exp_20260724,True,0.9375,0.6643518518518519,0.5613333333333334,0.7210617283950618,0.708827862186634,0.8763723207418441,0.003919888227593447,2190,3,repvit_m0_9,rbf_svm,all,rgb,0.01
exp_20260727,True,0.8138888888888889,0.6412698412698413,0.9888888888888889,0.8146825396825398,0.8139354737941823,0.9400234910836763,0.001987352617598507,4140,5,repvit_m0_9,rbf_svm,all,rgb,0.01
exp_20260728,True,0.9464075382803298,0.7965986394557824,0.8504085480829667,0.8644715752730262,0.8649797605250754,0.9642743662917962,0.0014719447528096785,4759,6,repvit_m0_9,rbf_svm,all,rgb,0.01
exp_20260729,True,0.931265206812652,0.83125,0.8934568616097278,0.88532402280746,0.8850675253744414,0.9657788186366784,0.0012186510792891302,4811,6,repvit_m0_9,rbf_svm,all,rgb,0.01
exp_20260730,True,0.8514851485148515,0.6552028218694885,0.8927973199329984,0.7998284301057795,0.7983220567820659,0.8965206468702357,0.002004465786789263,3540,5,repvit_m0_9,rbf_svm,all,rgb,0.01
exp_20260731,True,0.8876117496807152,0.4793388429752066,0.6945578231292517,0.6871694719283911,0.6805844931856772,0.8598280226189122,0.0054586173550520275,4488,6,repvit_m0_9,rbf_svm,all,rgb,0.01
exp_20260803,True,0.943407960199005,0.6186342592592593,0.9666666666666667,0.8429029620416437,0.8294927723557529,0.9148152278378253,0.0013814585763864777,4776,6,repvit_m0_9,rbf_svm,all,rgb,0.01
exp_20260804,True,0.8488274706867671,0.7608932461873639,0.7702448210922788,0.7933218459888032,0.7852236244040597,0.8998750309278257,0.003343982667848227,5286,9,repvit_m0_9,rbf_svm,all,rgb,0.01
exp_20260805,True,0.8587962962962963,0.725452196382429,0.8234953703703703,0.8025812876830319,0.8042577337904487,0.9149506066411618,0.003046345997056289,5004,6,repvit_m0_9,rbf_svm,all,rgb,0.01
exp_20260715,True,0.9539568345323741,0.7672634271099744,0.8206896551724138,0.8473033056049207,0.8544018973040929,0.9624421128967159,0.0025085225599963293,1521,3,repvit_m0_9,hist_gradient_boosting,all,rgb,0.01
exp_20260717,True,0.7777777777777778,0.7003968253968254,0.7934027777777778,0.7571924603174603,0.7607059898375509,0.9281131350431119,0.008628833121441077,1656,2,repvit_m0_9,hist_gradient_boosting,all,rgb,0.01
exp_20260720,False,,,,,,,,48,1,repvit_m0_9,hist_gradient_boosting,all,rgb,0.01
exp_20260721,True,0.90625,0.8876811594202898,0.9895833333333334,0.9278381642512077,0.9275309541296645,0.9920213212075012,0.0008515076483576123,852,1,repvit_m0_9,hist_gradient_boosting,all,rgb,0.01
exp_20260723,False,,,,,,,,1560,3,repvit_m0_9,hist_gradient_boosting,all,rgb,0.01
exp_20260724,True,0.9652777777777778,0.5833333333333334,0.6573333333333333,0.7353148148148149,0.715412778549617,0.8848868064757861,0.003069224449754569,2190,3,repvit_m0_9,hist_gradient_boosting,all,rgb,0.01
exp_20260727,True,0.7958333333333333,0.6182539682539683,0.9881944444444445,0.800760582010582,0.7996151855682658,0.9500374840779933,0.0022017060962910852,4140,5,repvit_m0_9,hist_gradient_boosting,all,rgb,0.01
exp_20260728,True,0.9393404004711425,0.7659863945578231,0.8302954116907605,0.8452074022399088,0.8458522807289853,0.9590994581656632,0.001708800022981882,4759,6,repvit_m0_9,hist_gradient_boosting,all,rgb,0.01
exp_20260729,True,0.9142335766423357,0.7986111111111112,0.8870874348581355,0.8666440408705274,0.8665806598009883,0.967231816088861,0.0014695032139534464,4811,6,repvit_m0_9,hist_gradient_boosting,all,rgb,0.01
exp_20260730,True,0.8267326732673267,0.681657848324515,0.9020100502512562,0.8034668572810326,0.8027082395084196,0.9160794367660978,0.002095786137537532,3540,5,repvit_m0_9,hist_gradient_boosting,all,rgb,0.01
exp_20260731,True,0.9086845466155811,0.4221763085399449,0.7306122448979592,0.6871577000178283,0.6759069358914315,0.8653017688026701,0.004607232336347032,4488,6,repvit_m0_9,hist_gradient_boosting,all,rgb,0.01
exp_20260803,True,0.9247512437810945,0.6134259259259259,0.9604166666666667,0.8328646121245624,0.8195329126469671,0.9414965062476099,0.0015409403733944464,4776,6,repvit_m0_9,hist_gradient_boosting,all,rgb,0.01
exp_20260804,True,0.8371021775544388,0.7619825708061002,0.7645951035781544,0.7878932839795644,0.7798380331665363,0.9066030444384697,0.0031501250440015127,5286,9,repvit_m0_9,hist_gradient_boosting,all,rgb,0.01
exp_20260805,True,0.8478009259259259,0.729328165374677,0.8888888888888888,0.8220059933964973,0.8229236916161442,0.9418688244710397,0.002580981744268743,5004,6,repvit_m0_9,hist_gradient_boosting,all,rgb,0.01
exp_20260715,True,0.9568345323741008,0.8209718670076727,0.7080459770114943,0.8286174587977558,0.8328109124445562,0.9605263462990874,0.006833507952235823,1521,3,repvit_m0_9,mlp,all,rgb,0.01
exp_20260717,True,0.7986111111111112,0.5972222222222222,0.7204861111111112,0.7054398148148149,0.7051494085577068,0.8764858944799627,0.012112101551413214,1656,2,repvit_m0_9,mlp,all,rgb,0.01
exp_20260720,False,,,,,,,,48,1,repvit_m0_9,mlp,all,rgb,0.01
exp_20260721,True,0.875,0.9130434782608695,0.9722222222222222,0.9200885668276974,0.9199141089097739,0.9840354822281038,0.0018047278117096926,852,1,repvit_m0_9,mlp,all,rgb,0.01
exp_20260723,False,,,,,,,,1560,3,repvit_m0_9,mlp,all,rgb,0.01
exp_20260724,True,0.9097222222222222,0.5798611111111112,0.608,0.6991944444444446,0.6845825883997271,0.8540333473994067,0.004796491671690873,2190,3,repvit_m0_9,mlp,all,rgb,0.01
exp_20260727,True,0.8493055555555555,0.6238095238095238,0.9444444444444444,0.8058531746031745,0.8057709167329216,0.9295292046345286,0.002195903198654739,4140,5,repvit_m0_9,mlp,all,rgb,0.01
exp_20260728,True,0.9422850412249706,0.7598639455782313,0.8497800125707102,0.8506429997913041,0.8509470678434883,0.9558450864599313,0.0016292827504683276,4759,6,repvit_m0_9,mlp,all,rgb,0.01
exp_20260729,True,0.9263990267639902,0.7708333333333334,0.8685581933989577,0.8552635178320939,0.8550573248799092,0.9635885310469415,0.0016450512668089471,4811,6,repvit_m0_9,mlp,all,rgb,0.01
exp_20260730,True,0.8341584158415841,0.6384479717813051,0.7629815745393634,0.7451959873874175,0.7447324874045997,0.8899529540233129,0.003852390616492407,3540,5,repvit_m0_9,mlp,all,rgb,0.01
exp_20260731,True,0.879948914431673,0.5199724517906336,0.6802721088435374,0.693397825021948,0.6883730338276548,0.8646643102106744,0.005598286938843222,4488,6,repvit_m0_9,mlp,all,rgb,0.01
exp_20260803,True,0.9390547263681592,0.5509259259259259,0.9472222222222222,0.8124009581721024,0.7943760754516133,0.9214555616719055,0.0017871302110538708,4776,6,repvit_m0_9,mlp,all,rgb,0.01
exp_20260804,True,0.8412897822445561,0.6579520697167756,0.7947269303201506,0.7646562607604941,0.7505322076822388,0.8993295906944362,0.00350170893145264,5286,9,repvit_m0_9,mlp,all,rgb,0.01
exp_20260805,True,0.8842592592592593,0.6828165374677002,0.7534722222222222,0.773516006316394,0.7746456844544847,0.9135842728785235,0.0037983885339781752,5004,6,repvit_m0_9,mlp,all,rgb,0.01
exp_20260715,True,0.943884892086331,0.7570332480818415,0.7609195402298851,0.8206125601326858,0.8233942909408776,0.9512811901191823,0.0059965052502234115,1521,3,repvit_m0_9,window_logistic,all,rgb,0.01
exp_20260717,True,0.6302083333333334,0.8174603174603174,0.59375,0.6804728835978836,0.6785154335438964,0.8517975792426024,0.023664589761941426,1656,2,repvit_m0_9,window_logistic,all,rgb,0.01
exp_20260720,False,,,,,,,,48,1,repvit_m0_9,window_logistic,all,rgb,0.01
exp_20260721,True,0.7569444444444444,0.967391304347826,0.9479166666666666,0.890750805152979,0.8899577624103561,0.9897964436935395,0.0036917667439637356,852,1,repvit_m0_9,window_logistic,all,rgb,0.01
exp_20260723,False,,,,,,,,1560,3,repvit_m0_9,window_logistic,all,rgb,0.01
exp_20260724,True,0.8663194444444444,0.7511574074074074,0.584,0.7338256172839506,0.7331840711284885,0.8909099442543585,0.004827530136052262,2190,3,repvit_m0_9,window_logistic,all,rgb,0.01
exp_20260727,True,0.7493055555555556,0.7468253968253968,0.9493055555555555,0.8151455026455027,0.814824550380035,0.9431149385165588,0.00303218654784163,4140,5,repvit_m0_9,window_logistic,all,rgb,0.01
exp_20260728,True,0.856301531213192,0.8653061224489796,0.7850408548082967,0.8355495028234894,0.8362934254768007,0.9518545778116153,0.002929652541918027,4759,6,repvit_m0_9,window_logistic,all,rgb,0.01
exp_20260729,True,0.8886861313868614,0.8513888888888889,0.7336421540243196,0.8245723914333567,0.8225138411850166,0.9572336565250049,0.0029785611028149872,4811,6,repvit_m0_9,window_logistic,all,rgb,0.01
exp_20260730,True,0.6905940594059405,0.7134038800705468,0.7872696817420436,0.7304225404061769,0.7326964185537975,0.8740924912890092,0.006771898141793464,3540,5,repvit_m0_9,window_logistic,all,rgb,0.01
exp_20260731,True,0.8901660280970626,0.662534435261708,0.4782312925170068,0.6769772519585925,0.6732718205618284,0.8493712532772125,0.007942366695656315,4488,6,repvit_m0_9,window_logistic,all,rgb,0.01
exp_20260803,True,0.9067164179104478,0.6782407407407407,0.8513888888888889,0.8121153491800257,0.8072374541163821,0.9334305415541525,0.0021744353219848044,4776,6,repvit_m0_9,window_logistic,all,rgb,0.01
exp_20260804,True,0.7843383584589615,0.7576252723311547,0.6497175141242938,0.7305603816381366,0.7298487590339646,0.8957120243911616,0.004707463546751131,5286,9,repvit_m0_9,window_logistic,all,rgb,0.01
exp_20260805,True,0.8269675925925926,0.7667958656330749,0.7268518518518519,0.7735384366925064,0.7762094247407901,0.9276171947713857,0.004654065642343218,5004,6,repvit_m0_9,window_logistic,all,rgb,0.01
exp_20260715,True,0.9654676258992806,0.5421994884910486,0.5402298850574713,0.6826323331492669,0.6981560600133162,0.8807493603382088,0.0082668138439567,1521,3,convnext_tiny,logistic,all,rgb,0.01
exp_20260717,True,0.7100694444444444,0.6666666666666666,0.7743055555555556,0.717013888888889,0.7184975585892062,0.8258169979668822,0.01317571087618935,1656,2,convnext_tiny,logistic,all,rgb,0.01
exp_20260720,False,,,,,,,,48,1,convnext_tiny,logistic,all,rgb,0.01
exp_20260721,True,0.875,0.7101449275362319,0.9513888888888888,0.845511272141707,0.8434582675420371,0.9500829689445073,0.003186411807775885,852,1,convnext_tiny,logistic,all,rgb,0.01
exp_20260723,False,,,,,,,,1560,3,convnext_tiny,logistic,all,rgb,0.01
