cycle_name,candidate_time,heating_hours,heating_cost_kwh,integration_coverage,renewal_cost_kw,relative_regret,is_near_optimal,minutes,state_01pct
frost_cycle_000020,2026-07-20 11:43:40,1.65,4.8901959527380985,0.996969696969697,3.148554411918281,0.02768741553342613,True,89.0,post-optimal
frost_cycle_000020,2026-07-20 11:44:40,1.6666666666666667,4.949080995735624,0.997,3.151939598494843,0.028792339631544595,True,90.0,post-optimal
frost_cycle_000020,2026-07-20 11:45:40,1.6833333333333333,5.00863195841087,0.997029702970297,3.1556143625558444,0.029991781752109592,True,91.0,post-optimal
frost_cycle_000020,2026-07-20 11:46:40,1.7,5.068500868361108,0.9970588235294118,3.159390576261395,0.03122433701266636,True,92.0,post-optimal
frost_cycle_000020,2026-07-20 11:47:40,1.7166666666666666,5.128283127785751,0.9970873786407767,3.1630574267544067,0.032421196146510844,True,93.0,post-optimal
frost_cycle_000020,2026-07-20 11:48:40,1.7333333333333334,5.188362538131493,0.9971153846153846,3.166813525481051,0.033647185882708985,True,94.0,post-optimal
frost_cycle_000020,2026-07-20 11:49:40,1.75,5.2481760855321316,0.9971428571428571,3.170371778493125,0.03480859882445464,True,95.0,post-optimal
frost_cycle_000020,2026-07-20 11:50:40,1.7666666666666666,5.308257258959053,0.9971698113207547,3.174004791161653,0.035994413300389105,True,96.0,post-optimal
frost_cycle_000020,2026-07-20 11:51:40,1.7833333333333334,5.36821652051548,0.997196261682243,3.1775168995185874,0.037140764637608736,True,97.0,post-optimal
frost_cycle_000020,2026-07-20 11:52:40,1.8,5.428142841837069,0.9972222222222222,3.1809549879068477,0.03826295587455619,True,98.0,post-optimal
frost_cycle_000020,2026-07-20 11:53:40,1.8166666666666667,5.488046742322671,0.9972477064220183,3.184326015889207,0.03936325861087475,True,99.0,post-optimal
frost_cycle_000020,2026-07-20 11:54:40,1.8333333333333333,5.547040570462224,0.9971212121212121,3.187200703092415,0.04030155583424455,True,100.0,post-optimal
frost_cycle_000020,2026-07-20 11:55:40,1.85,5.601989913468657,0.9963963963963964,3.188081619837237,0.04058908685145024,True,101.0,post-optimal
frost_cycle_000020,2026-07-20 11:56:40,1.8666666666666667,5.661887262020199,0.9964285714285714,3.191312256049699,0.041643565747271793,True,102.0,post-optimal
frost_cycle_000020,2026-07-20 11:57:40,1.8833333333333333,5.721885957908382,0.9964601769911504,3.194539887204973,0.04269706379313787,True,103.0,post-optimal
frost_cycle_000020,2026-07-20 11:58:40,1.9,5.781843476341351,0.9964912280701754,3.197697564628533,0.04372772895751398,True,104.0,post-optimal
frost_cycle_000020,2026-07-20 11:59:40,1.9166666666666667,5.841700931735648,0.9965217391304347,3.2007594458419537,0.04472712626155273,True,105.0,post-optimal
frost_cycle_000020,2026-07-20 12:00:40,1.9333333333333333,5.900934842909349,0.996551724137931,3.203485391009911,0.04561687411978865,True,106.0,post-optimal
frost_cycle_000020,2026-07-20 12:01:40,1.95,5.960008533068101,0.9965811965811966,3.2060959804439615,0.04646896989375482,True,107.0,post-optimal
frost_cycle_000020,2026-07-20 12:02:40,1.9666666666666666,6.01920835175803,0.9966101694915255,3.208724401037224,0.04732688575387156,True,108.0,post-optimal
frost_cycle_000020,2026-07-20 12:03:40,1.9833333333333334,6.0783117180116975,0.9966386554621849,3.2112695319663236,0.048157615887300276,True,109.0,post-optimal
frost_cycle_000020,2026-07-20 12:04:40,2.0,6.137378488736753,0.9966666666666667,3.2137601259268096,0.048970545167069446,True,110.0,post-optimal
frost_cycle_000020,2026-07-20 12:05:40,2.0166666666666666,6.19654390937677,0.996694214876033,3.2162576873877167,0.04978574863732854,True,111.0,post-optimal
frost_cycle_000020,2026-07-20 12:06:40,2.033333333333333,6.255422434081085,0.9967213114754099,3.2185914633336883,0.05054749255424196,False,112.0,post-optimal
frost_cycle_000020,2026-07-20 12:07:40,2.05,6.314542585289816,0.9967479674796748,3.220997202898078,0.051332725379190425,False,113.0,post-optimal
frost_cycle_000020,2026-07-20 12:08:40,2.066666666666667,6.374546972270718,0.9967741935483871,3.2237535500362684,0.05223239643332156,False,114.0,post-optimal
frost_cycle_000020,2026-07-20 12:09:40,2.0833333333333335,6.433794260107621,0.9966666666666667,3.226142367427016,0.05301210586479477,False,115.0,post-optimal
frost_cycle_000020,2026-07-20 12:10:40,2.1,6.495375934873816,0.9968253968253968,3.229500297749549,0.05410813352804289,False,116.0,post-optimal
frost_cycle_000020,2026-07-20 12:11:40,2.1166666666666667,6.555856322843259,0.9968503937007874,3.2323404866133756,0.05503517050159634,False,117.0,post-optimal
frost_cycle_000020,2026-07-20 12:12:40,2.1333333333333333,6.61634219498959,0.996875,3.235142882907325,0.055949871989278366,False,118.0,post-optimal
frost_cycle_000020,2026-07-20 12:13:40,2.15,6.676726047159548,0.9968992248062015,3.2378630477114134,0.056837733138114466,False,119.0,post-optimal
frost_cycle_000020,2026-07-20 12:14:40,2.1666666666666665,6.736916836232594,0.9969230769230769,3.240464657978118,0.0576868981139822,False,120.0,post-optimal
frost_cycle_000020,2026-07-20 12:15:40,2.183333333333333,6.797321157537561,0.9969465648854962,3.243118888256592,0.05855323824924863,False,121.0,post-optimal
frost_cycle_000020,2026-07-20 12:16:40,2.2,6.857995598477712,0.996969696969697,3.245847973735394,0.05944401110420183,False,122.0,post-optimal
frost_cycle_000020,2026-07-20 12:17:40,2.216666666666667,6.9186755269336455,0.9969924812030075,3.2485420727659857,0.06032336439073216,False,123.0,post-optimal
frost_cycle_000020,2026-07-20 12:18:40,2.2333333333333334,6.980485991379645,0.9970149253731343,3.2516592415088312,0.06134080753130178,False,124.0,post-optimal
frost_cycle_000020,2026-07-20 12:19:40,2.25,7.0428133775079225,0.997037037037037,3.254943176120855,0.062412683012137427,False,125.0,post-optimal
frost_cycle_000020,2026-07-20 12:20:40,2.2666666666666666,7.105309575586427,0.9970588235294118,3.2582509136156594,0.06349232774828395,False,126.0,post-optimal
frost_cycle_000020,2026-07-20 12:21:40,2.283333333333333,7.168105287993535,0.997080291970803,3.2616340534066093,0.06459658377606248,False,127.0,post-optimal
frost_cycle_000020,2026-07-20 12:22:40,2.3,7.231031923567843,0.9971014492753624,3.2650243774298016,0.06570318473554604,False,128.0,post-optimal
frost_cycle_000020,2026-07-20 12:23:40,2.316666666666667,7.29415495609371,0.9971223021582734,3.2684474881926944,0.06682048727911516,False,129.0,post-optimal
frost_cycle_000020,2026-07-20 12:24:40,2.3333333333333335,7.357527807678103,0.9971428571428571,3.2719236136909946,0.06795509381978526,False,130.0,post-optimal
frost_cycle_000020,2026-07-20 12:25:40,2.35,7.421087169193299,0.9971631205673759,3.2754271545706612,0.06909864873445049,False,131.0,post-optimal
frost_cycle_000020,2026-07-20 12:26:40,2.3666666666666667,7.479068449904071,0.9964788732394366,3.2767346942547753,0.06952542937816064,False,132.0,post-optimal
frost_cycle_000020,2026-07-20 12:27:40,2.3833333333333333,7.543949382785482,0.9965034965034965,3.280669124461951,0.07080962646743538,False,133.0,post-optimal
frost_cycle_000020,2026-07-20 12:28:40,2.4,7.609037547163852,0.9965277777777778,3.2846325210818614,0.07210327818697748,False,134.0,post-optimal
frost_cycle_000020,2026-07-20 12:29:40,2.4166666666666665,7.674416160902211,0.996551724137931,3.2886558188877504,0.07341648163945846,False,135.0,post-optimal
frost_cycle_000020,2026-07-20 12:30:40,2.433333333333333,7.739969116381177,0.9965753424657534,3.2926942416883622,0.07473462188664048,False,136.0,post-optimal
frost_cycle_000020,2026-07-20 12:31:40,2.45,7.805628861459059,0.9965986394557823,3.2967222691129634,0.07604936908555082,False,137.0,post-optimal
frost_cycle_000020,2026-07-20 12:32:40,2.466666666666667,7.871097648988249,0.9966216216216216,3.3006295426404044,0.07732470224098176,False,138.0,post-optimal
frost_cycle_000020,2026-07-20 12:33:40,2.4833333333333334,7.935957209380701,0.9966442953020134,3.304263944686195,0.07851097020932629,False,139.0,post-optimal
frost_cycle_000020,2026-07-20 12:34:40,2.5,8.000417093872038,0.9966666666666667,3.307707332871785,0.07963489129886869,False,140.0,post-optimal
frost_cycle_000020,2026-07-20 12:35:40,2.5166666666666666,8.065031402469785,0.9966887417218543,3.3111651725066498,0.08076352933803732,False,141.0,post-optimal
frost_cycle_000020,2026-07-20 12:36:40,2.533333333333333,8.130019947754462,0.9967105263157895,3.3147168453067795,0.08192279450016038,False,142.0,post-optimal
frost_cycle_000020,2026-07-20 12:37:40,2.55,8.194754323145586,0.9967320261437909,3.3181343410539745,0.08303826430393357,False,143.0,post-optimal
frost_cycle_000020,2026-07-20 12:38:40,2.566666666666667,8.259323909639615,0.9967532467532467,3.3214520600028896,0.08412116698434158,False,144.0,post-optimal
frost_cycle_000020,2026-07-20 12:39:40,2.5833333333333335,8.323560361765825,0.9967741935483871,3.3246118672017166,0.08515252730686118,False,145.0,post-optimal
frost_cycle_000020,2026-07-20 12:40:40,2.6,8.38680772123828,0.9966880341880342,3.3273844915814963,0.08605751124879801,False,146.0,post-optimal
frost_cycle_000020,2026-07-20 12:41:40,2.6166666666666667,8.451850740166297,0.9968152866242038,3.330756154155938,0.08715802111582227,False,147.0,post-optimal
frost_cycle_000020,2026-07-20 12:42:40,2.6333333333333333,8.515519933868633,0.9968354430379747,3.333608153417684,0.08808891300046362,False,148.0,post-optimal
frost_cycle_000020,2026-07-20 12:43:40,2.65,8.572617822043899,0.9962264150943396,3.334142722146623,0.0882633961071837,False,149.0,post-optimal
frost_cycle_000020,2026-07-20 12:44:40,2.6666666666666665,8.635810631090155,0.99625,3.3367777039856032,0.0891234535563512,False,150.0,post-optimal
frost_cycle_000020,2026-07-20 12:45:40,2.683333333333333,8.698972096704058,0.9962732919254659,3.3393717311921005,0.08997014342316034,False,151.0,post-optimal
frost_cycle_000020,2026-07-20 12:46:40,2.7,8.762038455333123,0.9962962962962963,3.341903716035559,0.09079658267734447,False,152.0,post-optimal
frost_cycle_000020,2026-07-20 12:47:40,2.716666666666667,8.824896845427034,0.996319018404908,3.344336367092573,0.09159059940712178,False,153.0,post-optimal
frost_cycle_000020,2026-07-20 12:48:40,2.7333333333333334,8.887902953565483,0.9963414634146341,3.3467915285132457,0.09239196351427426,False,154.0,post-optimal
frost_cycle_000020,2026-07-20 12:49:40,2.75,8.950923756730148,0.9963636363636363,3.3492241329270853,0.09318596501973064,False,155.0,post-optimal
frost_cycle_000020,2026-07-20 12:50:40,2.7666666666666666,9.01280725983353,0.996285140562249,3.351249697820082,0.09384710892183357,False,156.0,post-optimal
frost_cycle_000020,2026-07-20 12:51:40,2.783333333333333,9.076798431088445,0.9964071856287425,3.353953063193555,0.09472948674048909,False,157.0,post-optimal
frost_cycle_000020,2026-07-20 12:52:40,2.8,9.139852939703099,0.9964285714285714,3.3563171808036834,0.09550113416940875,False,158.0,post-optimal
frost_cycle_000020,2026-07-20 12:53:40,2.816666666666667,9.203036873914554,0.9964497041420118,3.35869793228536,0.09627821089006816,False,159.0,post-optimal
frost_cycle_000020,2026-07-20 12:54:40,2.8333333333333335,9.266320009476724,0.9964705882352941,3.361085168491286,0.09705740422318931,False,160.0,post-optimal
frost_cycle_000020,2026-07-20 12:55:40,2.85,9.33014705254318,0.9964912280701754,3.363623327667454,0.09788585877810974,False,161.0,post-optimal
frost_cycle_000020,2026-07-20 12:56:40,2.8666666666666667,9.39465709351695,0.9965116279069768,3.366354935507143,0.09877745493106005,False,162.0,post-optimal
frost_cycle_000020,2026-07-20 12:57:40,2.8833333333333333,9.456405452134494,0.996242774566474,3.3681692517971875,0.09936964733911191,False,163.0,post-optimal
frost_cycle_000020,2026-07-20 12:58:40,2.9,9.510919878722905,0.9953065134099617,3.3676505682169706,0.09920034914117859,False,164.0,post-optimal
frost_cycle_000020,2026-07-20 12:59:40,2.9166666666666665,9.57645340262971,0.9953333333333333,3.370642979913449,0.1001770716113144,False,165.0,post-optimal
frost_cycle_000020,2026-07-20 13:00:40,2.933333333333333,9.642789238442017,0.9953598484848485,3.373857725385388,0.10122636377318672,False,166.0,post-optimal
frost_cycle_000020,2026-07-20 13:01:40,2.95,9.709714834374,0.9953860640301319,3.3772243938445485,0.10232524356216421,False,167.0,post-optimal
frost_cycle_000020,2026-07-20 13:02:40,2.966666666666667,9.77717835925776,0.9954119850187266,3.380724375224845,0.10346763665707681,False,168.0,post-optimal
frost_cycle_000020,2026-07-20 13:03:40,2.9833333333333334,9.844517010090264,0.9954376163873371,3.3841491094270775,0.10458546909086253,False,169.0,post-optimal
frost_cycle_000020,2026-07-20 13:04:40,3.0,9.911853752518903,0.995462962962963,3.387537872200796,0.10569156045888706,False,170.0,post-optimal
frost_cycle_000020,2026-07-20 13:05:40,3.0166666666666666,9.979367684694338,0.9954880294659301,3.3909464392503206,0.10680411593785188,False,171.0,post-optimal
frost_cycle_000020,2026-07-20 13:06:40,3.033333333333333,10.046884217384104,0.9955128205128205,3.394320951115525,0.10790555581270733,False,172.0,post-optimal
frost_cycle_000020,2026-07-20 13:06:53,3.0369444444444444,10.056361661939738,0.9955181560413427,3.393469175794368,0.10762753654929491,False,172.21666666666667,post-optimal
