representation,condition,experiment_id,cycle_name,camera_role,cosine_similarity
efficientnet,gamma_2p2,exp_20260731,frost_cycle_000075,extreme,0.9233460161796356
efficientnet,gamma_2p2,exp_20260731,frost_cycle_000075,extreme,0.9197528208153466
efficientnet,gamma_2p2,exp_20260731,frost_cycle_000075,extreme,0.920260618083755
efficientnet,gamma_2p2,exp_20260731,frost_cycle_000075,front,0.9053920079405755
efficientnet,gamma_2p2,exp_20260731,frost_cycle_000075,front,0.9323319884852258
efficientnet,gamma_2p2,exp_20260731,frost_cycle_000075,front,0.9300083419573877
efficientnet,gamma_2p2,exp_20260731,frost_cycle_000075,left,0.9592711496485001
efficientnet,gamma_2p2,exp_20260731,frost_cycle_000075,left,0.9603660993030824
efficientnet,gamma_2p2,exp_20260731,frost_cycle_000075,left,0.9391011310293885
efficientnet,gamma_2p2,exp_20260731,frost_cycle_000075,left_close,0.8921657671150862
efficientnet,gamma_2p2,exp_20260731,frost_cycle_000075,left_close,0.9308009933935912
efficientnet,gamma_2p2,exp_20260731,frost_cycle_000075,left_close,0.9022678480909503
efficientnet,gamma_2p2,exp_20260731,frost_cycle_000075,top,0.8980884994878747
efficientnet,gamma_2p2,exp_20260731,frost_cycle_000075,top,0.9190179137588956
efficientnet,gamma_2p2,exp_20260731,frost_cycle_000075,top,0.9310776180784703
efficientnet,gamma_2p2,exp_20260731,frost_cycle_000075,top_close,0.8905138100161737
efficientnet,gamma_2p2,exp_20260731,frost_cycle_000075,top_close,0.9313726659405099
efficientnet,gamma_2p2,exp_20260731,frost_cycle_000075,top_close,0.921131243836273
efficientnet,gamma_2p2,exp_20260731,frost_cycle_000075,extreme,0.9380225861564605
efficientnet,gamma_2p2,exp_20260731,frost_cycle_000075,extreme,0.9407226030594231
efficientnet,gamma_2p2,exp_20260731,frost_cycle_000075,extreme,0.9389000048503543
efficientnet,gamma_2p2,exp_20260731,frost_cycle_000075,front,0.9678575798180095
efficientnet,gamma_2p2,exp_20260731,frost_cycle_000075,front,0.9553805500076816
efficientnet,gamma_2p2,exp_20260731,frost_cycle_000075,front,0.9749221453434729
efficientnet,gamma_2p2,exp_20260731,frost_cycle_000075,left,0.9594579734817267
efficientnet,gamma_2p2,exp_20260731,frost_cycle_000075,left,0.9563819149452131
efficientnet,gamma_2p2,exp_20260731,frost_cycle_000075,left,0.9579412959317968
efficientnet,gamma_2p2,exp_20260731,frost_cycle_000075,left_close,0.953072598859486
efficientnet,gamma_2p2,exp_20260731,frost_cycle_000075,left_close,0.9697283649430383
efficientnet,gamma_2p2,exp_20260731,frost_cycle_000075,left_close,0.960561980570788
efficientnet,gamma_2p2,exp_20260731,frost_cycle_000075,top,0.9038225598783022
efficientnet,gamma_2p2,exp_20260731,frost_cycle_000075,top,0.9219757723508394
efficientnet,gamma_2p2,exp_20260731,frost_cycle_000075,top,0.9392303433470237
efficientnet,gamma_2p2,exp_20260731,frost_cycle_000075,top_close,0.9607212899979891
efficientnet,gamma_2p2,exp_20260731,frost_cycle_000075,top_close,0.9690752671776021
efficientnet,gamma_2p2,exp_20260731,frost_cycle_000075,top_close,0.9611954848379326
efficientnet,gamma_2p2,exp_20260731,frost_cycle_000076,extreme,0.9405880179280445
efficientnet,gamma_2p2,exp_20260731,frost_cycle_000076,extreme,0.9118341959489505
efficientnet,gamma_2p2,exp_20260731,frost_cycle_000076,extreme,0.9240598845494039
efficientnet,gamma_2p2,exp_20260731,frost_cycle_000076,front,0.9488062575679431
efficientnet,gamma_2p2,exp_20260731,frost_cycle_000076,front,0.9023769244650668
efficientnet,gamma_2p2,exp_20260731,frost_cycle_000076,front,0.9201386016194668
efficientnet,gamma_2p2,exp_20260731,frost_cycle_000076,left,0.9661817986507937
efficientnet,gamma_2p2,exp_20260731,frost_cycle_000076,left,0.9560052938225146
efficientnet,gamma_2p2,exp_20260731,frost_cycle_000076,left,0.9368512768685073
efficientnet,gamma_2p2,exp_20260731,frost_cycle_000076,left_close,0.9727606000622349
efficientnet,gamma_2p2,exp_20260731,frost_cycle_000076,left_close,0.9490740035292914
efficientnet,gamma_2p2,exp_20260731,frost_cycle_000076,left_close,0.9086010825131554
efficientnet,gamma_2p2,exp_20260731,frost_cycle_000076,top,0.9262741589347012
efficientnet,gamma_2p2,exp_20260731,frost_cycle_000076,top,0.8945224696559827
efficientnet,gamma_2p2,exp_20260731,frost_cycle_000076,top,0.9151537613083227
efficientnet,gamma_2p2,exp_20260731,frost_cycle_000076,top_close,0.967496295446383
efficientnet,gamma_2p2,exp_20260731,frost_cycle_000076,top_close,0.9396052590626348
efficientnet,gamma_2p2,exp_20260731,frost_cycle_000076,top_close,0.9202995050545785
dinov2,gamma_2p2_sensor_noise,exp_20260729,frost_cycle_000060,extreme,0.8932998613103639
dinov2,gamma_2p2_sensor_noise,exp_20260729,frost_cycle_000060,extreme,0.9009066986499116
dinov2,gamma_2p2_sensor_noise,exp_20260729,frost_cycle_000060,extreme,0.8402082202026618
dinov2,gamma_2p2_sensor_noise,exp_20260729,frost_cycle_000060,front,0.8514523164914981
dinov2,gamma_2p2_sensor_noise,exp_20260729,frost_cycle_000060,front,0.8657205085270678
dinov2,gamma_2p2_sensor_noise,exp_20260729,frost_cycle_000060,front,0.6965906318829922
dinov2,gamma_2p2_sensor_noise,exp_20260729,frost_cycle_000060,left,0.9075353333688294
dinov2,gamma_2p2_sensor_noise,exp_20260729,frost_cycle_000060,left,0.8968141151962802
dinov2,gamma_2p2_sensor_noise,exp_20260729,frost_cycle_000060,left,0.909716091112445
dinov2,gamma_2p2_sensor_noise,exp_20260729,frost_cycle_000060,left_close,0.9430962761107631
dinov2,gamma_2p2_sensor_noise,exp_20260729,frost_cycle_000060,left_close,0.891556912889186
dinov2,gamma_2p2_sensor_noise,exp_20260729,frost_cycle_000060,left_close,0.9130642009112457
dinov2,gamma_2p2_sensor_noise,exp_20260729,frost_cycle_000060,top,0.9323115910030463
dinov2,gamma_2p2_sensor_noise,exp_20260729,frost_cycle_000060,top,0.8654391672591162
dinov2,gamma_2p2_sensor_noise,exp_20260729,frost_cycle_000060,top,0.8255514301243645
dinov2,gamma_2p2_sensor_noise,exp_20260729,frost_cycle_000060,top_close,0.8685875139239639
dinov2,gamma_2p2_sensor_noise,exp_20260729,frost_cycle_000060,top_close,0.8295527043269085
dinov2,gamma_2p2_sensor_noise,exp_20260729,frost_cycle_000060,top_close,0.7422835025307402
dinov2,gamma_2p2_sensor_noise,exp_20260729,frost_cycle_000060,extreme,0.9341580819858631
dinov2,gamma_2p2_sensor_noise,exp_20260729,frost_cycle_000060,extreme,0.9157717895651397
dinov2,gamma_2p2_sensor_noise,exp_20260729,frost_cycle_000060,extreme,0.904840026466695
dinov2,gamma_2p2_sensor_noise,exp_20260729,frost_cycle_000060,front,0.9115895516203515
dinov2,gamma_2p2_sensor_noise,exp_20260729,frost_cycle_000060,front,0.9163304914548797
dinov2,gamma_2p2_sensor_noise,exp_20260729,frost_cycle_000060,front,0.9108864898198494
dinov2,gamma_2p2_sensor_noise,exp_20260729,frost_cycle_000060,left,0.9599489608031471
dinov2,gamma_2p2_sensor_noise,exp_20260729,frost_cycle_000060,left,0.9671310265763532
dinov2,gamma_2p2_sensor_noise,exp_20260729,frost_cycle_000060,left,0.9430834827295416
dinov2,gamma_2p2_sensor_noise,exp_20260729,frost_cycle_000060,left_close,0.8809522313803844
dinov2,gamma_2p2_sensor_noise,exp_20260729,frost_cycle_000060,left_close,0.919045415268343
dinov2,gamma_2p2_sensor_noise,exp_20260729,frost_cycle_000060,left_close,0.9280187369184472
dinov2,gamma_2p2_sensor_noise,exp_20260729,frost_cycle_000060,top,0.9366260725176988
dinov2,gamma_2p2_sensor_noise,exp_20260729,frost_cycle_000060,top,0.9453226478886677
dinov2,gamma_2p2_sensor_noise,exp_20260729,frost_cycle_000060,top,0.9266408201549962
dinov2,gamma_2p2_sensor_noise,exp_20260729,frost_cycle_000060,top_close,0.9473128698958944
dinov2,gamma_2p2_sensor_noise,exp_20260729,frost_cycle_000060,top_close,0.9454065297087658
dinov2,gamma_2p2_sensor_noise,exp_20260729,frost_cycle_000060,top_close,0.9209170362293344
dinov2,gamma_2p2_sensor_noise,exp_20260729,frost_cycle_000061,extreme,0.9285791754822263
dinov2,gamma_2p2_sensor_noise,exp_20260729,frost_cycle_000061,extreme,0.9049704490944415
dinov2,gamma_2p2_sensor_noise,exp_20260729,frost_cycle_000061,extreme,0.8336717027088444
dinov2,gamma_2p2_sensor_noise,exp_20260729,frost_cycle_000061,front,0.8907996369613922
dinov2,gamma_2p2_sensor_noise,exp_20260729,frost_cycle_000061,front,0.7863393824683637
dinov2,gamma_2p2_sensor_noise,exp_20260729,frost_cycle_000061,front,0.6476473639601449
dinov2,gamma_2p2_sensor_noise,exp_20260729,frost_cycle_000061,left,0.9633904533551396
dinov2,gamma_2p2_sensor_noise,exp_20260729,frost_cycle_000061,left,0.8748564848992992
dinov2,gamma_2p2_sensor_noise,exp_20260729,frost_cycle_000061,left,0.898214440453379
dinov2,gamma_2p2_sensor_noise,exp_20260729,frost_cycle_000061,left_close,0.9422373281504629
dinov2,gamma_2p2_sensor_noise,exp_20260729,frost_cycle_000061,left_close,0.8973430435170333
dinov2,gamma_2p2_sensor_noise,exp_20260729,frost_cycle_000061,left_close,0.8730887170895386
dinov2,gamma_2p2_sensor_noise,exp_20260729,frost_cycle_000061,top,0.9475342678700427
dinov2,gamma_2p2_sensor_noise,exp_20260729,frost_cycle_000061,top,0.8707719334732286
dinov2,gamma_2p2_sensor_noise,exp_20260729,frost_cycle_000061,top,0.7980634579939726
dinov2,gamma_2p2_sensor_noise,exp_20260729,frost_cycle_000061,top_close,0.9579801835796827
dinov2,gamma_2p2_sensor_noise,exp_20260729,frost_cycle_000061,top_close,0.905498642979302
dinov2,gamma_2p2_sensor_noise,exp_20260729,frost_cycle_000061,top_close,0.7813844752106145
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000063,extreme,0.9231535873545258
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000063,extreme,0.8986532830064666
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000063,extreme,0.879144793153413
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000063,front,0.8874721024738835
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000063,front,0.859000137058307
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000063,front,0.84686593804004
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000063,left,0.9290543728868766
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000063,left,0.8310718303346909
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000063,left,0.7972911964143862
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000063,left_close,0.9194286500093944
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000063,left_close,0.848141086534993
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000063,left_close,0.8481114555888773
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000063,top,0.9397107792715099
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000063,top,0.9002908576621316
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000063,top,0.8726270488950968
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000063,top_close,0.922926609930756
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000063,top_close,0.7964342703527827
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000063,top_close,0.7612356292342134
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000063,extreme,0.9314874232925417
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000063,extreme,0.9323373536095726
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000063,extreme,0.9443014375649267
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000063,front,0.8684991368401136
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000063,front,0.8813376793567589
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000063,front,0.8975817731656075
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000063,left,0.9310157126639854
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000063,left,0.9496149370566743
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000063,left,0.9330428682313008
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000063,left_close,0.9449032295907621
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000063,left_close,0.9440358500292919
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000063,left_close,0.9294769054201877
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000063,top,0.8588763080312858
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000063,top,0.9266348260922842
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000063,top,0.9176668747967497
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000063,top_close,0.9103956934070782
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000063,top_close,0.9140353005718144
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000063,top_close,0.952186632537931
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000064,extreme,0.934075296519245
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000064,extreme,0.8850948959602766
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000064,extreme,0.887177548715885
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000064,front,0.8774694805196782
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000064,front,0.8857980691352916
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000064,front,0.813855414268264
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000064,left,0.8662595561083634
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000064,left,0.7646372140259732
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000064,left,0.808013072780715
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000064,left_close,0.8923214684688904
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000064,left_close,0.8488062799922509
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000064,left_close,0.7783299906609112
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000064,top,0.9233397524010619
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000064,top,0.8086070492068527
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000064,top,0.8543280894480316
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000064,top_close,0.9413190865000106
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000064,top_close,0.8841519912997174
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000064,top_close,0.7859826167162044
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000064,extreme,0.9401631355626928
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000064,extreme,0.9308208211093123
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000064,extreme,0.9322304253770436
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000064,front,0.9120288324712263
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000064,front,0.8813862631549493
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000064,front,0.8668959179964475
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000064,left,0.9117057060996769
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000064,left,0.9300327148367952
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000064,left,0.909011242363551
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000064,left_close,0.8960108501490024
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000064,left_close,0.8631034134901445
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000064,left_close,0.8901953251059077
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000064,top,0.915249981142747
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000064,top,0.9472826345174175
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000064,top,0.9384318941839294
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000064,top_close,0.9591401601323364
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000064,top_close,0.9631632261620126
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000064,top_close,0.9487709590439628
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000065,extreme,0.9049925431467337
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000065,extreme,0.9020818786807231
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000065,extreme,0.8897579684801081
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000065,front,0.9190890823544137
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000065,front,0.8911591740272811
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000065,front,0.7689139509884334
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000065,left,0.8003326010623205
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000065,left,0.7873404910899772
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000065,left,0.7529358925319055
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000065,left_close,0.9230605865612691
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000065,left_close,0.9101756347220921
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000065,left_close,0.8744628316259522
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000065,top,0.9414442864745888
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000065,top,0.9048485422820585
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000065,top,0.844459962278205
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000065,top_close,0.9588343647175396
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000065,top_close,0.892656502997999
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000065,top_close,0.8484625561478032
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000066,extreme,0.9059946889222825
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000066,extreme,0.8851134376602998
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000066,extreme,0.8464024133889856
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000066,front,0.8919458560073629
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000066,front,0.8438615621303264
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000066,front,0.7380999939328121
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000066,left,0.8825075894147981
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000066,left,0.6960612934869186
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000066,left,0.7383499788002362
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000066,left_close,0.8988122981534477
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000066,left_close,0.8267439826515222
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000066,left_close,0.8859690144364198
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000066,top,0.9221808855003198
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000066,top,0.8487673320085426
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000066,top,0.8324301268488398
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000066,top_close,0.9031116922745743
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000066,top_close,0.8697066758802177
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000066,top_close,0.787654800463879
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000066,extreme,0.9287851000321842
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000066,extreme,0.930702019231757
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000066,extreme,0.9227072456338489
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000066,front,0.9337840024213742
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000066,front,0.9132172860423147
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000066,front,0.9164434832179349
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000066,left,0.9075038731681146
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000066,left,0.8838578526421164
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000066,left,0.8803499589310434
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000066,left_close,0.9112778169831073
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000066,left_close,0.9012296117687759
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000066,left_close,0.8990760598006797
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000066,top,0.9364199053092899
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000066,top,0.9531273589909945
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000066,top,0.954970864022244
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000066,top_close,0.9458484737594175
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000066,top_close,0.9470905348624933
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000066,top_close,0.928660851126787
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000067,extreme,0.90017110596431
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000067,extreme,0.8779635172750034
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000067,extreme,0.8371340144792351
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000067,front,0.9082409143404029
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000067,front,0.8468621649435355
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000067,front,0.7217744938866849
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000067,left,0.8700204096122884
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000067,left,0.8158075526633944
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000067,left,0.6854673465745038
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000067,left_close,0.9269755352595954
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000067,left_close,0.8916466722477809
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000067,left_close,0.8784322133130132
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000067,top,0.9154822155649279
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000067,top,0.8764579448387025
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000067,top,0.8552483227788951
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000067,top_close,0.9249035872531034
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000067,top_close,0.8589605446530846
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000067,top_close,0.8033422412551671
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000067,extreme,0.9261210461408618
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000067,extreme,0.9131528907376053
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000067,extreme,0.9282578218544048
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000067,front,0.9295719566614931
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000067,front,0.9217452303337114
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000067,front,0.9084642749170531
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000067,left,0.8213604093041924
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000067,left,0.8197092171116809
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000067,left,0.8796642141954417
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000067,left_close,0.9004054536751284
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000067,left_close,0.9017118929018287
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000067,left_close,0.9012238864104474
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000067,top,0.9500183945272086
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000067,top,0.9427035128663316
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000067,top,0.9429374321881092
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000067,top_close,0.9498457301865042
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000067,top_close,0.9495619819314665
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000067,top_close,0.9242777154572864
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000068,extreme,0.9139362262455469
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000068,extreme,0.864126473402149
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000068,extreme,0.8742303480265118
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000068,front,0.9147702278763312
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000068,front,0.8421730776761454
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000068,front,0.726782034608022
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000068,left,0.8820580186374966
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000068,left,0.7898760259592411
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000068,left,0.6775400542119947
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000068,left_close,0.902097829932937
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000068,left_close,0.8488665894240037
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000068,left_close,0.8753544703070049
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000068,top,0.9380790054371534
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000068,top,0.9053411100484205
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000068,top,0.8198876816480435
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000068,top_close,0.9493042202101528
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000068,top_close,0.840792674546102
dinov2,gamma_2p2_sensor_noise,exp_20260730,frost_cycle_000068,top_close,0.7912469410345161
dinov2,gamma_2p2_sensor_noise,exp_20260731,frost_cycle_000070,extreme,0.926870455110745
dinov2,gamma_2p2_sensor_noise,exp_20260731,frost_cycle_000070,extreme,0.945766985755978
dinov2,gamma_2p2_sensor_noise,exp_20260731,frost_cycle_000070,extreme,0.9406511508508696
dinov2,gamma_2p2_sensor_noise,exp_20260731,frost_cycle_000070,front,0.8823819781789519
