experiment_id,evaluable,balanced_accuracy,macro_f1,auroc,balanced_misclassification_regret,image_count,cycle_count,camera_group,modality,regret_threshold
exp_20260727,True,0.8583333333333334,0.8563370553700933,0.9435185185185185,0.0016068479568487008,96,5,extreme,time,0.01
exp_20260728,True,0.9652777777777778,0.9572619132416839,0.9389467592592593,0.00039383945755213875,120,6,extreme,time,0.01
exp_20260729,True,0.9409722222222222,0.9317988064791134,0.9887152777777778,0.001259789385936127,120,6,extreme,time,0.01
exp_20260730,True,0.8506944444444444,0.8391534391534392,0.9212962962962963,0.0031704264889463644,120,6,extreme,time,0.01
exp_20260731,True,0.9404761904761905,0.9073788206236493,0.9659391534391534,0.0008936361683532521,120,7,extreme,time,0.01
exp_20260717,True,0.33333333333333337,0.32867132867132864,0.21527777777777776,0.03596679102066842,24,1,extreme,rgb_time,0.01
exp_20260720,True,0.5,0.3333333333333333,0.625,0.030933115435805875,24,1,extreme,rgb_time,0.01
exp_20260721,True,0.9791666666666667,0.9693617021276595,1.0,0.00022101937024184728,36,2,extreme,rgb_time,0.01
exp_20260723,True,0.9722222222222222,0.9593984962406015,0.9988425925925927,0.00035425125295918103,108,6,extreme,rgb_time,0.01
exp_20260724,True,0.9895833333333333,0.98788752703677,1.0,0.0003244866227973203,84,4,extreme,rgb_time,0.01
exp_20260727,True,0.925,0.9039039039039038,0.9458333333333334,0.0008730975026837629,96,5,extreme,rgb_time,0.01
exp_20260728,True,0.9652777777777778,0.9572619132416839,0.9528356481481481,0.00039383945755213875,120,6,extreme,rgb_time,0.01
exp_20260729,True,0.9375,0.9238095238095239,0.9499421296296297,0.0014014032742416832,120,6,extreme,rgb_time,0.01
exp_20260730,True,0.8645833333333333,0.8484848484848485,0.9348958333333334,0.002824394094898704,120,6,extreme,rgb_time,0.01
exp_20260731,True,0.9107142857142857,0.894829097283085,0.9679232804232805,0.0013577958510463646,120,7,extreme,rgb_time,0.01
exp_20260717,True,0.25,0.24812030075187969,0.21,0.048574535601319066,20,1,extreme,rgb,0.02
exp_20260720,True,0.5,0.3225806451612903,0.21818181818181814,0.03327290901759077,21,1,extreme,rgb,0.02
exp_20260721,True,1.0,1.0,1.0,0.0,32,2,extreme,rgb,0.02
exp_20260723,True,1.0,1.0,1.0,0.0,91,6,extreme,rgb,0.02
exp_20260724,True,0.9880952380952381,0.9804623901009444,1.0,0.0003708418546255089,60,4,extreme,rgb,0.02
exp_20260727,True,1.0,1.0,1.0,0.0,39,5,extreme,rgb,0.02
exp_20260728,True,1.0,1.0,1.0,0.0,72,6,extreme,rgb,0.02
exp_20260729,True,0.9509803921568627,0.9318539227677791,0.9745824255628177,0.0013893369028592118,78,6,extreme,rgb,0.02
exp_20260730,True,0.9078947368421053,0.9026086956521739,0.9574303405572755,0.0036523972695165718,72,6,extreme,rgb,0.02
exp_20260731,True,1.0,1.0,1.0,0.0,79,7,extreme,rgb,0.02
exp_20260717,True,1.0,1.0,1.0,0.0,20,1,extreme,time,0.02
exp_20260720,True,1.0,1.0,1.0,0.0,21,1,extreme,time,0.02
exp_20260721,True,1.0,1.0,1.0,0.0,32,2,extreme,time,0.02
exp_20260723,True,0.9609375,0.9373019153920352,1.0,0.001531524635444169,91,6,extreme,time,0.02
exp_20260724,True,0.8571428571428572,0.7916666666666667,0.8955026455026456,0.006136241479809292,60,4,extreme,time,0.02
exp_20260727,True,1.0,1.0,1.0,0.0,39,5,extreme,time,0.02
exp_20260728,True,1.0,1.0,1.0,0.0,72,6,extreme,time,0.02
exp_20260729,True,0.9520697167755992,0.9442857142857143,0.9803921568627451,0.0012882058326544102,78,6,extreme,time,0.02
exp_20260730,True,0.8753869969040248,0.8747826086956522,0.9287925696594427,0.003985087332421269,72,6,extreme,time,0.02
exp_20260731,True,1.0,1.0,1.0,0.0,79,7,extreme,time,0.02
exp_20260717,True,0.3,0.3,0.24,0.04178781758336486,20,1,extreme,rgb_time,0.02
exp_20260720,True,0.5,0.3225806451612903,0.8454545454545453,0.03327290901759077,21,1,extreme,rgb_time,0.02
exp_20260721,True,1.0,1.0,1.0,0.0,32,2,extreme,rgb_time,0.02
exp_20260723,True,1.0,1.0,1.0,0.0,91,6,extreme,rgb_time,0.02
exp_20260724,True,0.9880952380952381,0.9804623901009444,1.0,0.0003708418546255089,60,4,extreme,rgb_time,0.02
exp_20260727,True,1.0,1.0,1.0,0.0,39,5,extreme,rgb_time,0.02
exp_20260728,True,1.0,1.0,1.0,0.0,72,6,extreme,rgb_time,0.02
exp_20260729,True,0.9509803921568627,0.9318539227677791,0.9782135076252724,0.0013893369028592118,78,6,extreme,rgb_time,0.02
exp_20260730,True,0.9210526315789473,0.9166023166023166,0.9450464396284829,0.003142047573386452,72,6,extreme,rgb_time,0.02
exp_20260731,True,1.0,1.0,1.0,0.0,79,7,extreme,rgb_time,0.02
exp_20260717,True,0.21428571428571427,0.2,0.3142857142857143,0.05572410770689491,12,1,extreme,rgb,0.05
exp_20260720,True,0.5,0.3333333333333333,0.7551020408163265,0.04167937198972777,14,1,extreme,rgb,0.05
exp_20260721,True,1.0,1.0,1.0,0.0,24,2,extreme,rgb,0.05
exp_20260723,True,1.0,1.0,1.0,0.0,54,6,extreme,rgb,0.05
exp_20260724,True,1.0,1.0,1.0,0.0,37,4,extreme,rgb,0.05
exp_20260727,False,,,,,16,4,extreme,rgb,0.05
exp_20260728,False,,,,,15,6,extreme,rgb,0.05
exp_20260729,False,,,,,18,5,extreme,rgb,0.05
exp_20260730,True,0.75,0.6666666666666666,0.5,0.013231030490727274,3,2,extreme,rgb,0.05
exp_20260731,False,,,,,10,4,extreme,rgb,0.05
exp_20260717,True,1.0,1.0,1.0,0.0,12,1,extreme,time,0.05
exp_20260720,True,1.0,1.0,1.0,0.0,14,1,extreme,time,0.05
exp_20260721,True,1.0,1.0,1.0,0.0,24,2,extreme,time,0.05
exp_20260723,True,1.0,1.0,1.0,0.0,54,6,extreme,time,0.05
exp_20260724,True,0.9848484848484849,0.9367521367521368,1.0,0.0008069119937962006,37,4,extreme,time,0.05
exp_20260727,False,,,,,16,4,extreme,time,0.05
exp_20260728,False,,,,,15,6,extreme,time,0.05
exp_20260729,False,,,,,18,5,extreme,time,0.05
exp_20260730,True,0.5,0.4,1.0,0.025673895198431832,3,2,extreme,time,0.05
exp_20260731,False,,,,,10,4,extreme,time,0.05
exp_20260717,True,0.35714285714285715,0.29411764705882354,0.48571428571428577,0.04114884380965339,12,1,extreme,rgb_time,0.05
exp_20260720,True,0.5,0.3333333333333333,1.0,0.04167937198972777,14,1,extreme,rgb_time,0.05
exp_20260721,True,1.0,1.0,1.0,0.0,24,2,extreme,rgb_time,0.05
exp_20260723,True,1.0,1.0,1.0,0.0,54,6,extreme,rgb_time,0.05
exp_20260724,True,1.0,1.0,1.0,0.0,37,4,extreme,rgb_time,0.05
exp_20260727,False,,,,,16,4,extreme,rgb_time,0.05
exp_20260728,False,,,,,15,6,extreme,rgb_time,0.05
exp_20260729,False,,,,,18,5,extreme,rgb_time,0.05
exp_20260730,True,0.75,0.6666666666666666,0.5,0.013231030490727274,3,2,extreme,rgb_time,0.05
exp_20260731,False,,,,,10,4,extreme,rgb_time,0.05
exp_20260717,False,,,,,4,1,extreme,rgb,0.1
exp_20260720,True,0.5,0.45454545454545453,0.6,0.05363749074100142,6,1,extreme,rgb,0.1
exp_20260721,True,0.5,0.4166666666666667,1.0,0.0591081794292524,14,2,extreme,rgb,0.1
exp_20260723,False,,,,,34,6,extreme,rgb,0.1
exp_20260724,False,,,,,23,4,extreme,rgb,0.1
exp_20260727,False,,,,,3,3,extreme,rgb,0.1
exp_20260728,False,,,,,1,1,extreme,rgb,0.1
exp_20260717,False,,,,,4,1,extreme,time,0.1
exp_20260720,True,1.0,1.0,1.0,0.0,6,1,extreme,time,0.1
exp_20260721,True,0.875,0.9047619047619047,1.0,0.013367412725375187,14,2,extreme,time,0.1
exp_20260723,False,,,,,34,6,extreme,time,0.1
exp_20260724,False,,,,,23,4,extreme,time,0.1
exp_20260727,False,,,,,3,3,extreme,time,0.1
exp_20260728,False,,,,,1,1,extreme,time,0.1
exp_20260717,False,,,,,4,1,extreme,rgb_time,0.1
exp_20260720,True,0.5,0.45454545454545453,0.6,0.05363749074100142,6,1,extreme,rgb_time,0.1
exp_20260721,True,0.5,0.4166666666666667,1.0,0.0591081794292524,14,2,extreme,rgb_time,0.1
exp_20260723,False,,,,,34,6,extreme,rgb_time,0.1
exp_20260724,False,,,,,23,4,extreme,rgb_time,0.1
exp_20260727,False,,,,,3,3,extreme,rgb_time,0.1
exp_20260728,False,,,,,1,1,extreme,rgb_time,0.1
exp_20260715,True,1.0,1.0,1.0,0.0,48,1,top_pair,rgb,0.01
exp_20260717,True,0.9583333333333333,0.9582608695652174,1.0,0.0005718048505988555,48,1,top_pair,rgb,0.01
exp_20260720,True,1.0,1.0,1.0,0.0,48,1,top_pair,rgb,0.01
exp_20260721,True,1.0,1.0,1.0,0.0,72,2,top_pair,rgb,0.01
exp_20260723,True,0.9375,0.919732441471572,0.9822530864197531,0.001217185375534478,216,6,top_pair,rgb,0.01
exp_20260724,True,0.9270833333333333,0.926884996191927,0.9906684027777778,0.0014225460023825427,192,4,top_pair,rgb,0.01
exp_20260727,True,0.9208333333333334,0.8987313660716765,0.9314814814814816,0.0009333966773458331,192,5,top_pair,rgb,0.01
exp_20260728,True,0.9652777777777778,0.9572619132416839,0.9589120370370371,0.00039383945755213875,240,6,top_pair,rgb,0.01
exp_20260729,True,0.9340277777777778,0.919660318187424,0.9119646990740741,0.0014632679474705914,240,6,top_pair,rgb,0.01
exp_20260730,True,0.8819444444444444,0.8578496272036792,0.8510561342592593,0.0030190336602429323,240,6,top_pair,rgb,0.01
exp_20260731,True,0.9196428571428572,0.8773633111905978,0.9270833333333333,0.0012615131342862576,240,7,top_pair,rgb,0.01
exp_20260715,True,0.9583333333333333,0.9582608695652174,0.9999999999999999,0.0004217722526858483,48,1,top_pair,time,0.01
exp_20260717,True,1.0,1.0,1.0,0.0,48,1,top_pair,time,0.01
exp_20260720,True,1.0,1.0,1.0,0.0,48,1,top_pair,time,0.01
exp_20260721,True,1.0,1.0,1.0,0.0,72,2,top_pair,time,0.01
exp_20260723,True,0.9027777777777778,0.8647584973166369,0.9729938271604939,0.0032256393172185546,216,6,top_pair,time,0.01
exp_20260724,True,0.7708333333333333,0.7581310123683005,0.853298611111111,0.008394103313318284,192,4,top_pair,time,0.01
exp_20260727,True,0.8722222222222222,0.8680714612918004,0.9439814814814815,0.0014521385944497034,192,5,top_pair,time,0.01
exp_20260728,True,0.9652777777777778,0.9572619132416839,0.9447337962962963,0.00039383945755213875,240,6,top_pair,time,0.01
exp_20260729,True,0.9409722222222222,0.9317988064791134,0.9852430555555556,0.001259789385936127,240,6,top_pair,time,0.01
exp_20260730,True,0.8506944444444444,0.8391534391534392,0.9192708333333334,0.003170426502841844,240,6,top_pair,time,0.01
exp_20260731,True,0.9345238095238095,0.8987030926252781,0.9679232804232804,0.0009660283148832055,240,7,top_pair,time,0.01
exp_20260715,True,1.0,1.0,1.0,0.0,48,1,top_pair,rgb_time,0.01
exp_20260717,True,1.0,1.0,1.0,0.0,48,1,top_pair,rgb_time,0.01
exp_20260720,True,1.0,1.0,1.0,0.0,48,1,top_pair,rgb_time,0.01
exp_20260721,True,1.0,1.0,1.0,0.0,72,2,top_pair,rgb_time,0.01
exp_20260723,True,0.9513888888888888,0.9390977443609023,0.9952739197530864,0.0006510779799644511,216,6,top_pair,rgb_time,0.01
exp_20260724,True,0.984375,0.9843711843711844,0.9869791666666666,0.00018892720088941825,192,4,top_pair,rgb_time,0.01
exp_20260727,True,0.925,0.9039039039039038,0.9383101851851852,0.0008730975026837629,192,5,top_pair,rgb_time,0.01
exp_20260728,True,0.9652777777777778,0.9572619132416839,0.9739583333333334,0.00039383945755213875,240,6,top_pair,rgb_time,0.01
exp_20260729,True,0.9375,0.9238095238095239,0.9424189814814815,0.0014014032742416832,240,6,top_pair,rgb_time,0.01
exp_20260730,True,0.8854166666666667,0.8619607843137256,0.8778211805555556,0.0028950738231202835,240,6,top_pair,rgb_time,0.01
exp_20260731,True,0.9196428571428572,0.8773633111905978,0.9275793650793651,0.0012615131342862576,240,7,top_pair,rgb_time,0.01
exp_20260715,True,1.0,1.0,1.0,0.0,42,1,top_pair,rgb,0.02
exp_20260717,True,1.0,1.0,1.0,0.0,40,1,top_pair,rgb,0.02
exp_20260720,True,1.0,1.0,1.0,0.0,42,1,top_pair,rgb,0.02
exp_20260721,True,1.0,1.0,1.0,0.0,64,2,top_pair,rgb,0.02
exp_20260723,True,0.9765625,0.9616842105263157,0.9998553240740741,0.0008023744065128364,182,6,top_pair,rgb,0.02
exp_20260724,True,0.9347826086956521,0.9472591362126246,1.0,0.0016716543010979936,127,4,top_pair,rgb,0.02
exp_20260727,True,1.0,1.0,1.0,0.0,78,5,top_pair,rgb,0.02
exp_20260728,True,1.0,1.0,1.0,0.0,144,6,top_pair,rgb,0.02
exp_20260729,True,0.9509803921568627,0.9318539227677791,0.9544299201161947,0.0013893369028592118,156,6,top_pair,rgb,0.02
exp_20260730,True,0.8947368421052632,0.8885448916408669,0.909249226006192,0.004122139810191871,144,6,top_pair,rgb,0.02
exp_20260731,True,0.9846938775510203,0.9800328573233918,1.0,0.0003422944813800894,158,7,top_pair,rgb,0.02
exp_20260715,True,0.9545454545454546,0.9523809523809523,1.0,0.0011748286663327448,42,1,top_pair,time,0.02
exp_20260717,True,1.0,1.0,1.0,0.0,40,1,top_pair,time,0.02
exp_20260720,True,1.0,1.0,1.0,0.0,42,1,top_pair,time,0.02
exp_20260721,True,1.0,1.0,1.0,0.0,64,2,top_pair,time,0.02
exp_20260723,True,0.953125,0.9254098360655738,1.0,0.0017553577270760787,182,6,top_pair,time,0.02
exp_20260724,True,0.8641975308641976,0.824937343358396,0.9237788513150832,0.005747749533719052,127,4,top_pair,time,0.02
exp_20260727,True,1.0,1.0,1.0,0.0,78,5,top_pair,time,0.02
exp_20260728,True,1.0,1.0,1.0,0.0,144,6,top_pair,time,0.02
exp_20260729,True,0.9520697167755992,0.9442857142857143,0.981118373275236,0.0012882058326544102,156,6,top_pair,time,0.02
exp_20260730,True,0.8753869969040248,0.8747826086956522,0.9311145510835913,0.003985087332421269,144,6,top_pair,time,0.02
exp_20260731,True,1.0,1.0,1.0,0.0,158,7,top_pair,time,0.02
exp_20260715,True,1.0,1.0,1.0,0.0,42,1,top_pair,rgb_time,0.02
exp_20260717,True,1.0,1.0,1.0,0.0,40,1,top_pair,rgb_time,0.02
exp_20260720,True,1.0,1.0,1.0,0.0,42,1,top_pair,rgb_time,0.02
exp_20260721,True,1.0,1.0,1.0,0.0,64,2,top_pair,rgb_time,0.02
exp_20260723,True,0.99609375,0.9934520597229718,1.0,8.275179324827803e-05,182,6,top_pair,rgb_time,0.02
exp_20260724,True,1.0,1.0,1.0,0.0,127,4,top_pair,rgb_time,0.02
exp_20260727,True,1.0,1.0,1.0,0.0,78,5,top_pair,rgb_time,0.02
exp_20260728,True,1.0,1.0,1.0,0.0,144,6,top_pair,rgb_time,0.02
exp_20260729,True,0.9509803921568627,0.9318539227677791,0.9856572258533043,0.0013893369028592118,156,6,top_pair,rgb_time,0.02
exp_20260730,True,0.9078947368421053,0.9026086956521739,0.9216331269349844,0.0036523972695165718,144,6,top_pair,rgb_time,0.02
exp_20260731,True,0.9897959183673469,0.9866486395132669,1.0,0.00021830543986127578,158,7,top_pair,rgb_time,0.02
exp_20260715,True,1.0,1.0,1.0,0.0,20,1,top_pair,rgb,0.05
exp_20260717,True,1.0,1.0,1.0,0.0,24,1,top_pair,rgb,0.05
exp_20260720,True,1.0,1.0,1.0,0.0,28,1,top_pair,rgb,0.05
exp_20260721,True,1.0,1.0,1.0,0.0,48,2,top_pair,rgb,0.05
exp_20260723,True,0.875,0.9208791208791209,1.0,0.007449185872486767,108,6,top_pair,rgb,0.05
exp_20260724,True,1.0,1.0,1.0,0.0,72,4,top_pair,rgb,0.05
exp_20260727,False,,,,,32,4,top_pair,rgb,0.05
exp_20260728,False,,,,,30,6,top_pair,rgb,0.05
exp_20260729,False,,,,,36,5,top_pair,rgb,0.05
exp_20260730,True,0.75,0.6666666666666666,0.75,0.013231030490727274,6,2,top_pair,rgb,0.05
exp_20260731,False,,,,,26,4,top_pair,rgb,0.05
exp_20260715,True,1.0,1.0,1.0,0.0,20,1,top_pair,time,0.05
exp_20260717,True,1.0,1.0,1.0,0.0,24,1,top_pair,time,0.05
exp_20260720,True,1.0,1.0,1.0,0.0,28,1,top_pair,time,0.05
exp_20260721,True,1.0,1.0,1.0,0.0,48,2,top_pair,time,0.05
exp_20260723,True,0.9895833333333333,0.9562753036437247,1.0,0.0006532177766234317,108,6,top_pair,time,0.05
exp_20260724,True,0.9609375,0.8606271777003485,1.0,0.0023440651732415116,72,4,top_pair,time,0.05
exp_20260727,False,,,,,32,4,top_pair,time,0.05
exp_20260728,False,,,,,30,6,top_pair,time,0.05
exp_20260729,False,,,,,36,5,top_pair,time,0.05
exp_20260730,True,0.5,0.4,1.0,0.025673895198431832,6,2,top_pair,time,0.05
exp_20260731,False,,,,,26,4,top_pair,time,0.05
exp_20260715,True,1.0,1.0,1.0,0.0,20,1,top_pair,rgb_time,0.05
exp_20260717,True,1.0,1.0,1.0,0.0,24,1,top_pair,rgb_time,0.05
exp_20260720,True,1.0,1.0,1.0,0.0,28,1,top_pair,rgb_time,0.05
exp_20260721,True,1.0,1.0,1.0,0.0,48,2,top_pair,rgb_time,0.05
exp_20260723,True,1.0,1.0,1.0,0.0,108,6,top_pair,rgb_time,0.05
exp_20260724,True,1.0,1.0,1.0,0.0,72,4,top_pair,rgb_time,0.05
exp_20260727,False,,,,,32,4,top_pair,rgb_time,0.05
exp_20260728,False,,,,,30,6,top_pair,rgb_time,0.05
exp_20260729,False,,,,,36,5,top_pair,rgb_time,0.05
exp_20260730,True,0.75,0.6666666666666666,0.875,0.013231030490727274,6,2,top_pair,rgb_time,0.05
exp_20260731,False,,,,,26,4,top_pair,rgb_time,0.05
exp_20260715,False,,,,,6,1,top_pair,rgb,0.1
exp_20260717,False,,,,,8,1,top_pair,rgb,0.1
exp_20260720,True,1.0,1.0,1.0,0.0,12,1,top_pair,rgb,0.1
exp_20260721,True,1.0,1.0,1.0,0.0,28,2,top_pair,rgb,0.1
exp_20260723,False,,,,,68,6,top_pair,rgb,0.1
exp_20260724,False,,,,,45,4,top_pair,rgb,0.1
exp_20260727,False,,,,,6,3,top_pair,rgb,0.1
exp_20260728,False,,,,,2,1,top_pair,rgb,0.1
exp_20260731,False,,,,,6,1,top_pair,rgb,0.1
exp_20260715,False,,,,,6,1,top_pair,time,0.1
exp_20260717,False,,,,,8,1,top_pair,time,0.1
exp_20260720,True,1.0,1.0,1.0,0.0,12,1,top_pair,time,0.1
exp_20260721,True,0.875,0.9047619047619047,1.0,0.013367412725375187,28,2,top_pair,time,0.1
exp_20260723,False,,,,,68,6,top_pair,time,0.1
exp_20260724,False,,,,,45,4,top_pair,time,0.1
exp_20260727,False,,,,,6,3,top_pair,time,0.1
exp_20260728,False,,,,,2,1,top_pair,time,0.1
exp_20260731,False,,,,,6,1,top_pair,time,0.1
exp_20260715,False,,,,,6,1,top_pair,rgb_time,0.1
exp_20260717,False,,,,,8,1,top_pair,rgb_time,0.1
exp_20260720,True,1.0,1.0,1.0,0.0,12,1,top_pair,rgb_time,0.1
exp_20260721,True,1.0,1.0,1.0,0.0,28,2,top_pair,rgb_time,0.1
exp_20260723,False,,,,,68,6,top_pair,rgb_time,0.1
exp_20260724,False,,,,,45,4,top_pair,rgb_time,0.1
exp_20260727,False,,,,,6,3,top_pair,rgb_time,0.1
exp_20260728,False,,,,,2,1,top_pair,rgb_time,0.1
exp_20260731,False,,,,,6,1,top_pair,rgb_time,0.1
exp_20260715,True,0.9583333333333333,0.9582608695652174,0.9965277777777777,0.0004217722526858483,48,1,left_pair,rgb,0.01
exp_20260717,True,1.0,1.0,1.0,0.0,48,1,left_pair,rgb,0.01
exp_20260720,True,1.0,1.0,1.0,0.0,48,1,left_pair,rgb,0.01
exp_20260721,True,1.0,1.0,1.0,0.0,72,2,left_pair,rgb,0.01
exp_20260723,True,0.90625,0.9148181011535049,0.9790702160493827,0.0031674603042782523,216,6,left_pair,rgb,0.01
exp_20260724,True,0.9114583333333333,0.9113404862148581,0.9742838541666666,0.0016352574841028208,192,4,left_pair,rgb,0.01
exp_20260727,True,0.9333333333333333,0.9142857142857144,0.9280092592592593,0.000788254753615264,192,5,left_pair,rgb,0.01
exp_20260728,True,0.9444444444444444,0.9398237696110037,0.9625289351851852,0.0006308170286517947,240,6,left_pair,rgb,0.01
exp_20260729,True,0.9375,0.9238095238095239,0.9343894675925926,0.0014014032742416832,240,6,left_pair,rgb,0.01
exp_20260730,True,0.8854166666666667,0.8619607843137256,0.8824508101851852,0.0028950738231202835,240,6,left_pair,rgb,0.01
exp_20260731,True,0.8624497991967872,0.8539877300613496,0.9447791164658634,0.0037567489420391757,238,7,left_pair,rgb,0.01
exp_20260715,True,0.9583333333333333,0.9582608695652174,1.0,0.0004217722526858483,48,1,left_pair,time,0.01
exp_20260717,True,1.0,1.0,1.0,0.0,48,1,left_pair,time,0.01
exp_20260720,True,1.0,1.0,1.0,0.0,48,1,left_pair,time,0.01
exp_20260721,True,1.0,1.0,1.0,0.0,72,2,left_pair,time,0.01
exp_20260723,True,0.9027777777777778,0.8647584973166369,0.9756944444444445,0.0032256393172185546,216,6,left_pair,time,0.01
exp_20260724,True,0.7760416666666667,0.7642153362844495,0.8563368055555556,0.008197537338623731,192,4,left_pair,time,0.01
exp_20260727,True,0.8583333333333334,0.8563370553700933,0.9425925925925926,0.0016068479568487008,192,5,left_pair,time,0.01
exp_20260728,True,0.9652777777777778,0.9572619132416839,0.9429976851851851,0.00039383945755213875,240,6,left_pair,time,0.01
exp_20260729,True,0.9409722222222222,0.9317988064791134,0.9855324074074074,0.001259789385936127,240,6,left_pair,time,0.01
exp_20260730,True,0.8506944444444444,0.8391534391534392,0.9186921296296298,0.003170426502841844,240,6,left_pair,time,0.01
exp_20260731,True,0.9337349397590362,0.8982510687912942,0.9672021419009371,0.0009776672268709673,238,7,left_pair,time,0.01
exp_20260715,True,0.9583333333333333,0.9582608695652174,0.9965277777777777,0.0004217722526858483,48,1,left_pair,rgb_time,0.01
exp_20260717,True,1.0,1.0,1.0,0.0,48,1,left_pair,rgb_time,0.01
exp_20260720,True,1.0,1.0,1.0,0.0,48,1,left_pair,rgb_time,0.01
exp_20260721,True,1.0,1.0,1.0,0.0,72,2,left_pair,rgb_time,0.01
exp_20260723,True,0.9027777777777778,0.9098386819554596,0.9788773148148148,0.003205361328710249,216,6,left_pair,rgb_time,0.01
exp_20260724,True,0.9114583333333334,0.9114367114367115,0.9752604166666666,0.0016327897057638622,192,4,left_pair,rgb_time,0.01
exp_20260727,True,0.9333333333333333,0.9142857142857144,0.937962962962963,0.000788254753615264,192,5,left_pair,rgb_time,0.01
exp_20260728,True,0.9496527777777778,0.9442050108192207,0.974681712962963,0.000551256218909745,240,6,left_pair,rgb_time,0.01
exp_20260729,True,0.9375,0.9238095238095239,0.9754050925925926,0.0014014032742416832,240,6,left_pair,rgb_time,0.01
exp_20260730,True,0.8854166666666667,0.8619607843137256,0.8873697916666666,0.0028950738231202835,240,6,left_pair,rgb_time,0.01
exp_20260731,True,0.8654618473895582,0.8583420561131293,0.956408969210174,0.0036835505922268637,238,7,left_pair,rgb_time,0.01
exp_20260715,True,1.0,1.0,1.0,0.0,42,1,left_pair,rgb,0.02
exp_20260717,True,1.0,1.0,1.0,0.0,40,1,left_pair,rgb,0.02
exp_20260720,True,1.0,1.0,1.0,0.0,42,1,left_pair,rgb,0.02
exp_20260721,True,1.0,1.0,1.0,0.0,64,2,left_pair,rgb,0.02
exp_20260723,True,0.8995949074074074,0.9172727272727272,0.9894386574074074,0.0043911101980093495,182,6,left_pair,rgb,0.02
exp_20260724,True,0.9239130434782609,0.9383556931544548,0.9965535524920467,0.0018283115824265245,128,4,left_pair,rgb,0.02
exp_20260727,True,1.0,1.0,1.0,0.0,78,5,left_pair,rgb,0.02
exp_20260728,True,1.0,1.0,1.0,0.0,144,6,left_pair,rgb,0.02
exp_20260729,True,0.9509803921568627,0.9318539227677791,0.9618736383442266,0.0013893369028592118,156,6,left_pair,rgb,0.02
exp_20260730,True,0.9078947368421053,0.9026086956521739,0.9115712074303405,0.0036523972695165718,144,6,left_pair,rgb,0.02
exp_20260731,True,0.9056776556776557,0.9148496240601505,0.9811355311355311,0.0035069636144783927,151,7,left_pair,rgb,0.02
exp_20260715,True,0.9545454545454546,0.9523809523809523,1.0,0.0011748286663327448,42,1,left_pair,time,0.02
exp_20260717,True,1.0,1.0,1.0,0.0,40,1,left_pair,time,0.02
exp_20260720,True,1.0,1.0,1.0,0.0,42,1,left_pair,time,0.02
exp_20260721,True,1.0,1.0,1.0,0.0,64,2,left_pair,time,0.02
exp_20260723,True,0.953125,0.9254098360655738,1.0,0.0017553577270760787,182,6,left_pair,time,0.02
exp_20260724,True,0.8597560975609756,0.8184397163120567,0.9247083775185578,0.006000048079145501,128,4,left_pair,time,0.02
exp_20260727,True,1.0,1.0,1.0,0.0,78,5,left_pair,time,0.02
exp_20260728,True,1.0,1.0,1.0,0.0,144,6,left_pair,time,0.02
exp_20260729,True,0.9520697167755992,0.9442857142857143,0.981118373275236,0.0012882058326544102,156,6,left_pair,time,0.02
exp_20260730,True,0.8753869969040248,0.8747826086956522,0.9295665634674922,0.003985087332421269,144,6,left_pair,time,0.02
exp_20260731,True,1.0,1.0,1.0,0.0,151,7,left_pair,time,0.02
exp_20260715,True,1.0,1.0,1.0,0.0,42,1,left_pair,rgb_time,0.02
exp_20260717,True,1.0,1.0,1.0,0.0,40,1,left_pair,rgb_time,0.02
exp_20260720,True,1.0,1.0,1.0,0.0,42,1,left_pair,rgb_time,0.02
exp_20260721,True,1.0,1.0,1.0,0.0,64,2,left_pair,rgb_time,0.02
exp_20260723,True,0.8810763888888888,0.9022556390977443,0.9921875,0.005251680501244001,182,6,left_pair,rgb_time,0.02
exp_20260724,True,0.9286850477200423,0.9390600557709311,0.9968186638388122,0.0018310970754199672,128,4,left_pair,rgb_time,0.02
exp_20260727,True,1.0,1.0,1.0,0.0,78,5,left_pair,rgb_time,0.02
exp_20260728,True,1.0,1.0,1.0,0.0,144,6,left_pair,rgb_time,0.02
exp_20260729,True,0.9509803921568627,0.9318539227677791,0.9887436456063907,0.0013893369028592118,156,6,left_pair,rgb_time,0.02
exp_20260730,True,0.9078947368421053,0.9026086956521739,0.9239551083591331,0.0036523972695165718,144,6,left_pair,rgb_time,0.02
exp_20260731,True,0.9111721611721613,0.9216546389321258,0.9948717948717949,0.0033894145314761676,151,7,left_pair,rgb_time,0.02
exp_20260715,True,1.0,1.0,1.0,0.0,20,1,left_pair,rgb,0.05
exp_20260717,True,1.0,1.0,1.0,0.0,24,1,left_pair,rgb,0.05
exp_20260720,True,1.0,1.0,1.0,0.0,28,1,left_pair,rgb,0.05
exp_20260721,True,1.0,1.0,1.0,0.0,48,2,left_pair,rgb,0.05
exp_20260723,True,0.75,0.8181818181818181,1.0,0.014898371744973535,108,6,left_pair,rgb,0.05
exp_20260724,True,1.0,1.0,1.0,0.0,73,4,left_pair,rgb,0.05
exp_20260727,False,,,,,32,4,left_pair,rgb,0.05
exp_20260728,False,,,,,30,6,left_pair,rgb,0.05
exp_20260729,False,,,,,36,5,left_pair,rgb,0.05
exp_20260730,True,0.75,0.6666666666666666,1.0,0.013231030490727274,6,2,left_pair,rgb,0.05
