camera_group,modality,regret_threshold,sample_retained_fraction,eligible_image_coverage,metric,estimate,lower,upper,experiment_count,evaluable_experiment_count
front,time,0.02,0.6719278466741826,0.49277349931427367,auroc,0.982704249029291,0.9610595526043375,1.0,11,11
front,time,0.02,0.6719278466741826,0.49277349931427367,balanced_misclassification_regret,0.0011968083345117763,0.00015957797518873442,0.0024657417017619043,11,11
front,rgb_time,0.02,0.6719278466741826,0.49277349931427367,balanced_accuracy,0.9809008737961445,0.9599884831015395,1.0,11,11
front,rgb_time,0.02,0.6719278466741826,0.49277349931427367,macro_f1,0.979518028059604,0.9575120983977694,1.0,11,11
front,rgb_time,0.02,0.6719278466741826,0.49277349931427367,auroc,0.9911021115871477,0.9766073184545836,1.0,11,11
front,rgb_time,0.02,0.6719278466741826,0.49277349931427367,balanced_misclassification_regret,0.0006251472059023867,0.0,0.0013750184106479412,11,11
front,rgb,0.05,0.24239007891770012,0.20023209199282624,balanced_accuracy,0.9642857142857143,0.8928571428571429,1.0,11,7
front,rgb,0.05,0.24239007891770012,0.20023209199282624,macro_f1,0.974025974025974,0.9220779220779222,1.0,11,7
front,rgb,0.05,0.24239007891770012,0.20023209199282624,auroc,1.0,1.0,1.0,11,7
front,rgb,0.05,0.24239007891770012,0.20023209199282624,balanced_misclassification_regret,0.0021283388207105048,0.0,0.006385016462131515,11,7
front,time,0.05,0.24239007891770012,0.20023209199282624,balanced_accuracy,0.9264069264069263,0.7835497835497834,1.0,11,7
front,time,0.05,0.24239007891770012,0.20023209199282624,macro_f1,0.9052503052503054,0.7338217338217339,1.0,11,7
front,time,0.05,0.24239007891770012,0.20023209199282624,auroc,1.0,1.0,1.0,11,7
front,time,0.05,0.24239007891770012,0.20023209199282624,balanced_misclassification_regret,0.003782972456032576,0.0,0.011118371084155957,11,7
front,rgb_time,0.05,0.24239007891770012,0.20023209199282624,balanced_accuracy,0.9642857142857143,0.8928571428571429,1.0,11,7
front,rgb_time,0.05,0.24239007891770012,0.20023209199282624,macro_f1,0.974025974025974,0.9220779220779222,1.0,11,7
front,rgb_time,0.05,0.24239007891770012,0.20023209199282624,auroc,1.0,1.0,1.0,11,7
front,rgb_time,0.05,0.24239007891770012,0.20023209199282624,balanced_misclassification_regret,0.0021283388207105048,0.0,0.006385016462131515,11,7
front,rgb,0.1,0.10259301014656144,0.08692900094946725,balanced_accuracy,1.0,1.0,1.0,9,2
front,rgb,0.1,0.10259301014656144,0.08692900094946725,macro_f1,1.0,1.0,1.0,9,2
front,rgb,0.1,0.10259301014656144,0.08692900094946725,auroc,1.0,1.0,1.0,9,2
front,rgb,0.1,0.10259301014656144,0.08692900094946725,balanced_misclassification_regret,0.0,0.0,0.0,9,2
front,time,0.1,0.10259301014656144,0.08692900094946725,balanced_accuracy,0.9375,0.875,1.0,9,2
front,time,0.1,0.10259301014656144,0.08692900094946725,macro_f1,0.9523809523809523,0.9047619047619047,1.0,9,2
front,time,0.1,0.10259301014656144,0.08692900094946725,auroc,1.0,1.0,1.0,9,2
front,time,0.1,0.10259301014656144,0.08692900094946725,balanced_misclassification_regret,0.006683706362687594,0.0,0.013367412725375187,9,2
front,rgb_time,0.1,0.10259301014656144,0.08692900094946725,balanced_accuracy,1.0,1.0,1.0,9,2
front,rgb_time,0.1,0.10259301014656144,0.08692900094946725,macro_f1,1.0,1.0,1.0,9,2
front,rgb_time,0.1,0.10259301014656144,0.08692900094946725,auroc,1.0,1.0,1.0,9,2
front,rgb_time,0.1,0.10259301014656144,0.08692900094946725,balanced_misclassification_regret,0.0,0.0,0.0,9,2
extreme,rgb,0.01,1.0,0.6543440105309346,balanced_accuracy,0.8337698412698412,0.6779747023809524,0.9530753968253969,10,10
extreme,rgb,0.01,1.0,0.6543440105309346,macro_f1,0.8053792050210923,0.6228079208876018,0.941233214696385,10,10
extreme,rgb,0.01,1.0,0.6543440105309346,auroc,0.8135276124338626,0.5802562003968255,0.9747833994708994,10,10
extreme,rgb,0.01,1.0,0.6543440105309346,balanced_misclassification_regret,0.008034403340875585,0.0007634140847681117,0.01795507629971309,10,10
extreme,time,0.01,1.0,0.6543440105309346,balanced_accuracy,0.9239781746031746,0.8791148313492063,0.9652777777777777,10,10
extreme,time,0.01,1.0,0.6543440105309346,macro_f1,0.9103785306378164,0.8597529159713823,0.9567418185649211,10,10
extreme,time,0.01,1.0,0.6543440105309346,auroc,0.9618562610229275,0.9344692804783951,0.98568572255291,10,10
extreme,time,0.01,1.0,0.6543440105309346,balanced_misclassification_regret,0.0018855322962603072,0.0006430032352205369,0.003596828136951679,10,10
extreme,rgb_time,0.01,1.0,0.6543440105309346,balanced_accuracy,0.8377380952380952,0.688532986111111,0.9520736607142858,10,10
extreme,rgb_time,0.01,1.0,0.6543440105309346,macro_f1,0.8106941674132738,0.6342406894592142,0.9407941670408599,10,10
extreme,rgb_time,0.01,1.0,0.6543440105309346,auroc,0.8590550595238096,0.6850119874338624,0.9735226521164021,10,10
extreme,rgb_time,0.01,1.0,0.6543440105309346,balanced_misclassification_regret,0.007465019388289531,0.0007701521661866488,0.01689378203440457,10,10
extreme,rgb,0.02,0.6619718309859155,0.4803641948222905,balanced_accuracy,0.8596970367094207,0.6883787593984962,0.9884234483266988,10,10
extreme,rgb,0.02,0.6619718309859155,0.4803641948222905,macro_f1,0.8385625954434068,0.6353367889917938,0.9844170235636502,10,10
extreme,rgb,0.02,0.6619718309859155,0.4803641948222905,auroc,0.8360194584301912,0.6040946061926453,0.9957430340557275,10,10
extreme,rgb,0.02,0.6619718309859155,0.4803641948222905,balanced_misclassification_regret,0.008726002064591112,0.0004023239124142081,0.0200620195524927,10,10
extreme,time,0.02,0.6619718309859155,0.4803641948222905,balanced_accuracy,0.9645537070822481,0.9292516421773389,0.9952069716775599,10,10
extreme,time,0.02,0.6619718309859155,0.4803641948222905,macro_f1,0.9548036905040067,0.9082284990204359,0.9937301915392036,10,10
extreme,time,0.02,0.6619718309859155,0.4803641948222905,auroc,0.9804687372024834,0.9557775156846364,1.0,10,10
extreme,time,0.02,0.6619718309859155,0.4803641948222905,balanced_misclassification_regret,0.0012941059280329142,0.00015315246354441692,0.0026745066875391897,10,10
extreme,rgb_time,0.02,0.6619718309859155,0.4803641948222905,balanced_accuracy,0.8660128261831048,0.7021052631578947,0.9891456582633052,10,10
extreme,rgb_time,0.02,0.6619718309859155,0.4803641948222905,macro_f1,0.8451499274632331,0.6477015213090359,0.9857989486905151,10,10
extreme,rgb_time,0.02,0.6619718309859155,0.4803641948222905,auroc,0.9008714492708301,0.7411974439962056,0.9945046439628482,10,10
extreme,rgb_time,0.02,0.6619718309859155,0.4803641948222905,balanced_misclassification_regret,0.007996295293182682,0.0003520170812795504,0.018515454097698676,10,10
extreme,rgb,0.05,0.23826291079812206,0.19295743747257568,balanced_accuracy,0.7440476190476191,0.4880952380952381,0.9583333333333334,10,6
extreme,rgb,0.05,0.23826291079812206,0.19295743747257568,macro_f1,0.7000000000000001,0.4333333333333333,0.9444444444444443,10,6
extreme,rgb,0.05,0.23826291079812206,0.19295743747257568,auroc,0.76156462585034,0.5329931972789116,0.9591836734693877,10,6
extreme,rgb,0.05,0.23826291079812206,0.19295743747257568,balanced_misclassification_regret,0.018439085031224992,0.002205171748454546,0.03701378760018997,10,6
extreme,time,0.05,0.23826291079812206,0.19295743747257568,balanced_accuracy,0.914141414141414,0.7474747474747474,1.0,10,6
extreme,time,0.05,0.23826291079812206,0.19295743747257568,macro_f1,0.8894586894586896,0.6894586894586895,1.0,10,6
extreme,time,0.05,0.23826291079812206,0.19295743747257568,auroc,1.0,1.0,1.0,10,6
extreme,time,0.05,0.23826291079812206,0.19295743747257568,balanced_misclassification_regret,0.004413467865371339,0.0,0.012971432931515281,10,6
extreme,rgb_time,0.05,0.23826291079812206,0.19295743747257568,balanced_accuracy,0.7678571428571429,0.5535714285714286,0.9583333333333334,10,6
extreme,rgb_time,0.05,0.23826291079812206,0.19295743747257568,macro_f1,0.7156862745098039,0.480392156862745,0.9444444444444443,10,6
extreme,rgb_time,0.05,0.23826291079812206,0.19295743747257568,auroc,0.830952380952381,0.6571428571428571,1.0,10,6
extreme,rgb_time,0.05,0.23826291079812206,0.19295743747257568,balanced_misclassification_regret,0.016009874381684736,0.002205171748454546,0.029902998378260662,10,6
extreme,rgb,0.1,0.09976525821596244,0.0877577885037297,balanced_accuracy,0.5,0.5,0.5,7,2
extreme,rgb,0.1,0.09976525821596244,0.0877577885037297,macro_f1,0.4356060606060606,0.4166666666666667,0.45454545454545453,7,2
extreme,rgb,0.1,0.09976525821596244,0.0877577885037297,auroc,0.8,0.6,1.0,7,2
extreme,rgb,0.1,0.09976525821596244,0.0877577885037297,balanced_misclassification_regret,0.056372835085126916,0.05363749074100142,0.0591081794292524,7,2
extreme,time,0.1,0.09976525821596244,0.0877577885037297,balanced_accuracy,0.9375,0.875,1.0,7,2
extreme,time,0.1,0.09976525821596244,0.0877577885037297,macro_f1,0.9523809523809523,0.9047619047619047,1.0,7,2
extreme,time,0.1,0.09976525821596244,0.0877577885037297,auroc,1.0,1.0,1.0,7,2
extreme,time,0.1,0.09976525821596244,0.0877577885037297,balanced_misclassification_regret,0.006683706362687594,0.0,0.013367412725375187,7,2
extreme,rgb_time,0.1,0.09976525821596244,0.0877577885037297,balanced_accuracy,0.5,0.5,0.5,7,2
extreme,rgb_time,0.1,0.09976525821596244,0.0877577885037297,macro_f1,0.4356060606060606,0.4166666666666667,0.45454545454545453,7,2
extreme,rgb_time,0.1,0.09976525821596244,0.0877577885037297,auroc,0.8,0.6,1.0,7,2
extreme,rgb_time,0.1,0.09976525821596244,0.0877577885037297,balanced_misclassification_regret,0.056372835085126916,0.05363749074100142,0.0591081794292524,7,2
top_pair,rgb,0.01,1.0,0.6562160484246469,balanced_accuracy,0.9495129870129871,0.9281290584415585,0.9708694083694084,11,11
top_pair,rgb,0.01,1.0,0.6562160484246469,macro_f1,0.9377949857385253,0.9103989441433705,0.9645380990334235,11,11
top_pair,rgb,0.01,1.0,0.6562160484246469,auroc,0.9594017431257016,0.9302266479903198,0.984350098204265,11,11
top_pair,rgb,0.01,1.0,0.6562160484246469,balanced_misclassification_regret,0.0009347806459466937,0.0004778551289831041,0.001469366253637343,11,11
top_pair,time,0.01,1.0,0.6562160484246469,balanced_accuracy,0.926875901875902,0.8846047528860029,0.9640857233044732,11,11
top_pair,time,0.01,1.0,0.6562160484246469,macro_f1,0.9160126447310425,0.8718299131117514,0.9568761349611403,11,11
top_pair,time,0.01,1.0,0.6562160484246469,auroc,0.9624949895783229,0.9345448345057721,0.9848857937008979,11,11
top_pair,time,0.01,1.0,0.6562160484246469,balanced_misclassification_regret,0.0017530670126259735,0.0005913989508126328,0.0033168928426663504,11,11
top_pair,rgb_time,0.01,1.0,0.6562160484246469,balanced_accuracy,0.9607819264069264,0.9381490124458874,0.9820075757575758,11,11
top_pair,rgb_time,0.01,1.0,0.6562160484246469,macro_f1,0.9497971241083202,0.9208439653345679,0.9773802142223196,11,11
top_pair,rgb_time,0.01,1.0,0.6562160484246469,auroc,0.9674855574595157,0.9432702349010943,0.9882533168991503,11,11
top_pair,rgb_time,0.01,1.0,0.6562160484246469,balanced_misclassification_regret,0.0006968120338852724,0.0002625816343141581,0.0012389386821447944,11,11
top_pair,rgb,0.02,0.6627252252252253,0.4862641626571473,balanced_accuracy,0.9765232927735272,0.9551344964603274,0.9941522063370803,11,11
top_pair,rgb,0.02,0.6627252252252253,0.4862641626571473,macro_f1,0.9735795471337254,0.9507894838450158,0.9928863568339182,11,11
top_pair,rgb,0.02,0.6627252252252253,0.4862641626571473,auroc,0.9875940427451328,0.9669997185477062,1.0,11,11
top_pair,rgb,0.02,0.6627252252252253,0.4862641626571473,balanced_misclassification_regret,0.0007570727183674547,0.00015742103493084555,0.0015544604486937104,11,11
top_pair,time,0.02,0.6627252252252253,0.4862641626571473,balanced_accuracy,0.9635749726444797,0.9326201097318448,0.9913813378886908,11,11
top_pair,time,0.02,0.6627252252252253,0.4862641626571473,macro_f1,0.9565269504351172,0.9200924267676903,0.9881541409410262,11,11
top_pair,time,0.02,0.6627252252252253,0.4862641626571473,auroc,0.9850919796067191,0.9666877869193121,1.0,11,11
top_pair,time,0.02,0.6627252252252253,0.4862641626571473,balanced_misclassification_regret,0.0012682935538366868,0.00031915595037746884,0.0024517073630068885,11,11
top_pair,rgb_time,0.02,0.6627252252252253,0.4862641626571473,balanced_accuracy,0.9858877088514831,0.9665071770334929,0.9992897727272727,11,11
top_pair,rgb_time,0.02,0.6627252252252253,0.4862641626571473,macro_f1,0.9831421197869264,0.962493436283723,0.9988094654041767,11,11
top_pair,rgb_time,0.02,0.6627252252252253,0.4862641626571473,auroc,0.9915718502534808,0.9773233278780235,1.0,11,11
top_pair,rgb_time,0.02,0.6627252252252253,0.4862641626571473,balanced_misclassification_regret,0.00048570830958957615,1.5045780590596004e-05,0.0011772693839965577,11,11
top_pair,rgb,0.05,0.24211711711711711,0.19913083967096074,balanced_accuracy,0.9464285714285714,0.875,1.0,11,7
top_pair,rgb,0.05,0.24211711711711711,0.19913083967096074,macro_f1,0.9410779696493983,0.845839874411303,1.0,11,7
top_pair,rgb,0.05,0.24211711711711711,0.19913083967096074,auroc,0.9642857142857143,0.8928571428571429,1.0,11,7
top_pair,rgb,0.05,0.24211711711711711,0.19913083967096074,balanced_misclassification_regret,0.002954316623316292,0.0,0.006734611049238371,11,7
top_pair,time,0.05,0.24211711711711711,0.19913083967096074,balanced_accuracy,0.9215029761904762,0.7801339285714286,0.9985119047619048,11,7
top_pair,time,0.05,0.24211711711711711,0.19913083967096074,macro_f1,0.8881289259062963,0.7229467396714783,0.9937536148062465,11,7
top_pair,time,0.05,0.24211711711711711,0.19913083967096074,auroc,1.0,1.0,1.0,11,7
top_pair,time,0.05,0.24211711711711711,0.19913083967096074,balanced_misclassification_regret,0.0040958825926138255,9.331682523191881e-05,0.011337964395505287,11,7
top_pair,rgb_time,0.05,0.24211711711711711,0.19913083967096074,balanced_accuracy,0.9642857142857143,0.8928571428571429,1.0,11,7
top_pair,rgb_time,0.05,0.24211711711711711,0.19913083967096074,macro_f1,0.9523809523809524,0.8571428571428571,1.0,11,7
top_pair,rgb_time,0.05,0.24211711711711711,0.19913083967096074,auroc,0.9821428571428571,0.9464285714285714,1.0,11,7
top_pair,rgb_time,0.05,0.24211711711711711,0.19913083967096074,balanced_misclassification_regret,0.0018901472129610392,0.0,0.0056704416388831174,11,7
top_pair,rgb,0.1,0.10191441441441441,0.08526048942004243,balanced_accuracy,1.0,1.0,1.0,9,2
top_pair,rgb,0.1,0.10191441441441441,0.08526048942004243,macro_f1,1.0,1.0,1.0,9,2
top_pair,rgb,0.1,0.10191441441441441,0.08526048942004243,auroc,1.0,1.0,1.0,9,2
top_pair,rgb,0.1,0.10191441441441441,0.08526048942004243,balanced_misclassification_regret,0.0,0.0,0.0,9,2
top_pair,time,0.1,0.10191441441441441,0.08526048942004243,balanced_accuracy,0.9375,0.875,1.0,9,2
top_pair,time,0.1,0.10191441441441441,0.08526048942004243,macro_f1,0.9523809523809523,0.9047619047619047,1.0,9,2
top_pair,time,0.1,0.10191441441441441,0.08526048942004243,auroc,1.0,1.0,1.0,9,2
top_pair,time,0.1,0.10191441441441441,0.08526048942004243,balanced_misclassification_regret,0.006683706362687594,0.0,0.013367412725375187,9,2
top_pair,rgb_time,0.1,0.10191441441441441,0.08526048942004243,balanced_accuracy,1.0,1.0,1.0,9,2
top_pair,rgb_time,0.1,0.10191441441441441,0.08526048942004243,macro_f1,1.0,1.0,1.0,9,2
top_pair,rgb_time,0.1,0.10191441441441441,0.08526048942004243,auroc,1.0,1.0,1.0,9,2
top_pair,rgb_time,0.1,0.10191441441441441,0.08526048942004243,balanced_misclassification_regret,0.0,0.0,0.0,9,2
left_pair,rgb,0.01,1.0,0.6534812587485095,balanced_accuracy,0.9399259918461724,0.9139423318273091,0.9654703282828282,11,11
left_pair,rgb,0.01,1.0,0.6534812587485095,macro_f1,0.9343897253649907,0.9060733609799763,0.9624750384643488,11,11
left_pair,rgb,0.01,1.0,0.6534812587485095,auroc,0.9638217669710829,0.9416934208186915,0.9833706071259997,11,11
left_pair,rgb,0.01,1.0,0.6534812587485095,balanced_misclassification_regret,0.001336071623885011,0.0006040971498194915,0.002121035061850235,11,11
left_pair,time,0.01,1.0,0.6534812587485095,balanced_accuracy,0.9260150450285992,0.8840564340696117,0.9636728733114275,11,11
left_pair,time,0.01,1.0,0.6534812587485095,macro_f1,0.9154579078365388,0.8719724868399185,0.9562698710771562,11,11
left_pair,time,0.01,1.0,0.6534812587485095,auroc,0.9626407460650683,0.9348537774836722,0.9851430976430976,11,11
left_pair,time,0.01,1.0,0.6534812587485095,balanced_misclassification_regret,0.0017503199489616284,0.000608048771766212,0.0032797287970959994,11,11
left_pair,rgb_time,0.01,1.0,0.6534812587485095,balanced_accuracy,0.9403576426919799,0.9145532984209565,0.965909090909091,11,11
left_pair,rgb_time,0.01,1.0,0.6534812587485095,macro_f1,0.9347399411180638,0.9067650447386815,0.9627154872200567,11,11
left_pair,rgb_time,0.01,1.0,0.6534812587485095,auroc,0.9711358216958743,0.9504123283696654,0.9879028558996086,11,11
left_pair,rgb_time,0.01,1.0,0.6534812587485095,balanced_misclassification_regret,0.0013254056317521636,0.0005956890780925756,0.0021048489976471228,11,11
left_pair,rgb,0.02,0.6600901916572717,0.4837472134377106,balanced_accuracy,0.9625509759602084,0.93662158227302,0.9869689134395017,11,11
left_pair,rgb,0.02,0.6600901916572717,0.4837472134377106,macro_f1,0.9640855148097532,0.9402695855373779,0.9866550288376914,11,11
left_pair,rgb,0.02,0.6600901916572717,0.4837472134377106,auroc,0.9855065988008682,0.9683429544884653,0.9979717348752343,11,11
left_pair,rgb,0.02,0.6600901916572717,0.4837472134377106,balanced_misclassification_regret,0.0013425563242990956,0.0004188168534677225,0.0023607004476230357,11,11
left_pair,time,0.02,0.6600901916572717,0.4837472134377106,balanced_accuracy,0.9631712059805504,0.9318970820554203,0.9913813378886908,11,11
left_pair,time,0.02,0.6600901916572717,0.4837472134377106,macro_f1,0.9559362570672681,0.9183228211812856,0.9881541409410262,11,11
left_pair,time,0.02,0.6600901916572717,0.4837472134377106,auroc,0.985035755841935,0.966659841771878,1.0,11,11
left_pair,time,0.02,0.6600901916572717,0.4837472134377106,balanced_misclassification_regret,0.0012912297852390913,0.00031915595037746884,0.0025181417275404647,11,11
left_pair,rgb_time,0.02,0.6600901916572717,0.4837472134377106,balanced_accuracy,0.9618007933436417,0.9345410921530196,0.9871704662726334,11,11
left_pair,rgb_time,0.02,0.6600901916572717,0.4837472134377106,macro_f1,0.9634029956564322,0.9385089881225789,0.9866825965181731,11,11
left_pair,rgb_time,0.02,0.6600901916572717,0.4837472134377106,auroc,0.9905978829705574,0.976481730025218,0.99895537477722,11,11
left_pair,rgb_time,0.02,0.6600901916572717,0.4837472134377106,balanced_misclassification_regret,0.0014103569345923564,0.0004344319485759436,0.0025490422691757534,11,11
left_pair,rgb,0.05,0.23562570462232243,0.19674425838560838,balanced_accuracy,0.9285714285714286,0.8571428571428571,1.0,11,7
left_pair,rgb,0.05,0.23562570462232243,0.19674425838560838,macro_f1,0.9264069264069265,0.8311688311688311,1.0,11,7
left_pair,rgb,0.05,0.23562570462232243,0.19674425838560838,auroc,1.0,1.0,1.0,11,7
left_pair,rgb,0.05,0.23562570462232243,0.19674425838560838,balanced_misclassification_regret,0.004018486033671545,0.0,0.008513355282842019,11,7
left_pair,time,0.05,0.23562570462232243,0.19674425838560838,balanced_accuracy,0.9215888278388278,0.7802197802197802,0.9985119047619048,11,7
left_pair,time,0.05,0.23562570462232243,0.19674425838560838,macro_f1,0.8881753835137295,0.7229931972789115,0.9937536148062465,11,7
left_pair,time,0.05,0.23562570462232243,0.19674425838560838,auroc,1.0,1.0,1.0,11,7
left_pair,time,0.05,0.23562570462232243,0.19674425838560838,balanced_misclassification_regret,0.004088262810807925,9.331682523191881e-05,0.011330344613699387,11,7
left_pair,rgb_time,0.05,0.23562570462232243,0.19674425838560838,balanced_accuracy,0.9464285714285714,0.875,1.0,11,7
left_pair,rgb_time,0.05,0.23562570462232243,0.19674425838560838,macro_f1,0.9495361781076067,0.8961038961038961,1.0,11,7
left_pair,rgb_time,0.05,0.23562570462232243,0.19674425838560838,auroc,1.0,1.0,1.0,11,7
left_pair,rgb_time,0.05,0.23562570462232243,0.19674425838560838,balanced_misclassification_regret,0.0030734124271910245,0.0,0.0073300900686120345,11,7
left_pair,rgb,0.1,0.0992108229988726,0.08419306340401266,balanced_accuracy,1.0,1.0,1.0,9,2
left_pair,rgb,0.1,0.0992108229988726,0.08419306340401266,macro_f1,1.0,1.0,1.0,9,2
left_pair,rgb,0.1,0.0992108229988726,0.08419306340401266,auroc,1.0,1.0,1.0,9,2
left_pair,rgb,0.1,0.0992108229988726,0.08419306340401266,balanced_misclassification_regret,0.0,0.0,0.0,9,2
left_pair,time,0.1,0.0992108229988726,0.08419306340401266,balanced_accuracy,0.9375,0.875,1.0,9,2
left_pair,time,0.1,0.0992108229988726,0.08419306340401266,macro_f1,0.9523809523809523,0.9047619047619047,1.0,9,2
left_pair,time,0.1,0.0992108229988726,0.08419306340401266,auroc,1.0,1.0,1.0,9,2
left_pair,time,0.1,0.0992108229988726,0.08419306340401266,balanced_misclassification_regret,0.006683706362687594,0.0,0.013367412725375187,9,2
left_pair,rgb_time,0.1,0.0992108229988726,0.08419306340401266,balanced_accuracy,1.0,1.0,1.0,9,2
left_pair,rgb_time,0.1,0.0992108229988726,0.08419306340401266,macro_f1,1.0,1.0,1.0,9,2
left_pair,rgb_time,0.1,0.0992108229988726,0.08419306340401266,auroc,1.0,1.0,1.0,9,2
left_pair,rgb_time,0.1,0.0992108229988726,0.08419306340401266,balanced_misclassification_regret,0.0,0.0,0.0,9,2
all,rgb,0.01,1.0,0.6560571897995211,balanced_accuracy,0.9506936060471916,0.9301756871923083,0.9707807239057239,11,11
all,rgb,0.01,1.0,0.6560571897995211,macro_f1,0.9389933766493218,0.9122559193575505,0.9649979129883897,11,11
all,rgb,0.01,1.0,0.6560571897995211,auroc,0.962582219946016,0.9411739465107677,0.9836962593940085,11,11
all,rgb,0.01,1.0,0.6560571897995211,balanced_misclassification_regret,0.0009692781143382724,0.0004682929019903351,0.0015255560643191953,11,11
all,time,0.01,1.0,0.6560571897995211,balanced_accuracy,0.926378702362268,0.8853320933437966,0.9631542705440862,11,11
all,time,0.01,1.0,0.6560571897995211,macro_f1,0.9145594749183885,0.8696796926014294,0.9560541187194893,11,11
all,time,0.01,1.0,0.6560571897995211,auroc,0.9668687567351246,0.9469202370861672,0.9847755331088666,11,11
all,time,0.01,1.0,0.6560571897995211,balanced_misclassification_regret,0.001774321604369499,0.0006028743109463354,0.0033221728090916873,11,11
all,rgb_time,0.01,1.0,0.6560571897995211,balanced_accuracy,0.9541963459294137,0.9327190752981339,0.9739693813131313,11,11
all,rgb_time,0.01,1.0,0.6560571897995211,macro_f1,0.9441752190125513,0.9174674001406342,0.9690311396527401,11,11
all,rgb_time,0.01,1.0,0.6560571897995211,auroc,0.9705036455015736,0.9495945467425649,0.9890462954991839,11,11
all,rgb_time,0.01,1.0,0.6560571897995211,balanced_misclassification_regret,0.0008696647717942037,0.00041230916928137985,0.0014063869541676177,11,11
all,rgb,0.02,0.6632633768198147,0.48555398248649784,balanced_accuracy,0.9750776847535405,0.9546590461631641,0.9930879812735814,11,11
all,rgb,0.02,0.6632633768198147,0.48555398248649784,macro_f1,0.9719883694650576,0.9495262986645028,0.99160164618269,11,11
all,rgb,0.02,0.6632633768198147,0.48555398248649784,auroc,0.9866072260188715,0.9709230010486425,0.9993312591081359,11,11
all,rgb,0.02,0.6632633768198147,0.48555398248649784,balanced_misclassification_regret,0.0008930443633224215,0.00022951801123180266,0.0016902541443682953,11,11
all,time,0.02,0.6632633768198147,0.48555398248649784,balanced_accuracy,0.9646691564415143,0.9338254234177904,0.9915104701200957,11,11
all,time,0.02,0.6632633768198147,0.48555398248649784,macro_f1,0.9580219480370779,0.9220725304648834,0.9886166007905138,11,11
all,time,0.02,0.6632633768198147,0.48555398248649784,auroc,0.9828131769315664,0.9613863363111641,1.0,11,11
all,time,0.02,0.6632633768198147,0.48555398248649784,balanced_misclassification_regret,0.0012510546082935754,0.00032040781809074856,0.0023852551873858267,11,11
all,rgb_time,0.02,0.6632633768198147,0.48555398248649784,balanced_accuracy,0.981287935395117,0.9634250964796465,0.9958784773340693,11,11
all,rgb_time,0.02,0.6632633768198147,0.48555398248649784,macro_f1,0.9787357733781488,0.9591674294320128,0.9950897470786033,11,11
all,rgb_time,0.02,0.6632633768198147,0.48555398248649784,auroc,0.9924887876459426,0.980337400853236,1.0,11,11
all,rgb_time,0.02,0.6632633768198147,0.48555398248649784,balanced_misclassification_regret,0.000647909257627424,0.00012851229047666088,0.0013234929748946603,11,11
all,rgb,0.05,0.23936471922858762,0.19752503801583557,balanced_accuracy,0.9608843537414966,0.8894557823129252,1.0,11,7
all,rgb,0.05,0.23936471922858762,0.19752503801583557,macro_f1,0.9482578397212543,0.8530197444831592,1.0,11,7
all,rgb,0.05,0.23936471922858762,0.19752503801583557,auroc,0.9662698412698413,0.8988095238095237,1.0,11,7
all,rgb,0.05,0.23936471922858762,0.19752503801583557,balanced_misclassification_regret,0.0021096328346126712,0.0,0.00588992726053475,11,7
all,time,0.05,0.23936471922858762,0.19752503801583557,balanced_accuracy,0.9223443223443224,0.7794871794871795,1.0,11,7
all,time,0.05,0.23936471922858762,0.19752503801583557,macro_f1,0.8923489379253455,0.720920366496774,1.0,11,7
all,time,0.05,0.23936471922858762,0.19752503801583557,auroc,1.0,1.0,1.0,11,7
all,time,0.05,0.23936471922858762,0.19752503801583557,balanced_misclassification_regret,0.0040375054764973115,0.0,0.011372904104620692,11,7
all,rgb_time,0.05,0.23936471922858762,0.19752503801583557,balanced_accuracy,0.9642857142857143,0.8928571428571429,1.0,11,7
all,rgb_time,0.05,0.23936471922858762,0.19752503801583557,macro_f1,0.9523809523809524,0.8571428571428571,1.0,11,7
all,rgb_time,0.05,0.23936471922858762,0.19752503801583557,auroc,0.9841269841269842,0.9523809523809524,1.0,11,7
all,rgb_time,0.05,0.23936471922858762,0.19752503801583557,balanced_misclassification_regret,0.0018901472129610392,0.0,0.0056704416388831174,11,7
all,rgb,0.1,0.10077519379844961,0.08557495674060091,balanced_accuracy,0.9895833333333334,0.9791666666666667,1.0,9,2
all,rgb,0.1,0.10077519379844961,0.08557495674060091,macro_f1,0.9926147353613505,0.985229470722701,1.0,9,2
all,rgb,0.1,0.10077519379844961,0.08557495674060091,auroc,1.0,1.0,1.0,9,2
all,rgb,0.1,0.10077519379844961,0.08557495674060091,balanced_misclassification_regret,0.0013481886810813972,0.0,0.0026963773621627943,9,2
all,time,0.1,0.10077519379844961,0.08557495674060091,balanced_accuracy,0.9375,0.875,1.0,9,2
all,time,0.1,0.10077519379844961,0.08557495674060091,macro_f1,0.9523809523809523,0.9047619047619047,1.0,9,2
all,time,0.1,0.10077519379844961,0.08557495674060091,auroc,1.0,1.0,1.0,9,2
all,time,0.1,0.10077519379844961,0.08557495674060091,balanced_misclassification_regret,0.006683706362687594,0.0,0.013367412725375187,9,2
all,rgb_time,0.1,0.10077519379844961,0.08557495674060091,balanced_accuracy,1.0,1.0,1.0,9,2
all,rgb_time,0.1,0.10077519379844961,0.08557495674060091,macro_f1,1.0,1.0,1.0,9,2
all,rgb_time,0.1,0.10077519379844961,0.08557495674060091,auroc,1.0,1.0,1.0,9,2
all,rgb_time,0.1,0.10077519379844961,0.08557495674060091,balanced_misclassification_regret,0.0,0.0,0.0,9,2
